"Chirocentrus_dorab"	"Psettodes_erumei"	"Cynoglossus_arel"	"Dussumieria_acuta"	"Sardinella_fimbriata"	"Tenualosa_ilisha"	"Eusphyra_blochii"	"Ilisha_filigera"	"Selaroides_leptolepis"	"Atropus_atropos"	"Chirocentrus_nudus"	"Harpadon_neherius"	"Lepturacanthus_savala"	"Pampus_argenteus"	"Parastromateus_niger"	"Rastrelliger_kanagurta"	"Scomberomorus_guttatus"	"Solea_elongata"	"Trichiurus_lepturus"	"Aetobatus_narinari"	"Bagarius_bagarius"	"Clarias_batrachus"	"Glossogobius_giuris"	"Heteropneustes_fossilis"	"Hilsa_kelee"	"Johnius_borneensis"	"Lutjanus_argentimaculatus"	"Mystus_vittatus"	"Nandus_nandus"	"Ompok_bimaculatus"	"Ompok_pabda"	"Polydactylus_sextarius"	"Polynemus_paradiseus"	"Scoliodon_laticaudus"	"Tachysurus_sp."	"Upeneus_sulphureus"	"Wallago_attu"	"Ascaridida_gen._sp."	"Capillaria_sp."	"Raphidascaris_sp."	"Aphanurus_stossichi"	"Goezia_sp."	"Heterotyphlum_sp"	"Paraquimperia_sp"	"Quimperia_sp."	"Quimperiidae_gen._sp"	"Camallanus_dollfusi"	"Bucephalus_polymorphus"	"Faustula_brevichrus"	"Faustula_sp."	"Opisthadena_sp."	"Dinurinae_gen._sp."	"Lecithocladium_excisum"	"Lecithocladium_harpodontis"	"Lecithocladium_magnacetabulum"	"Lecithocladium_megalaspis"	"Lecithocladium_seriolellae"	"Lecithocladium_sp."	"Hemiurus_appendiculatus"	"Hemiurus_sp."	"Parahemiurus_sp"	"Lecithochiriinae_gen._sp."	"Hemiuridae_gen._sp."	"Acanthocolpus_liodorus"	"Acanthocolpus_luehei"	"Pseudoanthocotyle_pavlovskyi"	"Pricea_multae"	"Megamicrocotyle_chirocentrus"	"Choricotyle_pagelli"	"Choricotyle_sp."	"Nybelinia_sp."	"Contracaecum_sp."	"Paranisakis_sp."	"Terranova_sp."	"Pseudanisakis_sp."	"Dujardinascaris_sp."	"Porrocaecum_trichiuri"	"Cucullanus_sp."	"Camallanus_atropusi"	"Camallanus_bispiculus"	"Camallanus_trichiuris"	"Camallanus_sp."	"Procamallanus_(Spirocamallanus)_sp."	"Neoechinorhynchus_sp."	"Ergasilus_sp."	"Cymothoidae_gen._sp"
"Pricea_multae"	0	0.000460911418144551	0	0	8.55236561169478e-06	0	0.00686773088057715	0	0	0	0.0061148921475829	0.00654069607674014	0	4.95603675424248e-06	4.95603675424248e-06	0	0.577969267505311	4.95603675424248e-06	4.95603675424248e-06	0.00572310906714762	0.00572310906714762	0.00572310906714762	0.00572310906714762	0.00572310906714762	0	0.00572310906714762	0	0.00572310906714762	0.00572310906714762	0.00572310906714762	0.00572310906714762	0	7.17787828124383e-06	0.00572310906714762	0.00572310906714762	3.05441628989099e-07	0	0.183139490148724	4.33653215996217e-05	4.3067269687463e-05	0	0	0	0	1.2217665159564e-06	0.0015671323217411	2.47801837712124e-06	0	0	0	0	0	1.23900918856062e-06	0	0	0	0	1.23900918856062e-06	0	0	0	0	0.00163517401918504	0	0	0	1.14449231687633	0	0	0	0	1.06904570146185e-06	0	0.00114462181342952	0.00114462181342952	0	3.84092848453792e-05	3.84092848453792e-05	0	0	0	0	0	1.06904570146185e-06	0	3.84092848453792e-05
"Megamicrocotyle_chirocentrus"	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0.0555555555555556	0	0	1.05555555555556	0	0	0.0555555555555555	0	0	0	0	0	0	0	0	0.0555555555555556	0	0.0555555555555556	0	0	0	0
"Choricotyle_pagelli"	0	0	0.033096926713948	0	0	0	0	0.632624113475177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000945626477541371	0	0	0	0	0	0	0	0	0	0	0.108747044917258	0.00378250591016548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10543735224586	0.105437352245863	0	0	0	0	0	0.0033096926713948	0	0	0	0	0	0	0.0033096926713948	0	0.0033096926713948	0
"Choricotyle_sp."	0	0	0.033096926713948	0	0	0	0	0.632624113475177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000945626477541371	0	0	0	0	0	0	0	0	0	0	0.108747044917258	0.00378250591016548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105437352245863	1.10543735224586	0	0	0	0	0	0.0033096926713948	0	0	0	0	0	0	0.0033096926713948	0	0.0033096926713948	0
"Nybelinia_sp."	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0.0555555555555556	0	0	0.0555555555555556	0	0	1.05555555555556	0	0	0	0	0	0	0	0	0.0555555555555556	0	0.0555555555555556	0	0	0	0
"Contracaecum_sp."	0	0.016811812701189	0	0	0.612637992548465	0	4.48999194613976e-06	0	0	0	0.000377586941756325	4.27618280584739e-06	0	0.000180772179582678	0.000180772179582678	0	4.27618280584739e-06	0.000180772179582678	0.000180772179582678	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	0	3.74165995511647e-06	0	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	0	0.0141783151746043	3.74165995511647e-06	3.74165995511647e-06	0.0218799283053023	0	0.000119733118563727	0.00158175657134843	0.085069891047626	0	0	0	0	0.0875197132212092	0.00149538112720483	9.03860897913388e-05	0	0	0	0	0	4.51930448956694e-05	0	0	0	0	4.51930448956694e-05	0	0	0	0	1.06904570146185e-06	0	0	0	1.06904570146185e-06	0	0	0	0	1.07657974906856	0	7.48331991023293e-07	7.48331991023293e-07	0	0.00140098439176575	0.00140098439176575	0	0	0	0	0	0.0765797490685581	0	0.00140098439176575
"Paranisakis_sp."	0	0	0	0.645994832041344	0	0.020671834625323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0671834625322998	0	0	0	0	0	0	0	0.00258397932816538	0	0.0645994832041344	0	0	0.00258397932816538	0.00258397932816538	0	0	0	0.0645994832041344	0	0.0645994832041344	0	0	0	0	0	0	0	0	0	0	0	1.06459948320413	0	0	0	0	0	0	0	0	0	0	0	0	0
"Terranova_sp."	0	0.000322637992701186	0	0	5.98665592818635e-06	0	0.604807411616404	0	0	0	0.00428042450330803	0.0045784872537181	0	3.46922572796974e-06	3.46922572796974e-06	0	0.0045784872537181	3.46922572796974e-06	3.46922572796974e-06	0.00400617634700334	0.00400617634700334	0.00400617634700334	0.00400617634700334	0.00400617634700334	0	0.00400617634700334	0	0.00400617634700334	0.00400617634700334	0.00400617634700334	0.00400617634700334	0	5.02451479687068e-06	0.00400617634700334	0.00400617634700334	2.13809140292369e-07	0	0.128197643104107	3.03557251197352e-05	3.01470887812241e-05	0	0	0	0	8.55236561169478e-07	0.00109699262521877	1.73461286398487e-06	0	0	0	0	0	8.67306431992434e-07	0	0	0	0	8.67306431992434e-07	0	0	0	0	0.00114462181342952	0	0	0	0.00114462181342952	0	0	0	0	7.48331991023293e-07	0	1.1008012352694	0.100801235269401	0	2.68864993917655e-05	2.68864993917655e-05	0	0	0	0	0	7.48331991023293e-07	0	2.68864993917655e-05
"Pseudanisakis_sp."	0	0.000322637992701186	0	0	5.98665592818634e-06	0	0.604807411616404	0	0	0	0.00428042450330803	0.0045784872537181	0	3.46922572796974e-06	3.46922572796974e-06	0	0.0045784872537181	3.46922572796974e-06	3.46922572796974e-06	0.00400617634700334	0.00400617634700334	0.00400617634700334	0.00400617634700334	0.00400617634700334	0	0.00400617634700334	0	0.00400617634700334	0.00400617634700334	0.00400617634700334	0.00400617634700334	0	5.02451479687068e-06	0.00400617634700334	0.00400617634700334	2.13809140292369e-07	0	0.128197643104107	3.03557251197352e-05	3.01470887812241e-05	0	0	0	0	8.55236561169478e-07	0.00109699262521877	1.73461286398487e-06	0	0	0	0	0	8.67306431992435e-07	0	0	0	0	8.67306431992435e-07	0	0	0	0	0.00114462181342952	0	0	0	0.00114462181342952	0	0	0	0	7.48331991023293e-07	0	0.100801235269401	1.1008012352694	0	2.68864993917655e-05	2.68864993917655e-05	0	0	0	0	0	7.48331991023293e-07	0	2.68864993917655e-05
"Dujardinascaris_sp."	0	0	0.628841607565012	0	0	0	0	0.0198581560283688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179669030732861	0	0	0	0	0	0	0	0	0	0	0.066193853427896	0.0718676122931442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033096926713948	0.0033096926713948	0	0	0	0	0	1.0628841607565	0	0	0	0	0	0	0.0628841607565012	0	0.0628841607565012	0
"Porrocaecum_trichiuri"	0	0.604024413478434	0	0	0.011207875134126	0	0.000161318996350593	0	0	0	0.0135661594073879	0.000153637139381517	0	0.00649488616643477	0.00649488616643477	0	0.000153637139381517	0.00649488616643477	0.00649488616643477	0.000134432496958827	0.000134432496958827	0.000134432496958827	0.000134432496958827	0.000134432496958827	0	0.000134432496958827	0	0.000134432496958827	0.000134432496958827	0.000134432496958827	0.000134432496958827	0	0.00940660948757004	0.000134432496958827	0.000134432496958827	0.000400281254790215	0	0.00430183990268247	0.0568302539563043	0.0564396569254203	0	0	0	0	0.00160112501916086	0.0537269076417165	0.00324744308321739	0	0	0	0	0	0.00162372154160869	0	0	0	0	0.00162372154160869	0	0	0	0	3.84092848453792e-05	0	0	0	3.84092848453792e-05	0	0	0	0	0.00140098439176575	0	2.68864993917655e-05	2.68864993917655e-05	0	1.05033536778987	0.0503353677898695	0	0	0	0	0	0.00140098439176575	0	0.0503353677898695
"Cucullanus_sp."	0	0.604024413478434	0	0	0.011207875134126	0	0.000161318996350593	0	0	0	0.0135661594073879	0.000153637139381517	0	0.00649488616643477	0.00649488616643477	0	0.000153637139381517	0.00649488616643477	0.00649488616643477	0.000134432496958827	0.000134432496958827	0.000134432496958827	0.000134432496958827	0.000134432496958827	0	0.000134432496958827	0	0.000134432496958827	0.000134432496958827	0.000134432496958827	0.000134432496958827	0	0.00940660948757004	0.000134432496958827	0.000134432496958827	0.000400281254790215	0	0.00430183990268247	0.0568302539563043	0.0564396569254203	0	0	0	0	0.00160112501916086	0.0537269076417165	0.00324744308321739	0	0	0	0	0	0.00162372154160869	0	0	0	0	0.00162372154160869	0	0	0	0	3.84092848453792e-05	0	0	0	3.84092848453792e-05	0	0	0	0	0.00140098439176575	0	2.68864993917655e-05	2.68864993917655e-05	0	0.0503353677898695	1.05033536778987	0	0	0	0	0	0.00140098439176575	0	0.0503353677898695
"Camallanus_atropusi"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0
"Camallanus_bispiculus"	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0.0555555555555555	0	0	0.0555555555555556	0	0	0.0555555555555556	0	0	0	0	0	0	0	0	1.05555555555556	0	0.0555555555555556	0	0	0	0
"Camallanus_trichiuris"	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0
"Camallanus_sp."	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0.0555555555555556	0	0	0.0555555555555556	0	0	0.0555555555555556	0	0	0	0	0	0	0	0	0.0555555555555556	0	1.05555555555556	0	0	0	0
"Procamallanus_(Spirocamallanus)_sp."	0	0	0.628841607565012	0	0	0	0	0.0198581560283688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179669030732861	0	0	0	0	0	0	0	0	0	0	0.066193853427896	0.0718676122931442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033096926713948	0.0033096926713948	0	0	0	0	0	0.0628841607565012	0	0	0	0	0	0	1.0628841607565	0	0.0628841607565012	0
"Neoechinorhynchus_sp."	0	0.016811812701189	0	0	0.612637992548465	0	4.48999194613976e-06	0	0	0	0.000377586941756325	4.27618280584739e-06	0	0.000180772179582678	0.000180772179582678	0	4.27618280584739e-06	0.000180772179582678	0.000180772179582678	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	0	3.74165995511647e-06	0	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	3.74165995511647e-06	0	0.0141783151746043	3.74165995511647e-06	3.74165995511647e-06	0.0218799283053023	0	0.000119733118563727	0.00158175657134843	0.085069891047626	0	0	0	0	0.0875197132212092	0.00149538112720483	9.03860897913388e-05	0	0	0	0	0	4.51930448956694e-05	0	0	0	0	4.51930448956694e-05	0	0	0	0	1.06904570146185e-06	0	0	0	1.06904570146185e-06	0	0	0	0	0.0765797490685581	0	7.48331991023293e-07	7.48331991023293e-07	0	0.00140098439176575	0.00140098439176575	0	0	0	0	0	1.07657974906856	0	0.00140098439176575
"Ergasilus_sp."	0	0	0.628841607565012	0	0	0	0	0.0198581560283688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179669030732861	0	0	0	0	0	0	0	0	0	0	0.066193853427896	0.0718676122931442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033096926713948	0.0033096926713948	0	0	0	0	0	0.0628841607565012	0	0	0	0	0	0	0.0628841607565012	0	1.0628841607565	0
"Cymothoidae_gen._sp"	0	0.604024413478434	0	0	0.011207875134126	0	0.000161318996350593	0	0	0	0.0135661594073879	0.000153637139381517	0	0.00649488616643477	0.00649488616643477	0	0.000153637139381517	0.00649488616643477	0.00649488616643477	0.000134432496958827	0.000134432496958827	0.000134432496958827	0.000134432496958827	0.000134432496958827	0	0.000134432496958827	0	0.000134432496958827	0.000134432496958827	0.000134432496958827	0.000134432496958827	0	0.00940660948757004	0.000134432496958827	0.000134432496958827	0.000400281254790215	0	0.00430183990268247	0.0568302539563043	0.0564396569254203	0	0	0	0	0.00160112501916086	0.0537269076417165	0.00324744308321739	0	0	0	0	0	0.00162372154160869	0	0	0	0	0.00162372154160869	0	0	0	0	3.84092848453792e-05	0	0	0	3.84092848453792e-05	0	0	0	0	0.00140098439176575	0	2.68864993917655e-05	2.68864993917655e-05	0	0.0503353677898695	0.0503353677898695	0	0	0	0	0	0.00140098439176575	0	1.05033536778987
