"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"
"C9"	0.025637757699737	0.0316923899613964	0.0274689393126533	0.00263800830933307	0.0312718656169337	0.0312718656169337	0.0312718656169337	0.0251578147491375	0.0274199243560803	0.0274689393126533	0.0251578147491375	0.0251578147491375	0.0316923899613964	0.0312718656169337	0.0316923899613964	0.0312718656169337	0.0312718656169337	0.0305800185763458	0.0274689393126533	0.0274689393126533	0.0272725495586541	0.0285503452039527	0.0282552489393735	0.0282552489393735	0.0084526466607548	0.0084526466607548	0.0183263355180561	0.0201576039251802	0.0262272235866868	0.0262272235866868	0.00662825414394287	0.0262272235866868	1.02622722358669	0.0249875622431116	0.0262272235866868	0.00662825414394287	0.00743299147489934	0.00420524344462686	0.00902156885736474	0.00743299147489934	0.0156204799506995	0.0084526466607548	0.0123123277299	0.0183263355180561	0.0173066803322006	0.0084526466607548
"C10"	0.0266263680859446	0.0326621551514419	0.028439483401019	0.00258644574349301	0.0323321275406754	0.0323321275406754	0.0323321275406754	0.0261549356152693	0.0283535150482407	0.028439483401019	0.0261549356152693	0.0261549356152693	0.0326621551514419	0.0323321275406754	0.0326621551514419	0.0323321275406754	0.0323321275406754	0.0315136398979297	0.028439483401019	0.028439483401019	0.00536810275318243	0.0295838646615479	0.029216379664033	0.029216379664033	0.00873171339507427	0.00873171339507427	0.0178982803336528	0.0198001637683631	0.0261233605268894	0.0261233605268894	0.00684584048691558	0.0261233605268894	0.0261233605268894	1.02587935585629	0.0261233605268894	0.00684584048691558	0.00767514680001899	0.00330027610766456	0.0093087914525169	0.00767514680001899	0.0161499423792061	0.00873171339507428	0.0116708985747759	0.0178982803336528	0.0168417137385975	0.00873171339507428
"C11"	0.025637757699737	0.0316923899613964	0.0274689393126533	0.00263800830933308	0.0312718656169337	0.0312718656169337	0.0312718656169337	0.0251578147491375	0.0274199243560803	0.0274689393126533	0.0251578147491375	0.0251578147491375	0.0316923899613964	0.0312718656169337	0.0316923899613964	0.0312718656169337	0.0312718656169337	0.0305800185763458	0.0274689393126533	0.0274689393126533	0.0272725495586541	0.0285503452039527	0.0282552489393735	0.0282552489393735	0.0084526466607548	0.0084526466607548	0.0183263355180561	0.0201576039251802	0.0262272235866868	0.0262272235866868	0.00662825414394287	0.0262272235866868	0.0262272235866868	0.0249875622431116	1.02622722358669	0.00662825414394287	0.00743299147489934	0.00420524344462686	0.00902156885736474	0.00743299147489934	0.0156204799506995	0.0084526466607548	0.0123123277299	0.0183263355180561	0.0173066803322006	0.0084526466607548
"C12"	0.00261708822935436	0.0671705173612992	0.00432910481512514	0.00277141192914943	0.0666672530787693	0.0666672530787693	0.0666672530787693	0.00222150617814611	0.00437814920762678	0.00432910481512514	0.00222150617814611	0.00222150617814611	0.0671705173612992	0.0666672530787693	0.0671705173612992	0.0666672530787693	0.0666672530787693	0.00943311498397787	0.00432910481512514	0.00432910481512514	0.00450108901866146	0.00655497117034921	0.00545741688804751	0.00545741688804751	0.0145860472801	0.0145860472801	0.0164275112772213	0.0166144461507466	0.0169388717011873	0.0169388717011873	0.0141037012988738	0.0169388717011873	0.0169388717011873	0.0167342767457936	0.0169388717011873	1.01410370129887	0.0143519411668732	0.00503264282529989	0.0147544535920502	0.0143519411668732	0.0157929585455669	0.0145860472801	0.0154062951976081	0.0164275112772213	0.0161934051639945	0.0145860472801
"C13"	0.00264114362229674	0.0616103051862946	0.00436855945375564	0.00274121135871601	0.0610123109669334	0.0610123109669334	0.0610123109669334	0.00224200520872578	0.00441802662962717	0.00436855945375564	0.00224200520872578	0.00224200520872578	0.0616103051862946	0.0610123109669334	0.0616103051862946	0.0610123109669334	0.0610123109669334	0.0596099211317927	0.00436855945375564	0.00436855945375564	0.00463226350898743	0.00661525899928283	0.00545190330713963	0.00545190330713963	0.0147216884352075	0.0147216884352075	0.0165751602541017	0.01676381336998	0.0170958803922685	0.0170958803922685	0.0129167470501859	0.0170958803922685	0.0170958803922685	0.0168853229600418	0.0170958803922685	0.0129167470501859	1.01448542918523	0.00597994219361215	0.0135645585075512	0.0144854291852331	0.0159353491497262	0.0147216884352075	0.0155446174670808	0.0165751602541017	0.0163389010041273	0.0147216884352075
"C14"	0.00288444455602656	0.111655068382512	0.00470739149029702	0.00287330222095882	0.0101213805980342	0.0101213805980342	0.0101213805980342	0.00243264933307989	0.0049002492005975	0.00470739149029702	0.00243264933307989	0.00243264933307989	0.111655068382512	0.0101213805980342	0.111655068382512	0.0101213805980342	0.0101213805980342	0.110242837464011	0.00470739149029702	0.00470739149029702	0.106103909374309	0.00643582497672756	0.00570254808893356	0.00570254808893356	0.0121897352792503	0.0121897352792503	0.0187693676097583	0.0189753993637602	0.0193441198452836	0.0193441198452836	0.0090587570855398	0.0193441198452836	0.0193441198452836	0.0145212148737241	0.0193441198452836	0.0090587570855398	0.0119598843872243	1.01533687784478	0.00973685648258896	0.0119598843872243	0.013484282186425	0.0121897352792503	0.0176836273558601	0.0187693676097583	0.0185395167177323	0.0121897352792503
"C15"	0.00275506107424078	0.0527096874356155	0.00477018091686346	0.0451074266392265	0.0523039850821742	0.0523039850821742	0.0523039850821742	0.00226735982247253	0.00493706219111202	0.00477018091686346	0.00226735982247253	0.00226735982247253	0.0527096874356155	0.0523039850821742	0.0527096874356155	0.0523039850821742	0.0523039850821742	0.00904242536569094	0.00477018091686346	0.00477018091686346	0.00495489823403169	0.00633867514462597	0.0478476710414879	0.0478476710414879	0.0115301800114579	0.0115301800114579	0.020286662497535	0.0204834525742665	0.0172913403099491	0.0172913403099491	0.0110658401940376	0.0172913403099491	0.0172913403099491	0.0170661176629477	0.0172913403099491	0.0110658401940376	0.0113037987562927	0.00405702353441206	1.01850538249409	0.0113037987562927	0.0160780757128202	0.0115301800114579	0.0191929756211219	0.020286662497535	0.0200602812423698	0.0115301800114579
"C16"	0.00264114362229674	0.0616103051862946	0.00436855945375564	0.00274121135871601	0.0610123109669334	0.0610123109669334	0.0610123109669334	0.00224200520872578	0.00441802662962717	0.00436855945375564	0.00224200520872578	0.00224200520872578	0.0616103051862946	0.0610123109669334	0.0616103051862946	0.0610123109669334	0.0610123109669334	0.0596099211317927	0.00436855945375564	0.00436855945375564	0.00463226350898743	0.00661525899928283	0.00545190330713963	0.00545190330713963	0.0147216884352075	0.0147216884352075	0.0165751602541017	0.01676381336998	0.0170958803922685	0.0170958803922685	0.0129167470501859	0.0170958803922685	0.0170958803922685	0.0168853229600418	0.0170958803922685	0.0129167470501859	0.0144854291852331	0.00597994219361215	0.0135645585075512	1.01448542918523	0.0159353491497262	0.0147216884352075	0.0155446174670808	0.0165751602541017	0.0163389010041273	0.0147216884352075
"C17"	0.00326460091165265	0.0398866382772968	0.0347835204369446	0.00291979061203665	0.0394900417424019	0.0394900417424019	0.0394900417424019	0.0027721277097854	0.00521903374203322	0.0347835204369446	0.0027721277097854	0.0027721277097854	0.0398866382772968	0.0394900417424019	0.0398866382772968	0.0394900417424019	0.0394900417424019	0.038484756136004	0.0347835204369446	0.0347835204369446	0.00514063197165731	0.036218887726284	0.0356841677017811	0.0356841677017811	0.0106672664984667	0.0106672664984668	0.0204506886990209	0.0206838744784247	0.0211335905215346	0.0211335905215346	0.00836097805353544	0.0211335905215346	0.0211335905215346	0.0208999254319138	0.0211335905215346	0.00836097805353544	0.0093737347939566	0.00396596534894854	0.0113492299149319	0.0093737347939566	1.01973647891861	0.0106672664984667	0.0128328805514299	0.0204506886990209	0.0191571569945107	0.0106672664984667
"C18"	0.00273026572136905	0.0569240520791338	0.00447267908612129	0.0026753211672904	0.0563699732028042	0.0563699732028042	0.0563699732028042	0.00231795212267492	0.00446917419853542	0.00447267908612129	0.00231795212267492	0.00231795212267492	0.0569240520791338	0.0563699732028042	0.0569240520791338	0.0563699732028042	0.0563699732028042	0.055073948689513	0.00447267908612129	0.00447267908612129	0.00462635701145251	0.0522987336319783	0.00547814903989563	0.00547814903989563	0.0152511650383437	0.0152511650383437	0.0171221521650556	0.0173171711451534	0.0176737157452146	0.0176737157452146	0.0119340386837182	0.0176737157452146	0.0176737157452146	0.0174634267901486	0.0176737157452146	0.0119340386837182	0.0133833531229159	0.00554078876329559	0.0125783781943177	0.0133833531229159	0.0164857754976304	1.01525116503834	0.014441125870333	0.0171221521650556	0.0152543402496278	0.0152511650383437
"C19"	0.00294897484180944	0.0442002975277935	0.00498260844441666	0.0367531183963843	0.0436108432825982	0.0436108432825982	0.0436108432825982	0.00244108457414254	0.0385544371164895	0.00498260844441666	0.00244108457414254	0.00244108457414254	0.0442002975277935	0.0436108432825982	0.0442002975277935	0.0436108432825982	0.0436108432825982	0.0425334453272489	0.00498260844441666	0.00498260844441666	0.0387548614091923	0.00635825848532887	0.0396219656555745	0.0396219656555745	0.0105901589715775	0.0105901589715775	0.0211207501818806	0.0213313912420098	0.0188789025191801	0.0188789025191801	0.00924377711856488	0.0188789025191801	0.0188789025191801	0.0171173179096713	0.0188789025191801	0.00924377711856489	0.0103630783113872	0.00589454245195337	0.0153543804968975	0.0103630783113872	0.0145439312916206	0.0105901589715775	1.01998774071361	0.0211207501818806	0.0208936695216902	0.0105901589715775
"C20"	0.00327982380577638	0.0353461441137478	0.0304793758134467	0.0282650449648583	0.0348769099235038	0.0348769099235038	0.0348769099235038	0.00273824894809833	0.0304961273505182	0.0304793758134467	0.00273824894809833	0.00273824894809833	0.0353461441137478	0.0348769099235038	0.0353461441137478	0.0348769099235038	0.0348769099235038	0.0340176019874484	0.0304793758134467	0.0304793758134467	0.0305179045324208	0.0316288997844322	0.0315145611304321	0.0315145611304321	0.00941718369078058	0.00941718369078058	0.0225118708934941	0.0227461440224781	0.0210752858457645	0.0210752858457645	0.00739238007474958	0.0210752858457645	0.0210752858457645	0.0196881083670181	0.0210752858457645	0.00739238007474958	0.00828758012705085	0.00469234190243957	0.012171997498521	0.00828758012705085	0.0173830853941678	0.00941718369078058	0.0158405626364104	1.02251187089349	0.0213822673297644	0.00941718369078058
"C21"	0.00326184154754924	0.0366769137509174	0.031793349518903	0.0296465515812701	0.0361890317320297	0.0361890317320297	0.0361890317320297	0.0027203977736737	0.0318390472169867	0.031793349518903	0.0027203977736737	0.0027203977736737	0.0366769137509174	0.0361890317320297	0.0366769137509174	0.0361890317320297	0.0361890317320297	0.0352967271306448	0.031793349518903	0.031793349518903	0.0318837262427534	0.00649707977524794	0.0328710850653256	0.0328710850653256	0.00883146014452136	0.00883146014452136	0.0225076498208046	0.0227406385027724	0.020950191981085	0.020950191981085	0.00767056034083952	0.020950191981085	0.020950191981085	0.0195009316973235	0.020950191981085	0.00767056034083952	0.00859942158111964	0.00487882018887692	0.0126696513109704	0.00859942158111964	0.0171406141529833	0.00883146014452136	0.016495002253966	0.0225076498208046	1.0222756112574	0.00883146014452136
"C22"	0.00273026572136905	0.0569240520791338	0.00447267908612129	0.0026753211672904	0.0563699732028043	0.0563699732028043	0.0563699732028043	0.00231795212267492	0.00446917419853542	0.00447267908612129	0.00231795212267492	0.00231795212267492	0.0569240520791338	0.0563699732028043	0.0569240520791338	0.0563699732028043	0.0563699732028043	0.055073948689513	0.00447267908612129	0.00447267908612129	0.00462635701145251	0.0522987336319783	0.00547814903989563	0.00547814903989563	0.0152511650383437	0.0152511650383437	0.0171221521650556	0.0173171711451534	0.0176737157452146	0.0176737157452146	0.0119340386837182	0.0176737157452146	0.0176737157452146	0.0174634267901486	0.0176737157452146	0.0119340386837182	0.0133833531229159	0.00554078876329559	0.0125783781943177	0.0133833531229159	0.0164857754976304	0.0152511650383437	0.014441125870333	0.0171221521650556	0.0152543402496278	1.01525116503834
