"Ficus_sp1_M_SD_018"	"Ficus_sp3_M_SD_018"	"Dysoxylum_sp2_M_SD_018"	"Elmerillia_tsiampaca"	"Piper_sp2_M_SD_018"	"Elaeocarpus_sp1_M_SD_018"	"Psychotriasp._sp1_M_SD_018"	"Rhus_sp1_M_SD_018"	"Aglaia_sp1_M_SD_018"	"Ficus_dammaropsis"	"Gynotroches_sp1_M_SD_018"	"Myristica_subaluata"	"Symplocos_sp1_M_SD_018"	"Dracantomelon_sp1_M_SD_018"	"Dysoxylum_sp1_M_SD_018"	"Eurya_sp1_M_SD_018"	"Ficus_sp2_M_SD_018"	"Ficus_sp4_M_SD_018"	"Ficus_sp5_M_SD_018"	"Heritiera_sp1_M_SD_018"	"Musa_sp1_M_SD_018"	"Myristica_fatua"	"Osmoxylum_sp1_M_SD_018"	"Pandanus_limbatus"	"Piper_sp1_M_SD_018"	"Poikilospermum_sp1_M_SD_018"	"Schefflera_sp1_M_SD_018"	"Sloanea_sp1_M_SD_018"	"Syzigium_sp1_M_SD_018"	"Manucodia_chalybata"	"Parasidea_raggiana"	"Meliphaga_sp1_M_SD_018"	"Rhyticeros_plicatus"	"Cicinnurus_magnificus"	"Oriolus_szalayi"	"Ailuroedus_buccoides"	"Coracina_boyeri"	"Coracina_schisticeps"	"Ducula_rufigaster"	"Ducula_zoeae"	"Melanocharis_nigra"	"Pitohui_kirhocephalus"	"Ptilinopus_pulchellus"	"Ptilinopus_rivoli"	"Cacatua_galerita"	"Coracina_melaena"	"Cracticus_cassicus"	"Cyclopsittaca_gulielmiterti"	"Dicrurus_hottentottus"	"Glycichaera_fallax"	"Gymnophaps_albertisii"	"Macropygia_amboinensis"	"Melilestes_megarhycus"	"Microdynamis_parva"	"Mino_dumonti"	"Parotia_lawesii"	"Philemon_buceroides"	"Ptilinopus_ornatus"	"Reinwardtoena_reinwardtii"	"Xanthotis_flaviventer"	"Xanthotis_polygramma"
"Macropygia_amboinensis"	0.0155139000138727	0.000465226254859721	0.000683228697422053	0.00131046845771009	0.0144440357782908	0.000438448499825699	0.015002241246235	1.04938252975877e-05	0.000257474283839151	0.0151451197342944	0.0141645666066239	0.000212478831329975	0.586573691162866	5.1123764270299e-06	0.000214080714896911	0.000412686736522595	5.1123764270299e-06	0	0.000185918977413729	0	0.000214080714896911	5.1123764270299e-06	0	0.000185918977413729	0.000185918977413729	0	0.000500074708207833	0.000500074708207833	3.12016299454783e-05	0.00297470363861966	0.00299713000855675	0.159023757210091	4.08990114162392e-05	0.003000448249247	0.00119830188683749	0.00151747832780003	9.01661715608654e-05	0.000130010474756121	0.000124806519781913	0.000173574275768962	0.00165074694609038	3.49794176586256e-05	0.000106305196746644	0.00365034735646514	1.74897088293128e-06	5.69357247851711e-05	0	0	1.74897088293128e-06	0	0.000109205704809174	1.14664342279072	0.00378627993357359	3.32304467756943e-05	0.00110813571527662	5.31197078324939e-05	0.00250037354103917	0.000109205704809174	0	0.00110813571527662	0.00110813571527662
"Melilestes_megarhycus"	0.0155139000138727	0.000465226254859721	0.000683228697422053	0.00131046845771009	0.0144440357782908	0.000438448499825699	0.015002241246235	1.04938252975877e-05	0.000257474283839151	0.586573691162866	0.0141645666066239	0.000212478831329975	0.0151451197342944	5.1123764270299e-06	0.000214080714896911	0.000412686736522595	5.1123764270299e-06	0	0.000185918977413728	0	0.000214080714896911	5.1123764270299e-06	0	0.000185918977413728	0.000185918977413728	0	0.000500074708207833	0.000500074708207833	3.12016299454783e-05	0.00297470363861966	0.00299713000855675	0.159023757210091	4.08990114162392e-05	0.003000448249247	0.00119830188683749	0.00151747832780003	9.01661715608654e-05	0.000130010474756121	0.000124806519781913	0.000173574275768962	0.00165074694609038	3.49794176586256e-05	0.000106305196746644	0.00365034735646514	1.74897088293128e-06	5.6935724785171e-05	0	0	1.74897088293128e-06	0	0.000109205704809174	0.00378627993357359	1.14664342279072	3.32304467756943e-05	0.00110813571527662	5.31197078324939e-05	0.00250037354103917	0.000109205704809174	0	0.00110813571527662	0.00110813571527662
"Microdynamis_parva"	0.0119747409901732	0.568896590666662	0.0231774900173743	0.000328562462510973	0.00419094163538085	0.0122817206933972	0.000131667807979166	0.0128322539248119	0.000278304182557527	0.000132921787102777	0.000131361722685058	0.00352493355329009	0.000132921787102777	0.00625161088644683	0.000254065119845369	0.00011974118958231	0.00625161088644683	0	0.00308431685912883	0	0.000254065119845369	0.00625161088644683	0	0.00308431685912883	0.00308431685912883	0	4.38892693263888e-06	4.38892693263888e-06	7.82291577407079e-06	0.0493490697460613	0.00355691167783517	0.00139567876457916	0.0500128870915746	2.63335615958333e-05	0.0434222669055075	0.00246604761243763	0.0425669282633522	0.0039784109503474	3.12916630962832e-05	9.69562508486295e-05	0.00047896475832924	0.042774179749373	0.0426824242108039	6.02206358805124e-05	0.00213870898746865	0.00193145750144786	0	0	0.00213870898746865	0	2.73802052092478e-05	3.32304467756944e-05	3.32304467756944e-05	1.0406354707619	0.00085533864215523	0.000881233388322523	2.19446346631944e-05	2.73802052092478e-05	0	0.00085533864215523	0.00085533864215523
"Mino_dumonti"	0.579885786442983	0.0119747409901732	0.015413727547709	0.00467221286845026	0.0111301081812266	0.000929379073120088	0.00439072641902058	0.000270106939627967	0.00380922667968144	0.0044325428611065	0.00424086695633162	0.00359181829734885	0.0044325428611065	0.000131590560331574	0.00347381224410863	0.000318003090892188	0.000131590560331574	0	0.00314284101018024	0	0.00347381224410863	0.000131590560331574	0	0.00314284101018024	0.00314284101018024	0	0.000146357547300686	0.000146357547300686	0.00011124316353453	0.0502854561628838	0.0486333714175209	0.0465417000416182	0.00105272448265259	0.000878145283804117	0.0435602292551536	0.00126790733030934	0.00213981593779765	0.0014393738078291	0.00044497265413812	0.00134165774229121	0.00127201236356875	0.000900356465426558	0.00101023515434191	0.00144956781145376	4.50178232713279e-05	0.00128447729564242	0	0	4.50178232713279e-05	0	0.000389351072370855	0.00110813571527662	0.00110813571527662	0.00085533864215523	1.04142041331736	0.000897954574337211	0.000731787736503431	0.000389351072370855	0	0.041420413317356	0.041420413317356
"Parotia_lawesii"	0.012571364040721	0.0123372674365153	0.012321941169878	0.000320064709047199	0.0114039815537085	0.000870988564147584	0.000210474314053278	0.000278284227891323	0.000266264914065099	0.000212478831329975	0.000205426124997915	0.583231872526541	0.000212478831329975	0.000135574367434234	0.000242955342164213	0.000325828044391672	0.000135574367434234	0	0.0103278884607234	0	0.000242955342164213	0.000135574367434234	0	0.0103278884607234	0.0103278884607234	0	7.01581046844259e-06	7.01581046844259e-06	7.6205883106476e-06	0.165246215371574	0.00340137479029899	0.00223102772896474	0.00108459493947387	4.20948628106555e-05	0.0028060163934829	0.00128556291606212	0.00190806181914569	0.00117199319151443	3.04823532425904e-05	9.32382876035412e-05	0.00130331217756669	0.000927614092971077	0.00102639814901379	7.80285903367453e-05	4.63807046485539e-05	0.00102682843082317	0	0	4.63807046485539e-05	0	2.66720590872666e-05	5.31197078324938e-05	5.31197078324939e-05	0.000881233388322523	0.000897954574337211	1.14580796813164	3.50790523422129e-05	2.66720590872666e-05	0	0.000897954574337211	0.000897954574337211
"Philemon_buceroides"	0.010245028311048	0.000307224885284721	0.000451188762448526	0.000865403698487794	0.00953851419321092	0.000289541462149047	0.575944876294684	6.92988463048244e-06	0.000170030187440949	0.0100014941641567	0.00935395907984594	0.000140316209368852	0.0100014941641567	3.37609764049144e-06	0.000141374057007394	0.000272528976948883	3.37609764049144e-06	0	0.000122776683197745	0	0.000141374057007394	3.37609764049144e-06	0	0.000122776683197745	0.000122776683197745	0	0.0191981625431561	0.0191981625431561	2.06048499639951e-05	0.00196442693116392	0.00197923679810351	0.105015688723645	2.70087811239316e-05	0.115188975258937	0.000791331434704002	0.00100210832967927	5.95436982005715e-05	8.58559738955515e-05	8.24193998559804e-05	0.00011462452173422	0.00109011590779553	2.30996154349414e-05	7.02015450213688e-05	0.00241060674483547	1.15498077174707e-06	3.75990635373771e-05	0	0	1.15498077174707e-06	0	7.21169748739828e-05	0.00250037354103917	0.00250037354103917	2.19446346631944e-05	0.000731787736503431	3.50790523422129e-05	1.09599081271578	7.21169748739828e-05	0	0.000731787736503431	0.000731787736503431
"Ptilinopus_ornatus"	0.00545091501319197	0.000383322872929469	0.00491200931106644	0.594713748217983	0.00500869552755874	0.000267881104920188	0.000432701849243897	8.64638059239404e-06	0.017753075649138	0.000436822819236696	0.013623562369465	0.000106688236349066	0.000436822819236696	4.21233926296119e-06	0.00425363866652554	0.000143105586501678	4.21233926296119e-06	0	9.33522068054331e-05	0	0.00425363866652554	4.21233926296119e-06	0	9.33522068054331e-05	9.33522068054331e-05	0	1.44233949747966e-05	1.44233949747966e-05	0.0141598511480472	0.00149363530888693	0.0595509413313576	0.00458663960198531	3.36987141036896e-05	8.65403698487794e-05	0.000826065386835639	0.000545516403575905	0.000436714314464784	0.000453980960075568	0.0566394045921889	0.0539977479304498	0.000572422346006712	2.88212686413134e-05	7.20270560292791e-05	0.0529653696105315	1.44106343206567e-06	0.000409334109255536	0	0	1.44106343206567e-06	0	0.0495594790181653	0.000109205704809174	0.000109205704809174	2.73802052092478e-05	0.000389351072370855	2.66720590872666e-05	7.21169748739828e-05	1.04955947901817	0	0.000389351072370855	0.000389351072370855
"Reinwardtoena_reinwardtii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0
"Xanthotis_flaviventer"	0.579885786442983	0.0119747409901732	0.015413727547709	0.00467221286845026	0.0111301081812266	0.000929379073120088	0.00439072641902058	0.000270106939627967	0.00380922667968144	0.0044325428611065	0.00424086695633162	0.00359181829734885	0.00443254286110649	0.000131590560331574	0.00347381224410863	0.000318003090892188	0.000131590560331574	0	0.00314284101018024	0	0.00347381224410863	0.000131590560331574	0	0.00314284101018024	0.00314284101018024	0	0.000146357547300686	0.000146357547300686	0.00011124316353453	0.0502854561628838	0.0486333714175209	0.0465417000416182	0.00105272448265259	0.000878145283804117	0.0435602292551536	0.00126790733030934	0.00213981593779765	0.0014393738078291	0.00044497265413812	0.00134165774229121	0.00127201236356875	0.000900356465426558	0.00101023515434191	0.00144956781145376	4.50178232713279e-05	0.00128447729564242	0	0	4.50178232713279e-05	0	0.000389351072370855	0.00110813571527662	0.00110813571527662	0.00085533864215523	0.041420413317356	0.000897954574337211	0.000731787736503431	0.000389351072370855	0	1.04142041331736	0.041420413317356
"Xanthotis_polygramma"	0.579885786442983	0.0119747409901732	0.015413727547709	0.00467221286845026	0.0111301081812266	0.000929379073120088	0.00439072641902058	0.000270106939627967	0.00380922667968144	0.0044325428611065	0.00424086695633162	0.00359181829734885	0.00443254286110649	0.000131590560331574	0.00347381224410863	0.000318003090892188	0.000131590560331574	0	0.00314284101018024	0	0.00347381224410863	0.000131590560331574	0	0.00314284101018024	0.00314284101018024	0	0.000146357547300686	0.000146357547300686	0.00011124316353453	0.0502854561628838	0.0486333714175209	0.0465417000416182	0.00105272448265259	0.000878145283804117	0.0435602292551536	0.00126790733030934	0.00213981593779765	0.0014393738078291	0.00044497265413812	0.00134165774229121	0.00127201236356875	0.000900356465426558	0.00101023515434191	0.00144956781145376	4.50178232713279e-05	0.00128447729564242	0	0	4.50178232713279e-05	0	0.000389351072370855	0.00110813571527662	0.00110813571527662	0.00085533864215523	0.041420413317356	0.000897954574337211	0.000731787736503431	0.000389351072370855	0	0.041420413317356	1.04142041331736
