"Catostomus_catostomus"	"Catostomus_commersoni"	"Catostomus_macrocheilus"	"Coregonus_clupeaformis"	"Cottus_cognatus"	"Lota_lota"	"Mylocheilus_caurinus"	"Oncorhynchus_nerka"	"Prosopium_coulteri"	"Prosopium_williamsoni"	"Ptychocheilus_oregonensis"	"Rhinichthys_cataractae"	"Richardsonius_balteatus"	"Salmo_gairdneri"	"Salvelinus_malma"	"Salvelinus_namaycush"	"Thymallus_arcticus"	"Acolpenteron_catostomi"	"Anoncohaptor_anomalum"	"Pellucidhaptor_pellucidhaptor"	"Pseudomurraytrema_copulata"	"Tetraonchus_borealis"	"Tetraonchus_variabilis"	"Octomacrum_lanceatus"	"Allocreadium_isosporum"	"Bunodera_luciopercae"	"Crepidostomum_farionis"	"Phyllodistomum_sp."	"Diplostomum_sp.1_(L)"	"Diplostomum_sp.2_(L)"	"Neascus_sp_(L)"	"Tetracotyle_sp._(L)"	"Glaridacris_catostomi"	"Glaridacris_sp."	"Glaridacris_vogei"	"Hunterella_nodulosa"	"Monobothrium_sp."	"Proteocephalus_ptychocheilus"	"Proteocephalus_salmonidicola"	"Proteocephalus_sp."	"Proteocephalus_tumidocollus"	"Bothriocephalus_opsariichthydis"	"Diphyllobothrium_sp._(L)"	"Eubothrium_salvelini"	"Ligula_intestinalis_(L)"	"Hysterothylacium_brachyurum"	"Raphidascaris_acus"	"Eustrongylides_sp._(L)"	"Philometroides_huronensis"	"Philonema_agubernaculum"	"Philonema_sp."	"Haplonema_hamatulum"	"Truttaedacnitis_truttae"	"Cystidicola_farionis"	"Cystidicoloides_tenuissima"	"Rhabdochona_canadensis"	"Rhabdochona_cascadilla"	"Rhabdochona_cotti"	"Rhabdochona_kisutchi"	"Rhabdochona_milleri"	"Rhabdochona_zacconis"	"Neoechinorhynchus_cristatus"	"Neoechinorhynchus_cylindratus"	"Neoechinorhynchus_rutili"	"Octospinifer_macilentus"	"Pomphorhynchus_bulbocolli"	"Ergasilus_nerkae"	"Salmincola_californiensis"	"Salmincola_edwardsii"	"Salmincola_thymalli"
"Ligula_intestinalis_(L)"	1.05949094996509e-05	1.06692354972044e-05	2.40816662840327e-05	5.66331307272046e-05	0.0502122638048068	3.02747512105093e-05	3.68983141167512e-05	4.08696435379172e-05	6.32391719013162e-06	6.20118816787e-05	7.14772484611169e-05	1.05497303235888e-05	0.0502763492338766	4.10770585253648e-05	6.21071705798833e-05	3.03881879136203e-05	2.75311258719916e-05	2.78265658556339e-07	3.75258708530925e-07	0.000628454365423457	3.75258708530925e-07	3.05901398577684e-07	4.13412544524667e-07	1.60544441893551e-07	1.38775945016336e-06	2.5673161578353e-07	0.000839838378751765	7.10838766204833e-07	0.000630408456180892	0.00146913482691874	6.49793167828336e-07	0.00146957743407592	2.14714266637374e-07	1.60544441893551e-07	1.60544441893551e-07	2.57537491868137e-07	2.14714266637374e-07	6.49793167828336e-07	3.65336297528725e-07	1.79918729974674e-06	2.5673161578353e-07	1.38775945016336e-06	2.69946684648151e-06	1.82723414063178e-06	1.00146532542884	9.70831321738912e-07	6.49793167828336e-07	0.000838387778537835	3.75258708530925e-07	6.70144160308196e-07	2.36182031410795e-06	9.70831321738911e-07	1.37312699021048e-06	1.11639537442695e-06	5.62633014361214e-07	3.65336297528725e-07	0.000629104158591286	0.000836871063413447	3.65336297528725e-07	5.27486516179442e-07	1.60544441893551e-07	3.75258708530925e-07	0.000628454365423457	0.000632391719013162	3.75258708530925e-07	2.14380612727672e-06	2.77426126366476e-06	5.94378148157088e-07	7.02982829902284e-07	7.19313943102351e-07
"Hysterothylacium_brachyurum"	2.18321972194176e-06	2.24076781790805e-06	1.41323905767893e-05	6.01333184037605e-05	3.78352414284706e-05	0.050171130237579	7.52043197021777e-06	6.60735881447154e-05	1.3046778491031e-05	9.10064194675293e-05	1.41804970906733e-05	2.16049487985699e-06	2.72195171678187e-05	6.63645151397334e-05	0.0503244030636923	6.95585259140858e-05	4.09120026151299e-05	1.18473934089059e-07	1.38844550615496e-07	3.40243964597734e-07	1.38844550615496e-07	4.54577806834776e-07	6.06709463116862e-07	9.42159371785953e-08	2.79322249319567e-07	4.14778219623334e-07	0.00130289064213638	1.14892919900906e-06	1.22089939795491e-06	0.00130377231035139	1.28913609915212e-07	0.000300956936764078	4.46286134369009e-08	9.42159371785953e-08	9.42159371785953e-08	1.14586553705032e-07	4.46286134369009e-08	1.28913609915212e-07	0.000296025900374661	0.000297968094001201	4.14778219623334e-07	2.79322249319567e-07	0.000299610322537816	0.000298554411546943	9.70831321738911e-07	1.00129944850513	1.28913609915212e-07	0.000297413605834323	1.38844550615496e-07	1.0214876827402e-06	0.000298837450027659	0.00129944850512624	0.000297820260567558	0.000297405482347934	8.6935602645811e-07	0.000296025900374661	4.69157574512946e-07	6.30587357141177e-07	0.000296025900374661	1.08024743992849e-07	9.42159371785953e-08	1.38844550615496e-07	3.40243964597734e-07	0.0013046778491031	1.38844550615496e-07	1.86632103039804e-06	1.86459801352031e-06	1.18765072977984e-06	0.000296798772884817	1.06128726995164e-06
"Raphidascaris_acus"	6.72540726477999e-06	3.51013714298388e-05	4.35304325303879e-05	6.63300485233827e-05	1.50809125935723e-05	8.41536866280895e-06	0.000127729350003828	1.50638033613995e-05	3.00247008715521e-08	3.04711691603606e-05	0.100477546472114	6.58670579856502e-06	8.38590233944373e-05	4.35425388366573e-05	1.52183739176215e-05	1.50297669703667e-05	1.98402408379977e-05	3.64929630922364e-07	6.84033007557262e-07	1.04823779243047e-06	6.84033007557262e-07	2.20447120422197e-07	2.03141127735738e-07	2.9020288353592e-07	0.00091598682765566	2.72140867729108e-07	2.03558095708194e-06	4.39516460633547e-07	0.000917698365933324	0.000916752812578991	0.000913432240655583	0.000917528117740107	3.93830124021342e-07	2.9020288353592e-07	2.9020288353592e-07	6.09306260170817e-07	3.93830124021342e-07	0.000913432240655583	8.95198465742442e-08	1.12333705244825e-06	2.72140867729108e-07	0.00091598682765566	1.78292245138141e-06	8.99174845725382e-07	1.29958633565667e-06	2.57827219830423e-07	1.00091343224066	3.09859651761275e-06	6.84033007557261e-07	4.75281995464846e-07	1.61592504059955e-06	2.57827219830423e-07	7.31799252820942e-07	4.59658385091834e-07	4.92587988151306e-07	8.95198465742442e-08	0.000914480478448014	2.51348543226205e-07	8.95198465742442e-08	3.29335289928251e-07	2.9020288353592e-07	6.84033007557261e-07	1.04823779243047e-06	3.00247008715521e-06	6.84033007557261e-07	0.000915180129396453	0.000917752022389215	4.39138278510961e-07	2.56517257356096e-07	4.23588248157935e-07
"Eustrongylides_sp._(L)"	5.36564862468831e-06	1.54068780908051e-05	2.21706755633303e-05	6.48011089570945e-05	0.0251149260634457	3.39953369430749e-05	0.025100994584249	4.85530201985729e-05	3.19865665490029e-06	0.0251342488983207	8.52114042343506e-05	5.30391474773728e-06	4.89430569191209e-05	6.71633999161185e-05	0.025164572350311	5.20129905854368e-05	4.32330223393718e-05	2.07422821807628e-07	3.47485349905856e-07	6.11788211489011e-07	3.47485349905856e-07	4.80366914881909e-07	0.000167561659322138	1.47804503755536e-07	0.000502794540814382	4.19771249475741e-07	0.000736938190552863	9.59249251682106e-07	0.000504054340115442	0.000738569987600245	7.74649129403188e-07	0.000738835324359803	1.99680846150321e-07	1.47804503755536e-07	1.47804503755536e-07	2.87867031853764e-07	1.99680846150321e-07	7.74649129403188e-07	0.0001480268961783	0.000316776044592215	4.19771249475741e-07	0.000502794540814382	0.000318254104874189	0.000317125726869736	0.000419193889268918	0.000148706802917162	7.74649129403188e-07	1.00123619054824	3.47485349905856e-07	0.000167981430571614	0.000317676182756573	0.000148706802917162	0.00031658624886753	0.000316166477618054	9.0013816435765e-07	0.0001480268961783	1.3864373408922e-06	0.000418582101057429	0.0001480268961783	2.65195737386864e-07	1.47804503755536e-07	3.47485349905856e-07	6.11788211489011e-07	0.000319865665490029	3.47485349905856e-07	0.000169691957822442	0.000504630557100165	9.97693367091705e-07	0.000148604818295916	0.00016804202623702
"Philometroides_huronensis"	0.0335880458408063	0.0336010845789588	0.0336548941719532	2.50211107088845e-05	8.56493583949827e-06	2.08400805567804e-06	7.65065990892753e-06	8.60002888129076e-06	1.07288038369264e-08	1.75003197611275e-05	2.50812102770996e-05	6.49502163753883e-06	8.59388333565163e-06	2.50965935855462e-05	8.65008834711756e-06	8.58733016831523e-06	1.41404990721188e-05	0.000597566470488648	0.000903030875751909	1.07423541695645e-07	0.000903030875751909	1.57116656356875e-07	1.16668798407516e-07	0.000224365961146355	3.81024200697638e-07	1.56853709909664e-07	1.01171811262365e-06	2.5240958636845e-07	7.38658849482128e-07	0.000225651411926484	2.28011002519087e-07	0.000904756514109159	0.000678664914605554	0.000224365961146355	0.000224365961146355	0.000529830366409617	0.000678664914605554	2.28011002519087e-07	5.08828726301033e-08	5.13318654585251e-07	1.56853709909664e-07	3.81024200697638e-07	9.22703800499736e-07	5.15376037054017e-07	2.5017247235395e-07	9.25630337436641e-08	2.28011002519087e-07	4.63313799874475e-07	1.00090303087575	2.7352250831718e-07	8.2728902085179e-07	9.25630337436641e-08	4.1982016059523e-07	2.62966450685567e-07	3.13970366266539e-07	5.08828726301033e-08	3.35434544214732e-07	1.42748930658304e-07	5.08828726301033e-08	3.24751081876942e-07	0.000224365961146355	0.000903030875751909	1.07423541695645e-07	1.07288038369264e-06	0.000903030875751909	0.000530582111027542	0.00053077557208367	2.52268489557611e-07	1.4629765227805e-07	2.73785454764391e-07
"Philonema_agubernaculum"	4.77576874530908e-06	2.01329880923151e-05	2.61288751245116e-05	6.92973952193562e-05	2.72455420364886e-05	2.07359870750309e-05	1.30033437705183e-05	8.26759230581577e-05	6.53870040575704e-06	0.0501962900938954	2.61405097505665e-05	4.69589564036704e-06	1.72841434426709e-05	0.0502325625910509	0.000103150550010728	8.27716751731365e-05	7.66710276098138e-05	2.27256598000178e-07	4.1028376247577e-07	2.16051793033386e-07	4.1028376247577e-07	8.51900306775708e-07	0.000334641933959303	1.74192500830077e-07	4.97707873142789e-07	0.000313953516194068	0.000652534525829668	0.000314872137561381	1.40673361836974e-06	0.00065323019609419	2.37640997732423e-07	0.000654138262703129	2.36091261645693e-07	1.74192500830077e-07	1.74192500830077e-07	3.5721966530567e-07	2.36091261645693e-07	2.37640997732423e-07	6.06767941239578e-07	0.000336860297220049	0.000313953516194068	4.97707873142789e-07	0.000652585399000594	0.000651040524741625	6.70144160308197e-07	1.0214876827402e-06	2.37640997732423e-07	0.000335962861143228	4.1028376247577e-07	1.00064859545015	0.000651665713720892	1.0214876827402e-06	0.000650121903374312	0.000336168387180244	0.000314805416500844	6.06767941239578e-07	4.53692790765809e-07	4.5409236727481e-07	6.06767941239578e-07	2.34794782018352e-07	1.74192500830077e-07	4.1028376247577e-07	2.16051793033386e-07	0.000653870040575703	4.1028376247577e-07	0.000649883284768602	0.000316353317991486	0.000314873201473769	1.52645322094109e-06	0.000335493834266079
"Philonema_sp."	6.23999706770739e-06	1.92400490889221e-05	2.54102508752358e-05	0.0167560673190076	2.83495768868792e-05	3.53845164833038e-05	1.61370000388882e-05	0.0167634937563029	8.58960255834005e-06	0.0168126143813904	2.96252924109918e-05	6.16552289800463e-06	2.51824391937065e-05	0.0168220493916312	0.0168138148121908	6.84047677603136e-05	0.0167733323343159	2.38734973253876e-07	4.13644510425895e-07	3.14780489921331e-07	4.13644510425895e-07	0.000186370359270177	0.000112084095875936	1.69401672501572e-07	5.9206084087769e-07	0.000105137808697695	0.000857498955061249	0.000291398850434393	0.000168467514520875	0.00067264215176871	2.69320840099925e-07	0.000858857339692046	2.44242837924323e-07	1.69401672501572e-07	1.69401672501572e-07	3.44311209673591e-07	2.44242837924323e-07	2.69320840099925e-07	9.89047930128869e-05	0.000564810603815597	0.000105137808697695	5.9206084087769e-07	0.000857078824758584	0.000503147792298331	7.87273438035984e-07	9.9612483342553e-05	2.69320840099925e-07	0.000211784121837715	4.13644510425895e-07	0.000217221904573631	1.00085631877178	9.9612483342553e-05	0.000316886750561632	0.000211748941863938	0.000291508167967872	9.8904793012887e-05	5.84101330021257e-07	4.72492948114653e-07	9.89047930128869e-05	3.08276144900232e-07	1.69401672501572e-07	4.13644510425895e-07	3.14780489921331e-07	0.000858960255834004	4.13644510425895e-07	0.00038539620981348	0.000460005213208499	0.000105897861672809	9.96648459880015e-05	0.000298454455146113
"Haplonema_hamatulum"	2.18321972194176e-06	2.24076781790805e-06	1.41323905767893e-05	6.01333184037604e-05	3.78352414284706e-05	0.050171130237579	7.52043197021777e-06	6.60735881447154e-05	1.3046778491031e-05	9.10064194675294e-05	1.41804970906733e-05	2.16049487985698e-06	2.72195171678187e-05	6.63645151397334e-05	0.0503244030636923	6.95585259140858e-05	4.09120026151299e-05	1.18473934089059e-07	1.38844550615496e-07	3.40243964597734e-07	1.38844550615496e-07	4.54577806834776e-07	6.06709463116862e-07	9.42159371785953e-08	2.79322249319567e-07	4.14778219623334e-07	0.00130289064213638	1.14892919900906e-06	1.22089939795491e-06	0.00130377231035139	1.28913609915212e-07	0.000300956936764078	4.46286134369008e-08	9.42159371785953e-08	9.42159371785953e-08	1.14586553705032e-07	4.46286134369008e-08	1.28913609915212e-07	0.000296025900374661	0.000297968094001201	4.14778219623334e-07	2.79322249319567e-07	0.000299610322537815	0.000298554411546943	9.70831321738911e-07	0.00129944850512624	1.28913609915212e-07	0.000297413605834323	1.38844550615496e-07	1.0214876827402e-06	0.000298837450027659	1.00129944850513	0.000297820260567558	0.000297405482347934	8.6935602645811e-07	0.000296025900374661	4.69157574512946e-07	6.30587357141177e-07	0.000296025900374661	1.08024743992849e-07	9.42159371785953e-08	1.38844550615496e-07	3.40243964597734e-07	0.0013046778491031	1.38844550615496e-07	1.86632103039804e-06	1.86459801352031e-06	1.18765072977984e-06	0.000296798772884817	1.06128726995164e-06
"Truttaedacnitis_truttae"	5.4801673144414e-06	1.3192259071929e-05	2.01067116872337e-05	6.01631069292362e-05	2.62176195821218e-05	3.52784533765525e-05	1.02586003362491e-05	7.53968989920114e-05	7.56236217728774e-06	0.0251609332977283	2.01244794525759e-05	5.42699596196434e-06	1.99682534989235e-05	0.0251714234190348	0.0251947754067621	0.0251275215089096	5.62714692857204e-05	1.94935492519796e-07	3.14865120446423e-07	2.49603168736543e-07	3.14865120446423e-07	6.25238547619116e-07	0.000167739555318188	1.34044744581558e-07	3.88121819930217e-07	0.000157321396368967	0.000476472655236348	0.000158159139691101	1.23935605795912e-06	0.000755608697847581	1.82949813205236e-07	0.000755980537501633	1.80820375864865e-07	1.34044744581558e-07	1.34044744581558e-07	2.53974372508185e-07	1.80820375864865e-07	1.82949813205236e-07	0.000148204561216248	0.000317383490925862	0.000157321396368967	3.88121819930217e-07	0.000754524809274777	0.000753297939657866	6.8656349510524e-07	0.000148910130283779	1.82949813205236e-07	0.00031658624886753	3.14865120446423e-07	0.000325060951687156	0.000475330125842448	0.000148910130283779	1.00075246019634	0.000595138799966765	0.000157946634916587	0.000148204561216248	4.32552981941779e-07	4.36960326368697e-07	0.000148204561216248	2.71349798098217e-07	1.34044744581558e-07	3.14865120446423e-07	2.49603168736543e-07	0.000756236217728773	3.14865120446423e-07	0.000326099506942162	0.000159190362178317	0.000436516079801296	0.000427399244648576	0.000168364793865808
"Cystidicola_farionis"	5.75976674487198e-06	9.54625687190487e-06	1.68277333542387e-05	5.90114538589175e-05	2.88689601163734e-05	4.03528122306389e-05	1.06404081971937e-05	7.11570428971195e-05	7.97308238973988e-06	0.0335097121006268	1.68541407867006e-05	5.72065500709556e-06	2.10491398142727e-05	0.000114268391890757	0.033568755104515	0.0334748588863363	4.87450744630844e-05	1.76182297304613e-07	2.62966450685567e-07	2.63114247678409e-07	2.62966450685567e-07	5.41611938478715e-07	0.000223398080670845	1.12184889028258e-07	3.66027625641151e-07	7.14177449317231e-07	0.000424786089307761	1.50481125928523e-06	1.21925641190874e-06	0.000796715872482534	1.53219461697278e-07	0.000796887242488412	1.50781561657309e-07	1.12184889028258e-07	1.12184889028258e-07	1.98969042409211e-07	1.50781561657309e-07	1.53219461697278e-07	0.000197463265320677	0.000422242094340079	7.14177449317231e-07	3.66027625641151e-07	0.000795440760242723	0.000794309033765655	7.442635829513e-07	0.00019827032156529	1.53219461697278e-07	0.000421555303490739	2.62966450685567e-07	0.000224112258120163	0.000423497883727875	0.00019827032156529	0.000793518399955687	1.00079280422251	1.25578938779595e-06	0.000197463265320677	4.16333709375688e-07	4.81149335272891e-07	0.000197463265320677	2.86032750354778e-07	1.12184889028258e-07	2.62966450685567e-07	2.63114247678409e-07	0.000797308238973987	2.62966450685567e-07	0.000225054561162858	2.41090059443548e-06	0.000372657053964165	0.000569406141835524	0.000223939692609324
"Cystidicoloides_tenuissima"	6.38290007868791e-06	2.41364967035432e-05	2.70917610164173e-05	7.38026244735124e-05	2.02105372806844e-05	2.26953872398678e-05	1.26077504839358e-05	7.80989846174919e-05	8.76753360786217e-06	0.000119374612404663	2.70923393483218e-05	6.2942678026005e-06	1.80632581079845e-05	0.0502415337202367	7.0626207882328e-05	6.05164545601869e-05	0.0501928061742562	2.5153285209487e-07	4.70955549399809e-07	2.25790726349806e-07	4.70955549399809e-07	0.000557697846380625	7.95830749364423e-07	1.80611740109449e-07	4.9844900375437e-07	0.000314009585751479	0.000875315253936423	0.000314877352247229	1.4622659748393e-06	0.000318942509067002	2.46293994075653e-07	0.00087679150490225	2.9034380929036e-07	1.80611740109449e-07	1.80611740109449e-07	4.00034437414387e-07	2.9034380929036e-07	2.46293994075653e-07	4.15448281660753e-07	2.81707177151021e-06	0.000314009585751479	4.9844900375437e-07	0.000875196908954283	0.000316761036328923	5.62633014361214e-07	8.6935602645811e-07	2.46293994075653e-07	1.8002763287153e-06	4.70955549399808e-07	0.000314805416500844	0.000874524503903614	8.6935602645811e-07	0.000315893269833173	1.88368408169392e-06	1.00087170743213	4.15448281660753e-07	4.72084720425459e-07	3.36842288011407e-07	4.15448281660753e-07	3.14713390130025e-07	1.80611740109449e-07	4.70955549399808e-07	2.25790726349806e-07	0.000876753360786217	4.70955549399808e-07	0.000316189771177069	0.000873343941818008	0.000314681990802148	1.0878533323295e-06	0.00055849367712999
"Rhabdochona_canadensis"	4.29503378622029e-06	4.3544480678758e-06	9.80101931092447e-06	5.63791538608078e-05	3.2015343187322e-05	7.80417058987252e-05	1.48971024606453e-05	6.82214728074039e-05	5.968973154038e-06	0.000117763046927754	9.84718312316686e-06	4.27659132127834e-06	1.57666833548334e-05	6.85518244737275e-05	0.100383464327329	0.00010023681160481	3.62202894324638e-05	1.13062726364166e-07	1.5264861789031e-07	1.97083541935417e-07	1.5264861789031e-07	4.02447660360709e-07	7.85086979518359e-07	6.53401287394965e-08	3.8746189578715e-07	4.28448902960797e-07	0.000595523181248418	1.18646526748751e-06	1.14833697633065e-06	0.000596586419456471	8.95198465742442e-08	0.000595729171054073	8.73084891508135e-08	6.53401287394965e-08	6.53401287394964e-08	1.0492602026564e-07	8.73084891508135e-08	8.95198465742442e-08	0.000590490966631347	0.000592597861514	4.28448902960797e-07	3.8746189578715e-07	0.000594542500428487	0.000593576261229517	7.30672595057451e-07	0.000592051800749322	8.95198465742442e-08	0.0005921075847132	1.5264861789031e-07	1.21353588247916e-06	0.000593428758077321	0.000592051800749322	0.000592818244864991	0.00059238979596203	8.30896563321506e-07	1.00059049096663	2.86603388509662e-07	5.33589053122033e-07	0.000590490966631347	2.13829566063917e-07	6.53401287394964e-08	1.5264861789031e-07	1.97083541935417e-07	0.0005968973154038	1.5264861789031e-07	1.97177328792712e-06	1.88707601798238e-06	1.54219125412535e-06	0.000591604708982511	1.18753463987907e-06
"Rhabdochona_cascadilla"	7.90828642426124e-06	2.21368512518292e-05	3.21056797311426e-05	6.55335741221266e-05	4.93204329569501e-05	1.62927940129057e-05	7.97239190317309e-05	2.41644998894789e-05	6.31259682406928e-06	3.19631086418673e-05	0.0502964263146408	7.81951860036296e-06	0.0502625721100269	3.84968639712042e-05	2.43612880233212e-05	2.41300330976626e-05	2.08331388544889e-05	3.01907714032742e-07	5.03151816322099e-07	0.000628282151375336	5.03151816322099e-07	2.31479320605433e-07	2.13087390945782e-07	2.14037864874284e-07	0.000458834717604641	2.40605399820027e-07	2.90016708627105e-06	5.09099843036459e-07	0.0010877722047212	0.00108867322770875	0.000457240239224007	0.00108925894103056	2.89113951447815e-07	2.14037864874284e-07	2.14037864874284e-07	4.15281967163641e-07	2.89113951447815e-07	0.000457240239224007	1.43301694254831e-07	1.28021926963831e-06	2.40605399820027e-07	0.000458834717604641	2.02041546892669e-06	1.13360040709999e-06	0.000629104158591285	4.69157574512946e-07	0.000457240239224007	2.7728746817844e-06	5.03151816322099e-07	4.53692790765809e-07	1.75230399006377e-06	4.69157574512946e-07	8.65105963883557e-07	6.24500564063531e-07	4.72084720425459e-07	1.43301694254831e-07	1.0010855223906	8.22007215949168e-07	1.43301694254831e-07	3.90975930018148e-07	2.14037864874284e-07	5.03151816322099e-07	0.000628282151375336	0.000631259682406928	5.03151816322099e-07	0.000458764549723157	0.000460377420033452	5.08716878682945e-07	4.11413173117749e-07	4.44566711551215e-07
"Rhabdochona_cotti"	1.20986534155594e-05	1.21661399205891e-05	2.74824056361681e-05	4.85291617335388e-05	0.100340967656293	3.63792830580161e-05	4.20781401738687e-05	4.84740906582761e-05	5.26654329962313e-08	9.05687152340259e-05	2.76483397548826e-05	1.20471292450168e-05	0.000111413271093771	4.87029279449784e-05	9.07101390307456e-05	2.7546076602282e-05	3.3236214873003e-05	3.17645519969558e-07	4.28246791974914e-07	1.39266588867213e-06	4.28246791974914e-07	3.692912763667e-07	6.03791434893506e-07	1.83216037574454e-07	1.09291134670358e-06	3.04393299656115e-07	0.00167591200428807	8.42994306970294e-07	2.9708688527111e-06	0.00167767601099898	2.51348543226205e-07	0.00167816510383084	2.4503075440046e-07	1.83216037574454e-07	1.83216037574454e-07	2.9381730957981e-07	2.4503075440046e-07	2.51348543226205e-07	5.33589053122033e-07	2.16127311266511e-06	3.04393299656115e-07	1.09291134670358e-06	3.14102520649105e-06	2.28644231278897e-06	0.00167374212682689	1.26117471428235e-06	2.51348543226205e-07	0.00167432840422971	4.28246791974914e-07	9.08184734549621e-07	2.83495768868792e-06	1.26117471428235e-06	1.74784130547479e-06	1.44344800581867e-06	6.73684576022814e-07	5.33589053122033e-07	1.64401443189834e-06	1.00167234946094	5.33589053122033e-07	6.02356462250839e-07	1.83216037574454e-07	4.28246791974913e-07	1.39266588867213e-06	5.26654329962313e-06	4.28246791974913e-07	1.93864220469102e-06	2.54570484964159e-06	6.10460817459248e-07	8.39656570925166e-07	9.73082711260206e-07
"Rhabdochona_kisutchi"	4.29503378622029e-06	4.3544480678758e-06	9.80101931092447e-06	5.63791538608078e-05	3.2015343187322e-05	7.80417058987251e-05	1.48971024606453e-05	6.82214728074038e-05	5.968973154038e-06	0.000117763046927754	9.84718312316686e-06	4.27659132127834e-06	1.57666833548334e-05	6.85518244737275e-05	0.100383464327329	0.00010023681160481	3.62202894324638e-05	1.13062726364166e-07	1.5264861789031e-07	1.97083541935417e-07	1.5264861789031e-07	4.02447660360709e-07	7.85086979518359e-07	6.53401287394964e-08	3.8746189578715e-07	4.28448902960797e-07	0.000595523181248418	1.18646526748751e-06	1.14833697633065e-06	0.000596586419456471	8.95198465742442e-08	0.000595729171054073	8.73084891508135e-08	6.53401287394964e-08	6.53401287394964e-08	1.0492602026564e-07	8.73084891508135e-08	8.95198465742442e-08	0.000590490966631347	0.000592597861514	4.28448902960797e-07	3.8746189578715e-07	0.000594542500428487	0.000593576261229517	7.30672595057451e-07	0.000592051800749322	8.95198465742442e-08	0.0005921075847132	1.5264861789031e-07	1.21353588247916e-06	0.000593428758077321	0.000592051800749322	0.000592818244864991	0.00059238979596203	8.30896563321506e-07	0.000590490966631347	2.86603388509662e-07	5.33589053122033e-07	1.00059049096663	2.13829566063917e-07	6.53401287394964e-08	1.5264861789031e-07	1.97083541935417e-07	0.0005968973154038	1.5264861789031e-07	1.97177328792712e-06	1.88707601798238e-06	1.54219125412535e-06	0.000591604708982512	1.18753463987907e-06
"Rhabdochona_milleri"	3.62073848578349e-05	3.62597064581219e-05	3.63472911538236e-05	3.62070887036149e-05	3.61413877350504e-05	1.10996096089087e-07	1.15414926226484e-07	3.61836911999794e-05	2.70918260632979e-08	3.63432934062255e-05	3.62268818921076e-05	0.100538632748284	3.62093256086435e-05	3.63681506125654e-05	3.63510262308659e-05	3.61782056063022e-05	3.61913255038365e-05	6.4461955055699e-07	9.74253245630825e-07	4.52616570108044e-07	9.74253245630825e-07	4.02125838931516e-07	2.4228862270817e-07	2.42315274358824e-07	3.31643588452781e-07	2.27300941328534e-07	2.45423325357401e-06	6.29341954661639e-07	1.14633104559697e-06	3.47835461132986e-06	3.29335289928251e-07	0.0050315418359138	7.31937971272001e-07	2.42315274358824e-07	2.42315274358824e-07	5.71948969432659e-07	7.31937971272001e-07	3.29335289928251e-07	2.13829566063917e-07	1.22023008914134e-06	2.27300941328534e-07	3.31643588452781e-07	2.25163693169364e-06	1.48744020572597e-06	1.05497303235888e-06	2.16049487985699e-07	3.29335289928251e-07	1.06078294954745e-06	9.74253245630824e-07	4.69589564036704e-07	1.84965686940139e-06	2.16049487985699e-07	1.08539919239287e-06	8.58098251064334e-07	6.29426780260051e-07	2.13829566063917e-07	7.81951860036295e-07	6.02356462250839e-07	2.13829566063917e-07	1.00502693163741	2.42315274358824e-07	9.74253245630824e-07	4.52616570108044e-07	2.70918260632979e-06	9.74253245630824e-07	1.73294471043376e-06	1.89509022518164e-06	6.29281003620782e-07	6.15809628356164e-07	6.44414461639686e-07
"Rhabdochona_zacconis"	0.00015090567374336	0.000171714548858783	0.100479016856632	3.18455777181545e-05	1.09929622544672e-05	6.15458728088471e-06	9.69505791447475e-06	1.10366962605716e-05	1.40122970447083e-08	2.23141035628046e-05	3.19223171889512e-05	4.84630548717648e-06	1.10298276970119e-05	3.19398897986332e-05	1.11078218857144e-05	1.10208463133922e-05	1.45439252079696e-05	0.000671536842085804	0.000673097883439065	1.37872846212648e-07	0.000673097883439065	1.6159916897744e-07	1.48760690418697e-07	0.000669860112377545	4.84104041825414e-07	1.99624311241457e-07	1.32271781820158e-06	3.22254269692253e-07	9.40432665219608e-07	0.000671571760604444	2.90202883535919e-07	0.000675090354363683	3.23777106152123e-06	0.000669860112377545	0.000669860112377545	0.000671421153730806	3.23777106152123e-06	2.90202883535919e-07	6.53401287394964e-08	6.55186554790534e-07	1.99624311241457e-07	4.84104041825415e-07	1.13886388293601e-06	6.58808936777027e-07	3.21088883787102e-07	1.88431874357191e-07	2.90202883535919e-07	5.91218015022142e-07	0.000673097883439065	3.48385001660155e-07	1.01641003500943e-06	1.88431874357191e-07	5.36178978326232e-07	3.36554667084774e-07	3.61223480218897e-07	6.53401287394964e-08	4.28075729748568e-07	1.83216037574454e-07	6.53401287394964e-08	2.42315274358824e-07	1.00066986011238	0.000673097883439065	1.37872846212648e-07	1.40122970447083e-06	0.000673097883439065	0.000672378197393183	0.000672584937030031	3.22078159168038e-07	1.87793976666077e-07	3.10359859396137e-07
