"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Cottus_asper"	"Cottus_cognatus"	"Lota_lota"	"Mylocheilus_caurinus"	"Oncorhynchus_nerka"	"Oncorhynchus_tshawytscha"	"Prosopium_williamsoni"	"Ptychocheilus_oregonensis"	"Richardsonius_balteatus"	"Salmo_gairdneri"	"Salvelinus_malma"	"Salvelinus_namaycush"	"Acolpenteron_catostomi"	"Anoncohaptor_anomalum"	"Pseudomurraytrema_copulata"	"Tetraonchus_alaskensis"	"Tetraonchus_variabilis"	"Octomacrum_lanceatum"	"Octomacrum_micronfibulum"	"Allocreadium_isosporum"	"Bunodera_luciopercae"	"Crepidostomum_farionis"	"Phyllodistomum_sp."	"Brachyphallus_crenatus"	"Genolinea_oncorhynchi"	"Lampritrema_miescheri"	"Diplostomum_sp.1_(L)"	"Diplostomum_sp.2_(L)"	"Neascus_sp._(L)"	"Tetracotyle_sp._(L)"	"Glaridacris_catostomi"	"Proteocephalus_ptychocheilus"	"Proteocephalus_salmonidicola"	"Proteocephalus_sp."	"Proteocephalus_tumidocollus"	"Bothriocephalus_opsariichthydis"	"Diphyllobothrium_sp._(L)"	"Eubothrium_salvelini"	"Ligula_intestinalis_(L)"	"Phyllobothrium_sp._(L)"	"Hysterothylacium_brachyurum"	"Eustrongylides_sp._(L)"	"Philometroides_huronensis"	"Philonema_agubernaculum"	"Philonema_oncorhynchi"	"Philonema_sp."	"Haplonema_hamatulum"	"Cystidicola_farionis"	"Cystidicoloides_tenuissima"	"Rhabdochona_canadensis"	"Rhabdochona_cascadilla"	"Rhabdochona_cotti"	"Rhabdochona_kisutchi"	"Rhabdochona_milleri"	"Rhabdochona_zacconis"	"Neoechinorhynchus_cristatus"	"Neoechinorhynchus_rutili"	"Octospinifer_macilentus"	"Ergasilus_nerkae"	"Salmincola_californiensis"	"Salmincola_edwardsii"	"Salmincola_extensus"	"Salmincola_thymalli"
"Philonema_oncorhynchi"	5.06945271654891e-05	1.26623261132293e-07	1.34207470657238e-08	4.16380597499836e-08	1.69257134959319e-05	6.72202039482076e-08	1.69793561079159e-05	0.100742240603363	3.73999685154767e-05	4.67896554120784e-08	4.16106298947759e-08	8.78575044912524e-05	3.73253207726332e-05	2.03407136321183e-05	5.65081427791451e-07	5.63272524060989e-07	5.65081427791451e-07	2.48835471817555e-07	2.07777602863759e-07	0.00100742240603363	8.40252549352596e-10	8.40252549352596e-10	5.16808849948543e-07	0.00100903121274701	8.07390473264519e-07	0.00100742240603363	0.00100742240603363	0.00100742240603363	7.25426705361655e-07	1.83185993205878e-06	0.00100798567855769	2.04611187734238e-06	5.63272524060989e-07	1.16974138530196e-09	2.48835471817555e-07	6.71037353286188e-07	5.16808849948543e-07	1.16974138530196e-09	1.22741002747723e-06	0.00100868640958158	8.40252549352596e-10	0.00100742240603363	4.23142837398298e-07	1.39773450341346e-06	5.63272524060989e-07	7.24586452812303e-07	1.00100742240603	1.18566387597881e-06	1.1477292902106e-06	2.48835471817555e-07	7.65644321766098e-07	2.48835471817555e-07	2.22727354584512e-09	1.38793532499945e-09	1.18566387597881e-06	2.07777602863759e-07	1.80890373046134e-09	5.65081427791451e-07	1.47624549929478e-06	1.80890373046134e-09	2.13082203898302e-07	0.00100793921488358	7.4719469799729e-07	2.07777602863759e-07	2.07777602863759e-07
"Philonema_sp."	1.28791125358618e-05	1.28509232232676e-05	1.24788373342527e-05	1.28078964076169e-05	3.17308448653344e-05	4.5088946610338e-05	0.0251171290503058	2.96415968994702e-05	0.0252254995250714	1.62665605016166e-05	1.28147419144137e-05	0.0252070213876406	0.0252036890984377	7.02024883533284e-05	3.26685867873717e-07	1.43101250398464e-07	3.26685867873717e-07	0.000168024593989585	0.000140141664028174	2.96415968994702e-07	5.63611832629226e-07	5.63611832629226e-07	0.000148276596397886	0.000771496654635095	0.000149279489088648	2.96415968994702e-07	2.96415968994702e-07	2.96415968994702e-07	0.00028898187225869	0.000458626520918349	4.39517219393166e-07	0.00077356090989234	1.43101250398464e-07	4.06664012540416e-07	0.000168024593989585	0.000623941866712635	0.000148276596397886	4.06664012540416e-07	0.000603385266245644	0.000457742163075402	5.63611832629226e-07	2.96415968994702e-07	7.93271121633361e-07	0.000457642789549819	1.43101250398464e-07	0.000288418260426061	2.96415968994702e-07	1.00077040696754	0.000289211531547694	0.000168024593989585	0.000316301190387471	0.000168024593989585	9.90769896443016e-07	4.26929880253898e-07	0.000770406967544468	0.000140141664028174	1.83584617475252e-07	3.26685867873717e-07	0.00077140986023523	1.83584617475252e-07	0.000314527724961451	0.000148573012366881	0.000309169150708521	0.000140141664028174	0.000140141664028174
"Haplonema_hamatulum"	8.44045989593523e-06	8.41254290058411e-06	3.77517729406923e-06	8.38436062166016e-06	0.0335026662121528	2.02699276508008e-05	6.43959265837416e-05	3.825764300702e-05	0.0335883308485213	2.81300177502871e-05	8.38305321305814e-06	0.033572858428146	0.000108177862317319	4.96185500464232e-05	2.13962072026672e-07	9.37828877326136e-08	2.13962072026672e-07	7.21185748782126e-07	0.000186601838047341	3.825764300702e-07	2.5337409563501e-07	2.5337409563501e-07	0.000197487402518506	0.00122356460713082	0.00019819623894774	3.825764300702e-07	3.825764300702e-07	3.825764300702e-07	0.000384342614661482	0.000386292138610381	4.76359317802814e-07	0.000388053712232069	9.37828877326136e-08	7.03250443757177e-07	7.21185748782126e-07	0.000188758864703461	0.000197487402518506	7.03250443757178e-07	0.000385603026077378	0.000385901839173934	2.5337409563501e-07	3.825764300702e-07	0.00083756665530382	0.00122308033206221	9.37828877326136e-08	0.000384089240565847	3.825764300702e-07	0.000385615375396925	1.00122165589587	7.21185748782126e-07	0.000198208588267288	7.21185748782126e-07	5.32809202736948e-07	2.79478687388672e-07	0.000385615375396926	0.000186601838047341	1.20179184294059e-07	2.13962072026672e-07	0.00038632421182616	1.20179184294059e-07	1.05832317793178e-06	0.000197869978948576	0.000188031860225357	0.000186601838047341	0.000186601838047341
"Cystidicola_farionis"	1.46799388643117e-05	1.46522720740792e-05	1.34580953808901e-05	1.46032215541154e-05	2.47949232088893e-05	1.98272890619918e-05	7.80236342888492e-05	2.48835471817555e-05	0.000136156788166922	1.96803572337612e-05	1.45912549628702e-05	0.000133833786083456	0.100436909454541	6.40064474985875e-05	3.72428604312532e-07	1.63110431825686e-07	3.72428604312532e-07	0.000669579396363603	7.56426600927343e-07	2.48835471817555e-07	2.47841113274898e-07	2.47841113274898e-07	7.87257565196802e-07	0.000672967084510378	1.7016353866052e-06	2.48835471817555e-07	2.48835471817555e-07	2.48835471817555e-07	1.79152527939904e-06	0.000673383036172681	4.11945903643241e-07	0.000675098181645411	1.63110431825686e-07	4.92008930844029e-07	0.000669579396363603	0.000672904769044505	7.87257565196802e-07	4.92008930844029e-07	3.43335741614315e-06	0.000672286293822954	2.47841113274898e-07	2.48835471817555e-07	6.19873080222232e-07	0.000672234962540794	1.63110431825686e-07	1.54368416612415e-06	2.48835471817555e-07	0.000672098375958338	2.16355724634638e-06	1.00066957939636	0.0006703666539288	0.000669579396363603	7.34216278703904e-07	4.86774051803846e-07	0.000672098375958339	7.56426600927343e-07	2.09318172486846e-07	3.72428604312532e-07	0.000673012753779747	2.09318172486846e-07	1.22313654188551e-06	1.03609303701436e-06	0.000671250200785939	7.56426600927344e-07	7.56426600927344e-07
"Cystidicoloides_tenuissima"	1.38288031192859e-05	1.37952984709329e-05	6.7587148657761e-06	1.37491043211165e-05	3.32162529691215e-05	2.26123317314466e-05	7.49262187069928e-05	3.82822160883049e-05	0.000154316332322439	1.85304967201561e-05	1.37403071926994e-05	0.0502562777302907	0.05027749904466	7.25681586419967e-05	3.50729060433965e-07	1.53653367992066e-07	3.50729060433965e-07	0.0003351833269644	8.57312957346886e-07	3.82822160883049e-07	2.82654146643082e-07	2.82654146643082e-07	0.000295625163119357	0.000633815609260052	0.000296661851099957	3.82822160883049e-07	3.82822160883049e-07	3.82822160883049e-07	0.000296765130223347	0.000633969533799265	5.36475528875115e-07	0.00063565202809775	1.53653367992066e-07	4.63262418003903e-07	0.0003351833269644	0.000337935743288805	0.000295625163119357	4.63262418003903e-07	0.000298455741791141	0.000633085313182587	2.82654146643082e-07	3.82822160883049e-07	8.30406324228037e-07	0.000632959471783336	1.53653367992066e-07	0.000296482476076704	3.82822160883049e-07	0.000632602380774942	0.000297312882400932	0.0003351833269644	1.00063080849008	0.0003351833269644	7.4066438639973e-07	4.5830347737055e-07	0.000632602380774942	8.57312957346886e-07	1.97075692441899e-07	3.50729060433965e-07	0.000633639068755542	1.97075692441899e-07	1.21923188048049e-06	0.00029600798528024	0.000337077327902347	8.57312957346886e-07	8.57312957346886e-07
"Rhabdochona_canadensis"	1.46799388643117e-05	1.46522720740792e-05	1.34580953808901e-05	1.46032215541154e-05	2.47949232088893e-05	1.98272890619918e-05	7.80236342888492e-05	2.48835471817554e-05	0.000136156788166922	1.96803572337612e-05	1.45912549628702e-05	0.000133833786083456	0.100436909454541	6.40064474985875e-05	3.72428604312532e-07	1.63110431825686e-07	3.72428604312532e-07	0.000669579396363604	7.56426600927343e-07	2.48835471817555e-07	2.47841113274898e-07	2.47841113274898e-07	7.87257565196802e-07	0.000672967084510378	1.70163538660519e-06	2.48835471817555e-07	2.48835471817555e-07	2.48835471817555e-07	1.79152527939904e-06	0.000673383036172682	4.11945903643241e-07	0.000675098181645411	1.63110431825686e-07	4.92008930844029e-07	0.000669579396363603	0.000672904769044505	7.87257565196803e-07	4.92008930844029e-07	3.43335741614315e-06	0.000672286293822953	2.47841113274898e-07	2.48835471817555e-07	6.19873080222232e-07	0.000672234962540794	1.63110431825686e-07	1.54368416612415e-06	2.48835471817555e-07	0.000672098375958338	2.16355724634638e-06	0.000669579396363603	0.0006703666539288	1.00066957939636	7.34216278703904e-07	4.86774051803846e-07	0.000672098375958339	7.56426600927343e-07	2.09318172486846e-07	3.72428604312532e-07	0.000673012753779747	2.09318172486846e-07	1.22313654188551e-06	1.03609303701436e-06	0.000671250200785939	7.56426600927343e-07	7.56426600927343e-07
"Rhabdochona_cascadilla"	4.22530601181687e-05	4.22092849372786e-05	1.26550299011198e-05	4.20680435575873e-05	9.38425843953816e-08	0.0503902406816033	6.54051131230833e-05	1.11363677292256e-07	7.61960686405966e-05	2.11155080478352e-05	0.0501570167450802	6.35045619981223e-05	5.50662209027928e-05	4.21654859292138e-05	1.0724682305757e-06	4.69478445757431e-07	1.0724682305757e-06	3.67108139351952e-07	4.23311492447759e-07	1.11363677292256e-09	0.000629878008520042	0.000629878008520042	3.73556247047778e-07	1.98499949426884e-06	9.75920331750833e-07	1.11363677292256e-09	1.11363677292256e-09	1.11363677292256e-09	0.000630674876259537	0.00167614163448205	4.70592082530353e-07	0.00230736509461733	4.69478445757431e-07	5.27887701195881e-07	3.67108139351952e-07	0.000632751495055992	3.73556247047778e-07	5.27887701195881e-07	2.21679573823713e-06	1.76745360032347e-06	0.000629878008520042	1.11363677292256e-09	2.34606460988454e-09	1.69420964465325e-06	4.69478445757431e-07	7.96867739495537e-07	1.11363677292256e-09	1.98153979288603e-06	7.99213804105422e-07	3.67108139351952e-07	7.4066438639973e-07	3.67108139351952e-07	1.00230177856669	1.40226811858624e-06	1.98153979288603e-06	4.23311492447759e-07	6.02989784818267e-07	1.0724682305757e-06	2.58390387758909e-06	6.02989784818267e-07	0.000630695572434081	3.74669883820701e-07	1.39278371650276e-06	4.23311492447759e-07	4.23311492447759e-07
"Rhabdochona_cotti"	7.29816319404494e-05	7.29060480806531e-05	3.33417348421178e-08	0.100407110249285	9.85727040418776e-08	3.08692760434672e-05	3.0797897971742e-05	1.38793532499945e-07	7.31049914929887e-05	3.06960100622958e-05	7.25601085988743e-05	7.30715934993333e-05	7.30161077705769e-05	7.27163873846145e-05	1.85242199414131e-06	8.10907021560549e-07	1.85242199414131e-06	4.86774051803846e-07	4.06138841627715e-07	1.38793532499945e-09	3.85865950543341e-07	3.85865950543341e-07	4.29832902937255e-07	1.71157177394164e-06	1.46863843700318e-06	1.38793532499945e-09	1.38793532499945e-09	1.38793532499945e-09	1.22183769510831e-06	0.00335353631858736	8.12294956885548e-07	0.00335507455851411	8.10907021560549e-07	7.67400251557393e-07	4.86774051803846e-07	1.66708674210589e-06	4.29832902937255e-07	7.67400251557393e-07	2.25975100327767e-06	2.36293926575974e-06	3.85865950543341e-07	1.38793532499945e-09	2.46431760104694e-09	2.09261036552725e-06	8.10907021560549e-07	8.3597174456497e-07	1.38793532499945e-09	1.70771952101559e-06	8.38436062166017e-07	4.86774051803846e-07	9.166069547411e-07	4.86774051803846e-07	2.80453623717249e-06	1.00334690367498	1.70771952101559e-06	4.06138841627715e-07	1.04151497258076e-06	1.85242199414131e-06	2.74652505508152e-06	1.04151497258076e-06	7.70839675190116e-07	4.31220838262254e-07	1.93171842749748e-06	4.06138841627715e-07	4.06138841627715e-07
"Rhabdochona_kisutchi"	1.28791125358618e-05	1.28509232232676e-05	1.24788373342527e-05	1.28078964076169e-05	3.17308448653344e-05	4.5088946610338e-05	0.0251171290503058	2.96415968994702e-05	0.0252254995250714	1.62665605016167e-05	1.28147419144137e-05	0.0252070213876406	0.0252036890984377	7.02024883533284e-05	3.26685867873717e-07	1.43101250398464e-07	3.26685867873717e-07	0.000168024593989585	0.000140141664028175	2.96415968994702e-07	5.63611832629226e-07	5.63611832629226e-07	0.000148276596397886	0.000771496654635095	0.000149279489088648	2.96415968994702e-07	2.96415968994702e-07	2.96415968994702e-07	0.00028898187225869	0.000458626520918349	4.39517219393166e-07	0.000773560909892341	1.43101250398464e-07	4.06664012540416e-07	0.000168024593989585	0.000623941866712635	0.000148276596397886	4.06664012540416e-07	0.000603385266245644	0.000457742163075402	5.63611832629226e-07	2.96415968994702e-07	7.93271121633361e-07	0.000457642789549819	1.43101250398464e-07	0.000288418260426061	2.96415968994702e-07	0.000770406967544467	0.000289211531547694	0.000168024593989585	0.000316301190387471	0.000168024593989585	9.90769896443016e-07	4.26929880253898e-07	1.00077040696754	0.000140141664028174	1.83584617475252e-07	3.26685867873717e-07	0.00077140986023523	1.83584617475252e-07	0.000314527724961451	0.000148573012366881	0.000309169150708521	0.000140141664028175	0.000140141664028175
"Rhabdochona_milleri"	1.22481823245723e-05	1.2225090454147e-05	1.12234245230467e-05	1.21841652488314e-05	3.93406188166779e-05	3.52341520878722e-05	7.90584672132545e-05	2.07777602863759e-05	0.100415483884411	1.64243272203354e-05	1.21858825139135e-05	0.000162893883340293	0.000113463990139101	6.73571815216679e-05	3.10735064062428e-07	1.3609091471747e-07	3.10735064062428e-07	7.56426600927343e-07	0.000557863799357838	2.07777602863759e-07	4.40426901098402e-07	4.40426901098402e-07	9.58199313766429e-07	0.000561757949185979	1.92044476407597e-06	2.07777602863759e-07	2.07777602863759e-07	2.07777602863759e-07	0.000559262425572703	0.000561663740712329	3.4386851758123e-07	0.000563503006634101	1.3609091471747e-07	4.10608180508385e-07	7.56426600927343e-07	0.000561171226152334	9.58199313766429e-07	4.10608180508385e-07	0.00056077247496208	0.000560748448325706	4.40426901098402e-07	2.07777602863759e-07	9.83515470416948e-07	0.000560972548923457	1.3609091471747e-07	0.000558821998671605	2.07777602863759e-07	0.000560566656112698	0.000559805514142022	7.56426600927343e-07	1.71462591469377e-06	7.56426600927343e-07	8.46622984895517e-07	4.06138841627715e-07	0.000560566656112698	1.00055786379936	1.74644149344958e-07	3.10735064062428e-07	0.000561528901563008	1.74644149344958e-07	1.42865774126408e-06	1.16597691663019e-06	0.000559582471409075	0.000557863799357838	0.000557863799357838
"Rhabdochona_zacconis"	0.000247949368204668	0.100534225675002	1.43373067171484e-08	3.12454491774227e-05	4.24076456106775e-08	1.3274107814532e-05	1.32434348537802e-05	1.80890373046133e-07	3.14359468820923e-05	1.31996016273378e-05	3.12015966586465e-05	3.14216461074818e-05	3.13977258730269e-05	3.12688225744649e-05	0.00143895821690865	2.75499298005186e-06	0.00143895821690865	2.09318172486846e-07	1.74644149344958e-07	1.80890373046134e-09	1.6592634768165e-07	1.6592634768165e-07	1.84833212396952e-07	7.37207564771736e-07	6.31530677746451e-07	1.80890373046134e-09	1.80890373046134e-09	1.80890373046134e-09	5.25403709423559e-07	0.00144205527810277	2.75680188378232e-06	0.00144271673742681	2.75499298005186e-06	3.29990040683445e-07	2.09318172486846e-07	7.16865335857422e-07	1.84833212396952e-07	3.29990040683445e-07	9.71717762763661e-07	1.01730190330872e-06	1.6592634768165e-07	1.80890373046134e-09	1.06019114026694e-09	8.99845766052467e-07	2.75499298005186e-06	3.59477361741909e-07	1.80890373046134e-09	7.34338469901008e-07	3.60537552882176e-07	2.09318172486846e-07	3.94151384883798e-07	2.09318172486846e-07	1.20597956963653e-06	1.04151497258076e-06	7.34338469901008e-07	1.74644149344958e-07	1.00143620322393	0.00143895821690865	1.18103593525051e-06	0.0014362032239286	3.31469283353903e-07	1.86642116127413e-07	8.30659787181303e-07	1.74644149344958e-07	1.74644149344958e-07
"Neoechinorhynchus_cristatus"	0.0504157170188878	0.0503635375918029	1.27537902587987e-08	2.77863299121196e-05	4.24327092438323e-08	1.18045725155456e-05	1.17820114625803e-05	2.82540713895725e-05	2.79661557656185e-05	1.17383090851187e-05	2.77473322239413e-05	2.79675089072088e-05	2.79321453234399e-05	2.78127763255998e-05	0.00127965374199753	0.000560174633543198	0.00127965374199753	1.86214302156266e-07	1.55367532031214e-07	2.82540713895726e-07	1.4755715644432e-07	1.4755715644432e-07	1.64514758277699e-07	9.36973267374255e-07	5.61840134357696e-07	2.82540713895726e-07	2.82540713895726e-07	2.82540713895726e-07	4.67439446753233e-07	0.00128240828603727	0.000560457174257094	0.00128299657606413	0.000560174633543198	2.93457727127967e-07	1.86214302156266e-07	6.37689512939934e-07	1.64514758277699e-07	2.93457727127967e-07	8.64482809671164e-07	1.1859626824409e-06	1.4755715644432e-07	2.82540713895726e-07	1.06081773109581e-09	8.00615137324242e-07	0.000560174633543199	3.19882290308913e-07	2.82540713895726e-07	6.53371735747433e-07	3.20943108040009e-07	1.86214302156266e-07	3.50729060433965e-07	1.86214302156266e-07	1.0724682305757e-06	9.26210997070653e-07	6.53371735747433e-07	1.55367532031214e-07	0.000719479108454327	1.001279653742	1.05069711182743e-06	0.000719479108454327	2.94832299726575e-07	4.47055472173424e-07	7.38907210267478e-07	1.55367532031214e-07	1.55367532031214e-07
"Neoechinorhynchus_rutili"	1.65664491912784e-05	1.65345030935071e-05	9.99517387567243e-06	1.64791503304891e-05	2.542680147309e-05	3.87491963310128e-05	0.0201093184298692	2.95249099858957e-05	0.0202150404562683	1.56571075399077e-05	1.64758979069392e-05	0.0202050230468654	0.0201903826133924	0.0201049272739779	4.20278844730972e-07	1.84071657680871e-07	4.20278844730972e-07	0.000134602550755949	0.000112305780312602	2.95249099858957e-07	4.8436495413766e-07	4.8436495413766e-07	0.000118853076746267	0.00061805880732487	0.00040606632351738	2.95249099858957e-07	2.95249099858957e-07	2.95249099858957e-07	0.000231643222013007	0.000654493435038577	4.79320757539828e-07	0.000906735708054577	1.84071657680871e-07	3.91427688497692e-07	0.000134602550755949	0.000499758693783621	0.000118853076746267	3.91427688497692e-07	0.000769738584203347	0.000653269903685791	4.8436495413766e-07	2.95249099858957e-07	6.3567003682725e-07	0.000366788505540143	1.84071657680871e-07	0.000231158857058869	2.95249099858957e-07	0.000617127888188183	0.000231794527095696	0.000134602550755949	0.000253455627502217	0.000134602550755949	1.03356155103563e-06	5.49305011016303e-07	0.000617127888188184	0.000112305780312602	2.36207187050102e-07	4.20278844730972e-07	1.00090434113496	2.36207187050102e-07	0.000251850845327503	0.000119148325846126	0.000534121577839664	0.000112305780312602	0.000112305780312602
"Octospinifer_macilentus"	0.000247949368204668	0.100534225675002	1.43373067171484e-08	3.12454491774227e-05	4.24076456106775e-08	1.3274107814532e-05	1.32434348537802e-05	1.80890373046134e-07	3.14359468820924e-05	1.31996016273378e-05	3.12015966586465e-05	3.14216461074818e-05	3.13977258730269e-05	3.1268822574465e-05	0.00143895821690865	2.75499298005186e-06	0.00143895821690865	2.09318172486846e-07	1.74644149344958e-07	1.80890373046134e-09	1.6592634768165e-07	1.6592634768165e-07	1.84833212396952e-07	7.37207564771736e-07	6.31530677746451e-07	1.80890373046134e-09	1.80890373046134e-09	1.80890373046134e-09	5.25403709423559e-07	0.00144205527810277	2.75680188378232e-06	0.00144271673742681	2.75499298005186e-06	3.29990040683445e-07	2.09318172486846e-07	7.16865335857422e-07	1.84833212396952e-07	3.29990040683445e-07	9.71717762763661e-07	1.01730190330872e-06	1.6592634768165e-07	1.80890373046134e-09	1.06019114026694e-09	8.99845766052467e-07	2.75499298005186e-06	3.59477361741909e-07	1.80890373046134e-09	7.34338469901008e-07	3.60537552882176e-07	2.09318172486846e-07	3.94151384883798e-07	2.09318172486846e-07	1.20597956963653e-06	1.04151497258076e-06	7.34338469901008e-07	1.74644149344958e-07	0.0014362032239286	0.00143895821690866	1.18103593525051e-06	1.00143620322393	3.31469283353903e-07	1.86642116127413e-07	8.30659787181303e-07	1.74644149344958e-07	1.74644149344958e-07
"Ergasilus_nerkae"	1.1618789224466e-05	1.16014249173866e-05	2.5204570427961e-05	1.15625951278517e-05	1.06196914691157e-05	0.050340822243351	0.0501697511337432	1.06541101949151e-05	0.000128579196713768	1.15739311929543e-05	4.30588317657962e-05	0.000103302813621415	9.17352406414135e-05	4.0016437709825e-05	2.94832299726574e-07	1.29097658049623e-07	2.94832299726575e-07	6.11568270942757e-07	7.14328870632042e-07	1.06541101949151e-07	0.000629260278041887	0.000629260278041887	6.07663609537735e-07	0.000629427483311579	1.17932700539238e-06	1.06541101949151e-07	1.06541101949151e-07	1.06541101949151e-07	0.000630582270522057	4.62077067648202e-06	2.35638759998774e-07	0.00126129228616998	1.29097658049623e-07	2.89348279823857e-07	6.11568270942757e-07	0.00126022852139805	6.07663609537735e-07	2.89348279823857e-07	0.000629015545047814	2.61176524891633e-06	0.000629260278041887	1.06541101949151e-07	2.65492286727891e-07	2.48840131766428e-06	1.29097658049623e-07	1.32199248016978e-06	1.06541101949151e-07	0.000629055449922903	1.58748476689767e-06	6.11568270942757e-07	1.21923188048049e-06	6.11568270942757e-07	0.00063069557243408	3.85419837595058e-07	0.000629055449922903	7.14328870632042e-07	1.65734641676952e-07	2.94832299726575e-07	0.000629627113318757	1.65734641676952e-07	1.00125638216721	7.14204711486886e-07	1.89756053742944e-06	7.14328870632042e-07	7.14328870632042e-07
"Salmincola_californiensis"	3.18360972698746e-05	6.53247406445945e-06	3.6377548863911e-08	6.46831257393381e-06	2.92816481126428e-05	1.27322973024248e-05	4.44040796165261e-05	0.0503969607441789	0.000104937922496717	8.7137129309816e-06	6.46548502621174e-06	0.0502332895894946	7.77069777760768e-05	5.07352917087621e-05	4.47055472173424e-07	3.53734414109718e-07	4.47055472173424e-07	5.18046518507178e-07	5.82988458315094e-07	0.000503969607441789	1.5915371628031e-07	1.5915371628031e-07	0.000295489938761733	0.000801847673378367	0.000296214728643287	0.000503969607441789	0.000503969607441789	0.000503969607441789	0.000296232080936328	0.000298193945678954	0.000504323341855899	0.000299125993213715	3.53734414109718e-07	2.1784282327454e-07	5.18046518507178e-07	1.81887744319555e-06	0.000295489938761733	2.1784282327454e-07	0.000297352768096808	0.000801285371061898	1.5915371628031e-07	0.000503969607441789	7.3204120281607e-07	0.000297540857764646	3.53734414109718e-07	0.000296072927220048	0.000503969607441789	0.000297146024733762	0.000296804968422864	5.18046518507178e-07	0.00029600798528024	5.18046518507178e-07	3.74669883820701e-07	2.15610419131127e-07	0.000297146024733762	5.82988458315094e-07	9.33210580637065e-08	4.47055472173424e-07	0.000297870814615316	9.33210580637066e-08	7.14204711486886e-07	1.0007994595462	1.82582485837602e-06	5.82988458315094e-07	5.82988458315094e-07
"Salmincola_edwardsii"	1.94146390006095e-05	1.93820617008971e-05	8.24734664842935e-06	1.93171842749748e-05	2.1448723309893e-05	2.28172121211919e-05	7.83860165417116e-05	2.4906489933243e-05	0.0335749482845445	1.64413267157227e-05	1.92992197846083e-05	0.000164585784396102	0.033562510039297	0.0334583966818321	4.92604806844985e-07	2.15718211117884e-07	4.92604806844985e-07	0.000223750066928647	0.000186527490469692	2.4906489933243e-07	2.85215151514899e-07	2.85215151514899e-07	9.68151672918248e-07	0.000413010817260108	0.000478945247127663	2.4906489933243e-07	2.4906489933243e-07	2.4906489933243e-07	0.000187780857294125	0.000891002622801499	4.64783110450314e-07	0.000892678696327678	2.15718211117884e-07	4.11033167893068e-07	0.000223750066928647	0.000412367332421467	9.68151672918248e-07	4.11033167893068e-07	0.000666452562804126	0.000889471869425334	2.85215151514899e-07	2.4906489933243e-07	5.36218082747326e-07	0.000412192960321897	2.15718211117884e-07	0.00018749564214261	2.4906489933243e-07	0.000412225534278028	0.000188031860225357	0.000223750066928647	0.000224718218601565	0.000223750066928647	9.2852247766851e-07	6.4390614249916e-07	0.000412225534278028	0.000186527490469692	2.76886595727101e-07	4.92604806844985e-07	0.000890202629732773	2.76886595727101e-07	1.26504035828629e-06	1.21721657225068e-06	1.00088825465285	0.000186527490469692	0.000186527490469692
"Salmincola_extensus"	1.22481823245723e-05	1.2225090454147e-05	1.12234245230467e-05	1.21841652488314e-05	3.93406188166779e-05	3.52341520878722e-05	7.90584672132545e-05	2.07777602863759e-05	0.100415483884411	1.64243272203354e-05	1.21858825139135e-05	0.000162893883340293	0.000113463990139101	6.73571815216679e-05	3.10735064062428e-07	1.3609091471747e-07	3.10735064062428e-07	7.56426600927343e-07	0.000557863799357838	2.07777602863759e-07	4.40426901098402e-07	4.40426901098402e-07	9.5819931376643e-07	0.000561757949185978	1.92044476407597e-06	2.07777602863759e-07	2.07777602863759e-07	2.07777602863759e-07	0.000559262425572703	0.000561663740712329	3.4386851758123e-07	0.000563503006634101	1.3609091471747e-07	4.10608180508385e-07	7.56426600927343e-07	0.000561171226152334	9.5819931376643e-07	4.10608180508385e-07	0.00056077247496208	0.000560748448325705	4.40426901098402e-07	2.07777602863759e-07	9.83515470416948e-07	0.000560972548923457	1.3609091471747e-07	0.000558821998671605	2.07777602863759e-07	0.000560566656112698	0.000559805514142022	7.56426600927343e-07	1.71462591469377e-06	7.56426600927343e-07	8.46622984895517e-07	4.06138841627715e-07	0.000560566656112698	0.000557863799357838	1.74644149344958e-07	3.10735064062428e-07	0.000561528901563008	1.74644149344958e-07	1.42865774126408e-06	1.16597691663019e-06	0.000559582471409075	1.00055786379936	0.000557863799357838
