"Senecio_erucaeformis"	"Calandrinia_affinis"	"Oxalis_compacta"	"Senecio_sp1_M_PL_002"	"Astragalus_curvicaulis"	"Cerastium_arvense"	"Chaetanthera_euphrasioides"	"Senecio_bustillosianus"	"Chuquiraga_oppositifolia"	"Discaria_nana"	"Laretia_acaulis"	"Senecio_francisci"	"Anarthrophyllum_cumingii"	"Anarthrophyllum_gayanum"	"Azorella_monantha"	"Euphorbia_portulacoides"	"Loasa_caespitosa"	"Nassauvia_heterophylla"	"Tropaeolum_polyph"	"Berberis_empetrifolia"	"Nassauvia_axillaris"	"Sanicula_graveolens"	"Azorella_bolacina"	"Chaetanthera_pusilla"	"Oxalis_geminata"	"Calandrinia_sericea"	"Calceolaria_biflora"	"Cerastium_montioides"	"Mutisia_sinuata"	"Oxalis_cinerea"	"Ranunculus_peduncularis"	"Stenodraba_stenophylla"	"Werneria_pygmaea"	"Acaena_pinnatifida"	"Calandrinia_dianthoides"	"Calceolaria_arachnoides"	"Cardamine_nivalis"	"Chaetanthera_apiculata"	"Erigeron_andicola"	"Nassauvia_pungens"	"Nothoscordum_andinum"	"Tristagma_bivalve"	"Viola_philippii"	"Unidentified_sp1_M_PL_002"	"Unidentified_sp2_M_PL_002"	"Scaeva_melanostom"	"Bombus_dahlbomii"	"Unidentified_sp3_M_PL_002"	"Caenohalictus_sp1_M_PL_002"	"Hypodynerus_sp1_M_PL_002"	"Yramea_modesta"	"Auca_coctei"	"Habromyia_lipoflava"	"Andinus_venustus"	"Etcheverrius_chilensis"	"Unidentified_sp4_M_PL_002"	"Unidentified_sp5_M_PL_002"	"Unidentified_sp6_M_PL_002"	"Villa_sp1_M_PL_002"	"Villa_verdensis"	"Anthidium_funereum"	"Centris_cineraria"	"Faunula_leucoglene"	"Lyophlaeba_lugubris"	"Megachile_semirufa"	"Megachile_sp1_M_PL_002"	"Megachile_sp2_M_PL_002"	"Prosopochaeta_caliginosa"	"Prosopochaeta_sp1_M_PL_002"	"Pseudolucia_chilensis"	"Unidentified_sp7_M_PL_002"	"Unidentified_sp8_M_PL_002"	"Vibrissomyia_sp1_M_PL_002"	"Alloscirtetica_sp1_M_PL_002"	"Anthidium_sp1_M_PL_002"	"Centris_nigerrima"	"Gayella_reedi"	"Hypodynerus_sp2_M_PL_002"	"Phulia_nymphula"	"Unidentified_sp10_M_PL_002"	"Unidentified_sp9_M_PL_002"	"Villa_gayi"	"Villa_hypoxantha"	"Alloscirtetica_rufitarsis"	"Ateloglutus_sp1_M_PL_002"	"Centris_cana"	"Chilicola_sp1_M_PL_002"	"Colletes_fulvipes"	"Colletes_sp1_M_PL_002"	"Dasybasis_sp1_M_PL_002"	"Hypodynerus_sp3_M_PL_002"	"Megachile_sp3_M_PL_002"	"Megachile_sp4_M_PL_002"	"Megachile_sp5_M_PL_002"	"Spathipalpus_philippii"	"Tatochila_mercedis"	"Tatochila_sp1_M_PL_002"	"Unidentified_sp11_M_PL_002"	"Unidentified_sp12_M_PL_002"	"Unidentified_sp13_M_PL_002"	"Unidentified_sp14_M_PL_002"	"Unidentified_sp15_M_PL_002"	"Unidentified_sp16_M_PL_002"	"Villa_arenari"	"Villa_flavicura"	"Villa_semifuscata"	"Yramea_lathonoides"
"Ateloglutus_sp1_M_PL_002"	1.68099658265404e-07	0.000100390160165966	0.00010046738463793	2.12107714007092e-05	1.05877610144369e-05	1.7530896420038e-07	1.06779856346517e-05	1.0647544456904e-05	1.06416322800315e-05	0.100344100193626	6.51891641064534e-05	3.15834015135715e-05	4.77806463495014e-08	4.10616969616416e-08	0.000120943336918798	2.11227679564508e-05	4.47966403101212e-08	2.11029185744906e-05	8.57855655481886e-08	1.05728819996058e-05	1.05633315261024e-05	1.82236313253616e-07	3.15399149728737e-05	2.25837722362372e-08	6.3985434190006e-08	1.0548555306352e-05	0	2.65068908647784e-08	3.27534977858435e-08	1.95079918278061e-08	6.2410096992115e-08	4.47009470976884e-08	1.05583889459978e-05	3.46438027164058e-08	4.44774423621999e-08	0	4.44774423621999e-08	5.59611671605046e-05	7.53136217959133e-09	1.0395476246568e-10	6.23933111390515e-09	1.05139115036355e-05	2.28449478470531e-08	0.00168222584058169	6.67161635432999e-06	3.11794224447652e-06	1.3193767916198e-06	0.00167852208215008	1.25528582409405e-06	3.74359866834309e-07	1.37069687082319e-06	8.13064394529801e-07	0.00167751648290718	1.1222648997304e-06	8.97328550186492e-07	7.76161482613615e-07	8.80719943836278e-07	7.95005943330203e-07	3.01254487183653e-07	1.05698134270452e-06	3.00501350965694e-07	1.07654457010592e-07	1.03180648950999e-06	6.34880782711744e-07	2.13553766558161e-07	2.13553766558161e-07	8.39839849433249e-07	1.92827018158831e-06	0.00167559276863342	1.94847140335887e-07	0.00167883501481514	3.1186428739704e-09	1.0985829053176e-07	1.06698844083602e-07	2.6116441171662e-09	0	1.06833223071359e-07	7.73187614203648e-07	1.60946020659274e-06	6.14883566041714e-07	7.76787909107999e-07	1.08532945988521e-07	8.79011857623176e-07	9.55612926990027e-10	1.00167240166989	0	1.20071184475289e-09	1.05877610144369e-07	1.05877610144369e-07	1.06779856346518e-07	1.20071184475289e-09	9.55612926990027e-10	8.95932806202425e-10	8.95932806202426e-10	7.52792407874574e-10	8.37228205316082e-07	7.52792407874574e-10	1.20071184475289e-09	4.22455359129015e-07	1.71571131096377e-09	7.72232001276659e-07	2.23504735488442e-09	7.72232001276658e-07	1.06779856346517e-07	1.06779856346517e-07	4.22058371489812e-07	8.37228205316083e-07
"Centris_cana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100756942862206	0	0	0	0	0	0	0	0	0.00025315814789499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050631629578998	0	0	0	0	0	0	0	0	0	1.00503784714311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chilicola_sp1_M_PL_002"	0.100397545212441	1.52432163147697e-05	2.72018856802584e-05	7.99705497985339e-05	7.05506001590115e-05	3.14963739323102e-05	1.04136563396608e-05	0.000131502274203063	4.6305040803086e-05	7.20427106851732e-08	4.89644301847136e-06	1.45324096931181e-05	8.93189042428017e-08	3.61027538644891e-05	4.87539091733211e-06	4.90218296357949e-06	9.08203115105679e-06	1.04577461357411e-07	4.9933092917341e-08	1.04181962987887e-05	1.2131477494193e-05	4.85126754836613e-06	4.8577070398963e-06	4.38529598599133e-08	4.84159389312361e-06	4.29042765439277e-08	0	2.71405973400229e-08	2.34354485191355e-05	3.05041071813867e-08	1.50879760498049e-05	4.83526611652485e-06	4.84006220843736e-06	1.39318540487896e-08	4.81108978594223e-06	0	4.81108978594223e-06	7.62150811082184e-09	1.80242443781003e-05	5.44855078472206e-09	1.20061959048675e-05	2.89724224951381e-08	1.31253529204659e-08	4.6355875992221e-06	0.000721663467891334	1.25386686439107e-06	0.000721834160535225	1.41158651671499e-06	0.000719382038470388	0.000720371754292049	7.87521175227952e-07	0.000720626075622262	5.24253804615018e-07	0.000719438778748755	1.74242427176722e-06	1.00222225586658e-06	1.34734722407356e-06	1.98848504809503e-06	0.000720969775124013	6.63398680165493e-07	0.000719167350686204	1.42934745696475e-06	1.26865111816041e-06	1.87876458685517e-06	0.000719145851689625	0.000719145851689625	4.09321665548303e-07	4.29571453019163e-07	2.15964040305008e-07	0.000718574383021463	2.28645243324655e-07	1.63456523541662e-07	4.20457332586711e-07	1.4275610788799e-06	1.82639284879483e-07	0	7.07292379674972e-07	1.19041888198469e-07	3.43937890782433e-07	7.29096547395639e-07	2.38537198822767e-07	4.1910030271971e-07	2.21392073510221e-07	1.78637808485603e-09	1.20071184475289e-09	0	1.00071712532295	7.05506001590116e-07	7.05506001590116e-07	1.04136563396608e-07	0.000717125322946004	1.78637808485603e-09	1.81640623021136e-07	1.81640623021136e-07	1.46176532866378e-09	2.2668238066882e-07	1.46176532866378e-09	0.000717125322946004	9.80436592715898e-08	9.98661858346821e-10	1.17255510113613e-07	2.41763305826242e-07	1.17255510113613e-07	1.04136563396608e-07	1.04136563396608e-07	2.09154922714821e-09	2.2668238066882e-07
"Colletes_fulvipes"	9.87708402226162e-05	2.09564218969761e-05	6.43365698897586e-06	2.73137176181572e-07	0.100439682213306	3.13796811149657e-05	2.08394921050673e-05	7.36422874724549e-05	6.42335082266943e-06	6.35265660866214e-06	6.35424036162637e-06	6.374753430297e-06	8.43373093245423e-05	0.000100897883532786	6.35316973093672e-06	7.29881680896316e-08	2.59938026279663e-08	4.67006879590387e-08	1.86930934772948e-08	2.07908481722311e-05	2.32162107103633e-05	3.87524195920772e-08	6.32895834797804e-06	5.43538546064118e-09	7.1212875465964e-08	6.31312085896684e-06	0	2.53835810286545e-08	5.71900246177967e-08	5.47778310269106e-08	1.44025153313403e-05	1.65176326020637e-08	6.32069668520405e-06	8.85921820185351e-09	1.64350444390534e-08	0	1.64350444390534e-08	5.3341611500279e-09	3.62008005401674e-08	1.70991774811962e-10	1.68282886124244e-05	6.30426164076499e-06	7.93488398692907e-09	0.0010086818625224	2.46525666585801e-06	7.97329638166816e-07	1.92225778527174e-06	6.60933021920082e-07	0.00100702562008309	0.00100969731674546	4.76093039215744e-07	1.658090115095e-06	5.5366206439303e-07	1.60259853160062e-06	2.15965982302809e-07	2.18427357008395e-06	8.97619157905935e-07	1.57145065354178e-06	1.4480320216067e-06	6.29371636464461e-07	1.44441194155268e-06	0.00100810152599021	3.69893684629137e-07	1.83659934678941e-06	0.00100583875100938	0.00100583875100938	5.45075461635707e-08	1.60486624758373e-07	3.94144250124458e-07	2.72594673748384e-06	1.60024834500837e-07	5.12975324435886e-09	5.23460911251762e-07	0.00100641477980372	8.93737922105221e-10	0	0.00100608356831956	1.8479494318522e-06	2.1481705360282e-07	3.41707899719507e-09	1.62172055851157e-07	5.22191732200329e-07	3.69598166412028e-07	1.68674618649085e-06	1.05877610144369e-07	0	7.05506001590116e-07	1.00100439682213	0.00100439682213307	2.08394921050673e-07	7.05506001590116e-07	1.68674618649085e-06	5.19876052559325e-10	5.19876052559325e-10	1.81179515354706e-10	5.36138082414655e-08	1.81179515354706e-10	7.05506001590116e-07	1.45976336179263e-09	3.73861869545896e-10	1.61203245361355e-07	8.25881630103186e-10	1.61203245361355e-07	2.08394921050673e-07	2.08394921050673e-07	9.34013759180775e-10	5.36138082414655e-08
"Colletes_sp1_M_PL_002"	9.87708402226162e-05	2.09564218969761e-05	6.43365698897586e-06	2.73137176181572e-07	0.100439682213307	3.13796811149657e-05	2.08394921050673e-05	7.36422874724549e-05	6.42335082266943e-06	6.35265660866214e-06	6.35424036162637e-06	6.37475343029701e-06	8.43373093245423e-05	0.000100897883532786	6.35316973093672e-06	7.29881680896316e-08	2.59938026279663e-08	4.67006879590387e-08	1.86930934772948e-08	2.07908481722311e-05	2.32162107103633e-05	3.87524195920772e-08	6.32895834797804e-06	5.43538546064118e-09	7.1212875465964e-08	6.31312085896684e-06	0	2.53835810286545e-08	5.71900246177967e-08	5.47778310269106e-08	1.44025153313403e-05	1.65176326020637e-08	6.32069668520405e-06	8.85921820185351e-09	1.64350444390534e-08	0	1.64350444390534e-08	5.3341611500279e-09	3.62008005401674e-08	1.70991774811962e-10	1.68282886124244e-05	6.30426164076499e-06	7.93488398692906e-09	0.0010086818625224	2.46525666585801e-06	7.97329638166816e-07	1.92225778527174e-06	6.60933021920082e-07	0.00100702562008309	0.00100969731674546	4.76093039215744e-07	1.658090115095e-06	5.5366206439303e-07	1.60259853160062e-06	2.15965982302809e-07	2.18427357008395e-06	8.97619157905935e-07	1.57145065354178e-06	1.4480320216067e-06	6.29371636464461e-07	1.44441194155268e-06	0.00100810152599021	3.69893684629136e-07	1.83659934678941e-06	0.00100583875100938	0.00100583875100938	5.45075461635707e-08	1.60486624758374e-07	3.94144250124458e-07	2.72594673748384e-06	1.60024834500837e-07	5.12975324435886e-09	5.23460911251762e-07	0.00100641477980372	8.93737922105221e-10	0	0.00100608356831956	1.8479494318522e-06	2.1481705360282e-07	3.41707899719507e-09	1.62172055851157e-07	5.2219173220033e-07	3.69598166412028e-07	1.68674618649085e-06	1.05877610144369e-07	0	7.05506001590116e-07	0.00100439682213307	1.00100439682213	2.08394921050673e-07	7.05506001590116e-07	1.68674618649085e-06	5.19876052559325e-10	5.19876052559325e-10	1.81179515354706e-10	5.36138082414655e-08	1.81179515354706e-10	7.05506001590116e-07	1.45976336179263e-09	3.73861869545896e-10	1.61203245361355e-07	8.25881630103186e-10	1.61203245361355e-07	2.08394921050673e-07	2.08394921050673e-07	9.34013759180775e-10	5.36138082414655e-08
"Dasybasis_sp1_M_PL_002"	1.45791188755251e-05	8.25312377508119e-05	6.55457317022763e-06	1.14445077902726e-05	2.08394921050673e-05	0.000123747922408046	0.100492763362144	6.47344840202517e-06	6.39568028229541e-06	6.40679138079105e-06	1.76113371785498e-05	3.16141062032e-05	4.94849489730495e-08	6.90332130412492e-08	6.41162634532514e-06	1.13287814894897e-05	4.18420060005983e-08	2.53377097994265e-05	1.13133004801511e-05	2.07921465960168e-05	6.41467327920781e-06	1.12954795553001e-05	6.35827050763009e-06	1.85777687994079e-08	3.69356800670649e-08	1.75187388953039e-05	0	3.36571715631763e-05	3.70130485555599e-08	1.60246931280302e-08	1.44259624411095e-05	2.10160672754118e-08	6.33196113768559e-06	1.12076887445574e-05	2.09109869390347e-08	0	2.09109869390347e-08	5.39803677029257e-09	6.83990043429647e-09	6.79740465541920e-11	2.85769316321996e-08	6.31105015074656e-06	6.22391823869926e-08	0.00100976802411945	3.13664804085521e-06	0.00100869198701016	1.6742948584135e-06	2.10474959555974e-06	0.00100835360179193	1.71461589793198e-06	3.73435094321956e-06	8.0421814126956e-07	1.21801178765366e-06	3.3008716187368e-07	7.38156680296473e-07	6.3826876325904e-07	2.00864123196075e-06	2.04859300279092e-06	2.73596017371859e-07	0.00100719876881156	2.72912027328429e-07	2.10765284290959e-07	1.39614164707726e-06	7.44904980900867e-07	3.77265968467532e-07	3.77265968467532e-07	2.81724292808264e-07	6.30530718276895e-07	8.69868058259265e-07	2.09558207569002e-07	1.61941103108777e-07	2.03922139662576e-09	0.00100784797142368	2.09775585311498e-07	2.27102849723034e-07	0	2.09384620030134e-07	6.35845373985706e-07	6.89477118091475e-07	6.10795175900099e-07	9.17242663888748e-07	0.00100616511284552	0.00100556248929645	9.8969897946099e-10	1.06779856346518e-07	0	1.04136563396608e-07	2.08394921050673e-07	2.08394921050673e-07	1.00100492763362	1.04136563396608e-07	9.89698979460989e-10	8.36840120011966e-10	8.36840120011966e-10	6.19258959980262e-10	5.46214430852302e-08	6.19258959980262e-10	1.04136563396608e-07	2.26575629789793e-07	2.26266009603022e-07	6.34855675006245e-07	1.05080336377059e-09	6.34855675006245e-07	0.00100492763362144	0.00100492763362144	5.06754195988529e-07	5.46214430852302e-08
"Hypodynerus_sp3_M_PL_002"	0.100397545212441	1.52432163147697e-05	2.72018856802584e-05	7.99705497985339e-05	7.05506001590115e-05	3.14963739323102e-05	1.04136563396608e-05	0.000131502274203063	4.6305040803086e-05	7.20427106851732e-08	4.89644301847136e-06	1.45324096931181e-05	8.93189042428017e-08	3.6102753864489e-05	4.8753909173321e-06	4.90218296357949e-06	9.08203115105679e-06	1.04577461357411e-07	4.9933092917341e-08	1.04181962987887e-05	1.2131477494193e-05	4.85126754836613e-06	4.8577070398963e-06	4.38529598599133e-08	4.84159389312361e-06	4.29042765439278e-08	0	2.71405973400229e-08	2.34354485191356e-05	3.05041071813867e-08	1.50879760498049e-05	4.83526611652485e-06	4.84006220843736e-06	1.39318540487896e-08	4.81108978594223e-06	0	4.81108978594223e-06	7.62150811082183e-09	1.80242443781003e-05	5.44855078472206e-09	1.20061959048675e-05	2.89724224951381e-08	1.31253529204659e-08	4.6355875992221e-06	0.000721663467891334	1.25386686439107e-06	0.000721834160535225	1.41158651671499e-06	0.000719382038470388	0.000720371754292049	7.87521175227951e-07	0.000720626075622262	5.24253804615018e-07	0.000719438778748755	1.74242427176722e-06	1.00222225586658e-06	1.34734722407356e-06	1.98848504809503e-06	0.000720969775124013	6.63398680165493e-07	0.000719167350686204	1.42934745696475e-06	1.26865111816041e-06	1.87876458685517e-06	0.000719145851689625	0.000719145851689625	4.09321665548303e-07	4.29571453019163e-07	2.15964040305008e-07	0.000718574383021462	2.28645243324655e-07	1.63456523541662e-07	4.20457332586711e-07	1.4275610788799e-06	1.82639284879483e-07	0	7.07292379674972e-07	1.19041888198469e-07	3.43937890782433e-07	7.29096547395639e-07	2.38537198822766e-07	4.1910030271971e-07	2.21392073510221e-07	1.78637808485603e-09	1.20071184475289e-09	0	0.000717125322946004	7.05506001590116e-07	7.05506001590116e-07	1.04136563396608e-07	1.00071712532295	1.78637808485603e-09	1.81640623021136e-07	1.81640623021136e-07	1.46176532866378e-09	2.2668238066882e-07	1.46176532866378e-09	0.000717125322946004	9.80436592715898e-08	9.98661858346822e-10	1.17255510113613e-07	2.41763305826242e-07	1.17255510113613e-07	1.04136563396608e-07	1.04136563396608e-07	2.09154922714821e-09	2.2668238066882e-07
"Megachile_sp3_M_PL_002"	2.50092931879845e-07	0.000101142473429453	7.06034425825011e-08	5.96153638823409e-08	0.000168674618649085	8.66283848092276e-08	9.89698979460989e-08	1.28833236375765e-07	2.1038162012196e-08	5.73367756194017e-08	4.52597724206095e-08	1.57383150574558e-08	0.100671366920283	6.75165219873413e-05	6.24652547399018e-08	1.41692040258794e-08	1.02744194466283e-10	2.16999563276441e-10	8.79673900853192e-09	5.10353669350799e-08	6.64836849843404e-08	5.30449183323934e-08	2.0826457207214e-08	2.90906583871542e-11	5.87551594290108e-08	2.42044827212469e-08	0	9.37012440091833e-11	1.41783496458009e-10	5.34794810576676e-08	4.05858605282497e-08	5.30218931793292e-09	2.07671390824817e-08	8.71302201010844e-09	5.27567837134326e-09	0	5.27567837134326e-09	5.16379581441762e-11	9.06433158418424e-11	1.54932420307149e-10	5.07744804723744e-08	1.54914607111384e-08	3.16789810173925e-11	2.47863371378215e-06	7.91351755701488e-07	7.8417198090976e-07	5.43109426395146e-09	4.74544997858856e-09	2.47171275098345e-06	3.04646882834247e-06	1.90073886104355e-09	3.69474090793079e-09	7.8156663596406e-07	4.01370850367113e-09	1.15586882658293e-09	2.13298194549442e-06	3.07467381744214e-09	3.71388446574452e-09	3.6257326336737e-09	2.12262806977639e-09	3.61666830208951e-09	0.00201646441503191	1.99660372308894e-09	4.22630866174316e-09	1.68982089693946e-06	1.68982089693946e-06	7.66351685580806e-10	2.66881452017417e-09	7.80223944402196e-07	1.35265877568516e-06	1.54913874432529e-09	4.64797260921446e-09	1.86066788975372e-09	3.03707662623767e-06	1.77989664059964e-10	0	0.00201511408459216	0.00201420535743205	7.78607388401928e-07	5.46297844741355e-10	7.79345149338718e-07	1.85598282755326e-09	7.79008725359869e-07	0.00201342733840567	9.55612926990029e-10	0	1.78637808485603e-09	1.68674618649085e-06	1.68674618649085e-06	9.8969897946099e-10	1.78637808485603e-09	1.00201342733841	2.05488388932567e-12	2.05488388932567e-12	9.69688612905141e-13	5.88362021520842e-10	9.69688612905141e-13	1.78637808485603e-09	2.83384080517589e-10	1.75934780170639e-10	7.78019026380408e-07	2.65109465896646e-10	7.78019026380408e-07	9.8969897946099e-10	9.89698979460989e-10	4.33999126552882e-12	5.88362021520843e-10
"Megachile_sp4_M_PL_002"	2.5429687222959e-05	1.16012761938608e-07	9.28189474461358e-05	2.53745241914038e-05	5.19876052559325e-08	2.53727721410964e-05	8.36840120011966e-08	2.53726446883331e-05	2.53054451938482e-05	5.37559683721456e-08	9.93410347137897e-08	1.50882448228526e-07	1.02744194466283e-10	2.11739036048806e-08	3.33927436850509e-08	6.16072608793543e-08	0.100595538957525	3.3213287535764e-08	0.00016841616454621	3.66793565205366e-08	3.7115423378661e-08	7.17901268633004e-08	1.77588084436053e-08	1.64974715369539e-08	5.66967608945316e-09	4.92790617617558e-08	0	8.21142064827761e-08	2.52335197545853e-05	4.40713245563116e-11	1.18988818287567e-08	5.65387413557472e-09	1.47725579065908e-08	4.01321086200619e-08	5.62560476489684e-09	0	5.62560476489684e-09	2.58992361713713e-08	1.6692846179288e-08	6.39440699697616e-12	7.29949222272492e-09	9.14695314169396e-09	7.34918640876057e-08	1.46351250267103e-06	8.43840714734526e-07	3.61188977580557e-06	0.00201528747607082	2.38900042961157e-07	4.39129394470189e-07	4.37969533363496e-07	4.40951184525634e-06	2.12131518500167e-06	7.77603106170665e-07	1.63061571851974e-06	6.5549953573497e-07	1.50707670237342e-09	4.85997365395271e-07	5.09603297424896e-07	6.67713847171522e-07	2.57743534752166e-07	6.66044562553593e-07	9.45409008546263e-10	1.25789644277789e-06	2.55571316380811e-07	4.35886945957027e-07	4.35886945957027e-07	0.00201605259367015	7.76941665801277e-07	2.45619354096966e-09	4.1274159374236e-07	7.76977085141138e-07	1.91832209909285e-10	2.58670271855115e-07	9.4335412465694e-10	0.00201527910244143	0	5.21930936448651e-10	8.94460744955541e-10	7.74383634578865e-07	2.31341758399841e-07	2.68715903264872e-09	2.54564561530976e-07	1.72924598107818e-09	2.05488388932567e-12	8.95932806202426e-10	0	1.81640623021136e-07	5.19876052559325e-10	5.19876052559325e-10	8.36840120011966e-10	1.81640623021136e-07	2.05488388932567e-12	1.00201191077915	0.00201191077915051	5.49915717898465e-10	7.73491228717798e-07	5.49915717898465e-10	1.81640623021136e-07	1.23214521758709e-09	3.3683232909242e-06	8.92405861066216e-10	2.82693706778736e-10	8.92405861066216e-10	8.36840120011966e-10	8.36840120011965e-10	6.6426575071528e-10	7.73491228717799e-07
"Megachile_sp5_M_PL_002"	2.5429687222959e-05	1.16012761938608e-07	9.28189474461358e-05	2.53745241914039e-05	5.19876052559325e-08	2.53727721410964e-05	8.36840120011965e-08	2.53726446883331e-05	2.53054451938482e-05	5.37559683721456e-08	9.93410347137897e-08	1.50882448228526e-07	1.02744194466284e-10	2.11739036048806e-08	3.33927436850509e-08	6.16072608793542e-08	0.100595538957525	3.3213287535764e-08	0.00016841616454621	3.66793565205365e-08	3.7115423378661e-08	7.17901268633004e-08	1.77588084436053e-08	1.64974715369539e-08	5.66967608945316e-09	4.92790617617558e-08	0	8.21142064827762e-08	2.52335197545853e-05	4.40713245563116e-11	1.18988818287567e-08	5.65387413557471e-09	1.47725579065908e-08	4.01321086200618e-08	5.62560476489684e-09	0	5.62560476489684e-09	2.58992361713713e-08	1.66928461792881e-08	6.39440699697616e-12	7.29949222272493e-09	9.14695314169396e-09	7.34918640876057e-08	1.46351250267103e-06	8.43840714734526e-07	3.61188977580557e-06	0.00201528747607082	2.38900042961157e-07	4.39129394470189e-07	4.37969533363496e-07	4.40951184525634e-06	2.12131518500168e-06	7.77603106170665e-07	1.63061571851974e-06	6.5549953573497e-07	1.50707670237342e-09	4.85997365395271e-07	5.09603297424896e-07	6.67713847171522e-07	2.57743534752166e-07	6.66044562553594e-07	9.45409008546263e-10	1.25789644277789e-06	2.55571316380812e-07	4.35886945957027e-07	4.35886945957027e-07	0.00201605259367015	7.76941665801277e-07	2.45619354096966e-09	4.1274159374236e-07	7.76977085141138e-07	1.91832209909285e-10	2.58670271855115e-07	9.43354124656939e-10	0.00201527910244143	0	5.21930936448651e-10	8.94460744955541e-10	7.74383634578865e-07	2.31341758399841e-07	2.68715903264873e-09	2.54564561530976e-07	1.72924598107818e-09	2.05488388932567e-12	8.95932806202426e-10	0	1.81640623021136e-07	5.19876052559325e-10	5.19876052559325e-10	8.36840120011966e-10	1.81640623021136e-07	2.05488388932567e-12	0.00201191077915051	1.00201191077915	5.49915717898465e-10	7.73491228717798e-07	5.49915717898465e-10	1.81640623021136e-07	1.23214521758708e-09	3.3683232909242e-06	8.92405861066216e-10	2.82693706778736e-10	8.92405861066216e-10	8.36840120011966e-10	8.36840120011966e-10	6.6426575071528e-10	7.73491228717798e-07
"Spathipalpus_philippii"	2.04647146012929e-07	4.12937012028131e-08	1.29810590564639e-07	8.42839472911427e-05	1.81179515354706e-08	1.313019661095e-07	6.19258959980262e-08	1.81756938077071e-07	8.42033878121271e-05	4.51675444724745e-08	6.81928170310197e-08	8.42123122717904e-05	4.84844306452571e-11	2.57710730866257e-08	5.95893185728951e-08	5.05878779823068e-08	2.74957858949232e-08	1.20368544983201e-07	3.2287658907047e-08	1.79315944798981e-08	3.70894273820643e-08	2.32823003867125e-08	5.94243006616046e-08	0.100755757509976	1.46078389322976e-08	2.62234854799782e-08	0	2.36055773669339e-08	8.35377963644869e-08	4.94294931213726e-11	1.46308765964951e-08	1.4631567275554e-08	3.21963343525903e-08	8.58556056656406e-09	1.45584094391762e-08	0	1.45584094391762e-08	6.13560979681124e-11	1.92856400339896e-08	1.63678742162537e-11	7.34327487712455e-11	1.76379249134142e-08	2.35018254506198e-08	2.82206798614627e-06	2.18376141587643e-06	7.72700450990766e-07	2.18000841434356e-06	2.17823730472114e-06	5.0727010123222e-09	4.40596492627473e-09	1.41010952703719e-06	2.81438455925962e-06	4.48052450662771e-09	1.40775088649959e-06	0.0033620983963699	1.32246475620475e-09	7.70865328892063e-07	4.5906364635093e-09	7.71425601359585e-07	1.40787818738391e-06	7.69497037356186e-07	6.97570665700124e-10	7.68612477229219e-07	3.19309492731977e-09	3.46051422478919e-09	3.46051422478919e-09	2.27742381741139e-09	2.80035938155680e-09	2.26222263473873e-09	7.68194889437148e-07	1.84068293904337e-09	4.91036226487612e-10	3.11255748942196e-09	6.96600977087219e-10	1.19566889603941e-09	0	1.82149203967611e-10	3.18613544019159e-10	1.39939877677824e-09	7.68625073546415e-07	8.99701365074067e-10	1.93227862107526e-09	9.36902815386516e-10	9.69688612905141e-13	7.52792407874574e-10	0	1.46176532866378e-09	1.81179515354706e-10	1.81179515354706e-10	6.19258959980263e-10	1.46176532866378e-09	9.69688612905141e-13	5.49915717898465e-10	5.49915717898465e-10	1.00335852525033	1.08175492137199e-09	0.00335852525033252	1.46176532866378e-09	1.01175755964614e-09	6.4575317814094e-10	3.17643855406255e-10	7.31578363777697e-10	3.17643855406254e-10	6.19258959980262e-10	6.19258959980262e-10	2.40737089966402e-09	1.08175492137199e-09
