"Prunus_spinosa"	"Prunus_domestica"	"Prunus_avium"	"Prunus_cerasus"	"Prunus_padus"	"Prunus_laurocerasus"	"Chloroclystis_rectangulata"	"Diloba_caeruleocephala"	"Lomographa_temerata"	"Abraxas_grossulariata"	"Acronicta_psi"	"Acronicta_tridens"	"Allophyes_oxycanthae"	"Angerona_prunaria"	"Aporia_crataegi"	"Callimorpha_dominula"	"Conistra_ligula"	"Cosmia_pyralina"	"Dasycampa_rubiginea"	"Ennomos_autumnaria"	"Epirrita_dilutata"	"Naenia_typica"	"Nola_cucullatella"	"Odontopera_bidentata"	"Phalera_bucephala"	"Selenia_lunalaria"	"Strymonidia_pruni"	"Thalera_fimbrialis"	"Thecla_betulae"	"Theria_rupicaprarian"	"Xestia_baja"	"Acronicta_aceris"	"Acronicta_strigosa"	"Agriopis_aurantiaria"	"Agriopis_marginaria"	"Agrochola_lota"	"Aleucis_distinctata"	"Alsophila_aescularia"	"Amphipyra_pyramidea"	"Apocheima_pilosaria"	"Biston_betularia"	"Blepharita_satura"	"Brachionycha_sphinx"	"Campaea_margaritata"	"Catocala_nupta"	"Chloroclysta_siterata"	"Chloroclystis_chloerata"	"Cilix_glaucata"	"Colocasia_coryli"	"Colotois_pennaria"	"Crocallis_elinguaria"	"Dasychira_fascelina"	"Diarsia_mendica"	"Egira_conspicillaris"	"Electrophaes_corylata"	"Epirrita_christyi"	"Erannis_defoliaria"	"Eriogaster_lanestris"	"Eupithecia_exiguata"	"Euproctis_chrysorrhoea"	"Eupsilia_transversa"	"Eurois_occulata"	"Gastropacha_quercifolia"	"Graphiphora_augur"	"Hydrelia_sylvata"	"Lasiocampa_quercus"	"Lasiocampa_trifolii"	"Lithophane_semibrunnea"	"Lithophane_socia"	"Lomographa_bimaculata"	"Malacosoma_neustria"	"Nola_confusalis"	"Nymphalis_polychlorus"	"Operophtera_brumata"	"Opisthograptis_luteolata"	"Orgyia_antiqua"	"Orgyia_recens"	"Orthosia_gothica"	"Orthosia_gracilis"	"Orthosia_incerta"	"Orthosia_munda"	"Ourapteryx_sambucaria"	"Perconia_strigillaria"	"Plagodis_pulveraria"	"Plemyria_rubiginata"	"Saturnia_pavonia"	"Selenia_dentaria"	"Selenia_tetralunaria"	"Semiothisa_alternaria"	"Smerinthus_ocellata"	"Stauropus_fagi"	"Trichiura_crataegi"	"Triphosa_dubitata"	"Xestia_triangulum"
"Nola_confusalis"	0.100833825586703	0.000143333854101348	4.71893466476215e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266979e-06	0.000140435495623322	0.000140979278180093	0.000140901275500144	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140341116930026	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	7.56504219789278e-07	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140438908228849	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	4.62367271294671e-07	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	4.62367271294671e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	1.00014004697998	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494607e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Nymphalis_polychlorus"	6.79526591725749e-05	1.81688805841145e-07	0.100874303486226	6.76520669102143e-05	7.93290641118534e-09	3.17607980659904e-09	0.00201927175009058	9.52823941979711e-08	9.52292164310175e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	1.7856803660506e-06	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	1.69188776567743e-06	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.49647862173112e-08	9.46431235089493e-08	5.86092922068209e-10	9.43786932952431e-08	9.43786932952431e-08	9.43786932952432e-08	9.43786932952431e-08	9.43786932952431e-08	0.00201748606972453	5.86092922068209e-10	9.43786932952431e-08	5.86092922068209e-10	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	5.86092922068209e-10	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	5.86092922068209e-10	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	9.43786932952431e-08	5.86092922068209e-10	5.86092922068209e-10	5.86092922068209e-10	0.00201748606972453	9.43786932952432e-08	9.43786932952432e-08	1.00201748606973	9.4378693295243e-08	9.43786932952432e-08	9.43786932952433e-08	9.43786932952432e-08	9.43786932952433e-08	9.43786932952432e-08	9.43786932952431e-08	5.86092922068209e-10	9.43786932952431e-08	9.43786932952432e-08	1.69130167275536e-06	9.43786932952432e-08	9.43786932952431e-08	9.43786932952432e-08	0.00201748606972453	9.43786932952431e-08	9.43786932952432e-08	9.43786932952431e-08	9.43786932952432e-08	2.64430213706178e-10	9.43786932952432e-08
"Operophtera_brumata"	0.100833825586703	0.000143333854101348	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180093	0.000140901275500144	0.000140509347252827	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Opisthograptis_luteolata"	0.100833825586703	0.000143333854101348	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623321	0.000140979278180093	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930027	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Orgyia_antiqua"	0.100833825586703	0.000143333854101348	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930027	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Orgyia_recens"	0.100833825586703	0.000143333854101348	4.71893466476215e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140341116930026	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	7.56504219789278e-07	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Orthosia_gothica"	0.100833825586703	0.000143333854101348	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266977e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Orthosia_gracilis"	0.100833825586703	0.000143333854101348	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180093	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Orthosia_incerta"	0.100833825586703	0.000143333854101348	4.71893466476215e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180093	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Orthosia_munda"	0.000332904435332162	0.100639001397314	2.93046461034105e-08	1.63661161528303e-05	1.09267029011595e-05	1.0873053754603e-05	8.72106268037495e-07	0.000326191612638091	0.000325468530692669	0.000325104307262631	0.000325104307262631	0.000325104307262631	8.71520175115427e-07	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325051092895157	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	0.000325104307262631	8.2659070133332e-07	0.000324641939991336	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	5.86092922068209e-10	0.000324641939991336	4.6236727129467e-07	0.000324641939991336	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	0.000324641939991336	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	0.000324641939991336	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	0.000324641939991336	0.000324641939991336	0.000324641939991336	5.86092922068209e-10	4.6236727129467e-07	4.6236727129467e-07	5.86092922068209e-10	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	1.00032464193999	4.6236727129467e-07	4.6236727129467e-07	4.09152903820757e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	5.86092922068209e-10	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	3.6422343003865e-07	4.6236727129467e-07
"Ourapteryx_sambucaria"	0.100833825586703	0.000143333854101348	4.71893466476215e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180093	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.4378693295243e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	1.00014004697998	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Perconia_strigillaria"	0.100833825586703	0.000143333854101348	4.71893466476215e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930027	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	1.00014004697998	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Plagodis_pulveraria"	0.000211778602916118	0.000126837400184435	8.4565083637768e-05	0.100586858017549	3.83844139203111e-08	2.35213997429888e-08	0.00251665688905997	7.05641992289663e-07	7.04569332779374e-07	7.03289852315365e-07	7.03289852315364e-07	7.03289852315364e-07	0.00251496558738722	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	0.00251508060334255	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	7.03289852315364e-07	2.95416428958618e-07	4.09152903820757e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	1.69130167275536e-06	4.09152903820757e-07	2.94136948494608e-07	4.09152903820757e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	4.09152903820757e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	4.09152903820757e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	4.09152903820757e-07	4.09152903820757e-07	4.09152903820757e-07	1.69130167275536e-06	2.94136948494608e-07	2.94136948494608e-07	1.69130167275536e-06	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	4.09152903820757e-07	2.94136948494608e-07	2.94136948494608e-07	1.00251467145044	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	1.69130167275536e-06	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	2.94136948494608e-07	1.27948046401037e-09	2.94136948494608e-07
