"Chirocentrus_dorab"	"Psettodes_erumei"	"Cynoglossus_arel"	"Dussumieria_acuta"	"Sardinella_fimbriata"	"Tenualosa_ilisha"	"Eusphyra_blochii"	"Ilisha_filigera"	"Selaroides_leptolepis"	"Atropus_atropos"	"Chirocentrus_nudus"	"Harpadon_neherius"	"Lepturacanthus_savala"	"Pampus_argenteus"	"Parastromateus_niger"	"Rastrelliger_kanagurta"	"Scomberomorus_guttatus"	"Solea_elongata"	"Trichiurus_lepturus"	"Aetobatus_narinari"	"Bagarius_bagarius"	"Clarias_batrachus"	"Glossogobius_giuris"	"Heteropneustes_fossilis"	"Hilsa_kelee"	"Johnius_borneensis"	"Lutjanus_argentimaculatus"	"Mystus_vittatus"	"Nandus_nandus"	"Ompok_bimaculatus"	"Ompok_pabda"	"Polydactylus_sextarius"	"Polynemus_paradiseus"	"Scoliodon_laticaudus"	"Tachysurus_sp."	"Upeneus_sulphureus"	"Wallago_attu"	"Ascaridida_gen._sp."	"Capillaria_sp."	"Raphidascaris_sp."	"Aphanurus_stossichi"	"Goezia_sp."	"Heterotyphlum_sp"	"Paraquimperia_sp"	"Quimperia_sp."	"Quimperiidae_gen._sp"	"Camallanus_dollfusi"	"Bucephalus_polymorphus"	"Faustula_brevichrus"	"Faustula_sp."	"Opisthadena_sp."	"Dinurinae_gen._sp."	"Lecithocladium_excisum"	"Lecithocladium_harpodontis"	"Lecithocladium_magnacetabulum"	"Lecithocladium_megalaspis"	"Lecithocladium_seriolellae"	"Lecithocladium_sp."	"Hemiurus_appendiculatus"	"Hemiurus_sp."	"Parahemiurus_sp"	"Lecithochiriinae_gen._sp."	"Hemiuridae_gen._sp."	"Acanthocolpus_liodorus"	"Acanthocolpus_luehei"	"Pseudoanthocotyle_pavlovskyi"	"Pricea_multae"	"Megamicrocotyle_chirocentrus"	"Choricotyle_pagelli"	"Choricotyle_sp."	"Nybelinia_sp."	"Contracaecum_sp."	"Paranisakis_sp."	"Terranova_sp."	"Pseudanisakis_sp."	"Dujardinascaris_sp."	"Porrocaecum_trichiuri"	"Cucullanus_sp."	"Camallanus_atropusi"	"Camallanus_bispiculus"	"Camallanus_trichiuris"	"Camallanus_sp."	"Procamallanus_(Spirocamallanus)_sp."	"Neoechinorhynchus_sp."	"Ergasilus_sp."	"Cymothoidae_gen._sp"
"Hemiuridae_gen._sp."	0	7.9939115867394e-08	0	0	4.48774392591124e-11	0	3.18937383564359e-05	0	0	0	3.1760581503749e-05	0.100534352877823	0	2.68883672611484e-11	2.68883672611484e-11	0	3.18403150091053e-05	2.68883672611484e-11	2.68883672611484e-11	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	0	3.16811134340597e-05	0	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	0	4.45966733702802e-11	3.16811134340597e-05	3.16811134340597e-05	5.63786925365733e-14	0	0.00506897814944956	1.33769627124213e-09	1.33790020110841e-09	0	0	0	0	1.12757385073147e-12	1.58936139378524e-06	2.68883672611484e-12	0	0	0	0	0	1.34441836305742e-12	0	0	0	0	1.34441836305742e-12	0	0	0	0	1.00502671764389	0	0	0	1.59201575045526e-06	0	0	0	0	1.12193598147781e-12	0	1.0631246118812e-06	1.0631246118812e-06	0	1.3323185977899e-09	1.3323185977899e-09	0	0	0	0	0	1.12193598147781e-12	0	1.3323185977899e-09
"Acanthocolpus_liodorus"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0016835016835	0.00168350168350168	0	0	0.00168350168350168	0	0	0.00168350168350168	0	0	0	0	0	0	0	0	0.00168350168350168	0	0.00168350168350168	0	0	0	0
"Acanthocolpus_luehei"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168350168350168	1.0016835016835	0	0	0.00168350168350168	0	0	0.00168350168350168	0	0	0	0	0	0	0	0	0.00168350168350168	0	0.00168350168350168	0	0	0	0
"Pseudoanthocotyle_pavlovskyi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pricea_multae"	0	7.99391158673941e-08	0	0	4.48774392591124e-11	0	3.18937383564359e-05	0	0	0	3.1760581503749e-05	3.18403150091053e-05	0	2.68883672611484e-11	2.68883672611484e-11	0	0.100534352877823	2.68883672611484e-11	2.68883672611484e-11	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	0	3.16811134340597e-05	0	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	3.16811134340597e-05	0	4.45966733702802e-11	3.16811134340597e-05	3.16811134340597e-05	5.63786925365733e-14	0	0.00506897814944955	1.33769627124213e-09	1.33790020110841e-09	0	0	0	0	1.12757385073147e-12	1.58936139378524e-06	2.68883672611484e-12	0	0	0	0	0	1.34441836305742e-12	0	0	0	0	1.34441836305742e-12	0	0	0	0	1.59201575045526e-06	0	0	0	1.00502671764389	0	0	0	0	1.12193598147781e-12	0	1.0631246118812e-06	1.0631246118812e-06	0	1.3323185977899e-09	1.3323185977899e-09	0	0	0	0	0	1.12193598147781e-12	0	1.3323185977899e-09
"Megamicrocotyle_chirocentrus"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168350168350168	0.00168350168350168	0	0	1.0016835016835	0	0	0.00168350168350168	0	0	0	0	0	0	0	0	0.00168350168350168	0	0.00168350168350168	0	0	0	0
"Choricotyle_pagelli"	0	0	0.000169423753036495	0	0	0	0	0.100840506981936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70275128679895e-07	0	0	0	0	0	0	0	0	0	0	0.00336473870779192	3.40550257359789e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00336135023273	0.00336135023273119	0	0	0	0	0	3.3884750607299e-06	0	0	0	0	0	0	3.3884750607299e-06	0	3.3884750607299e-06	0
"Choricotyle_sp."	0	0	0.000169423753036495	0	0	0	0	0.100840506981936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70275128679895e-07	0	0	0	0	0	0	0	0	0	0	0.00336473870779192	3.40550257359789e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336135023273119	1.00336135023273	0	0	0	0	0	3.3884750607299e-06	0	0	0	0	0	0	3.3884750607299e-06	0	3.3884750607299e-06	0
"Nybelinia_sp."	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168350168350168	0.00168350168350168	0	0	0.00168350168350168	0	0	1.0016835016835	0	0	0	0	0	0	0	0	0.00168350168350168	0	0.00168350168350168	0	0	0	0
"Contracaecum_sp."	0	8.47796826027921e-05	0	0	0.100714353923243	0	2.2476368487995e-11	0	0	0	7.08491849908353e-08	2.24387196295562e-11	0	2.85165430887293e-08	2.85165430887293e-08	0	2.24387196295562e-11	2.85165430887293e-08	2.85165430887293e-08	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	0	2.23265260314084e-11	0	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	0	8.42565833709401e-05	2.23265260314084e-11	2.23265260314084e-11	0.00012652557025533	0	3.57224416502535e-09	1.41869801866428e-06	0.0025276975011282	0	0	0	0	0.0025305114051066	1.41653716929608e-06	2.85165430887293e-09	0	0	0	0	0	1.42582715443646e-09	0	0	0	0	1.42582715443646e-09	0	0	0	0	1.12193598147781e-12	0	0	0	1.12193598147781e-12	0	0	0	0	1.00251785884808	0	7.49212282933168e-13	7.49212282933168e-13	0	1.41299471004654e-06	1.41299471004654e-06	0	0	0	0	0	0.00251785884808106	0	1.41299471004654e-06
"Paranisakis_sp."	0	0	0	0.100908301966503	0	0.000101799043597985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202071101542001	0	0	0	0	0	0	0	2.54497608994964e-06	0	0.00201816603933006	0	0	2.54497608994964e-06	2.54497608994964e-06	0	0	0	0.00201816603933006	0	0.00201816603933006	0	0	0	0	0	0	0	0	0	0	0	1.00201816603933	0	0	0	0	0	0	0	0	0	0	0	0	0
"Terranova_sp."	0	5.33821612671524e-08	0	0	2.99684913173267e-11	0	0.100692439107157	0	0	0	2.12092473800203e-05	2.1262492237624e-05	0	1.79556546475454e-11	1.79556546475454e-11	0	2.1262492237624e-05	1.79556546475454e-11	1.79556546475454e-11	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	0	2.11561797764358e-05	0	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	0	2.97810000023012e-11	2.11561797764358e-05	2.11561797764358e-05	3.76488584388527e-14	0	0.00338498876422974	8.93293818715383e-10	8.93430000069037e-10	0	0	0	0	7.52977168777053e-13	1.0613520716888e-06	1.79556546475454e-12	0	0	0	0	0	8.97782732377269e-13	0	0	0	0	8.97782732377269e-13	0	0	0	0	1.0631246118812e-06	0	0	0	1.0631246118812e-06	0	0	0	0	7.49212282933168e-13	0	1.00335641463691	0.00335641463690525	0	8.89702687785874e-10	8.89702687785874e-10	0	0	0	0	0	7.49212282933168e-13	0	8.89702687785874e-10
"Pseudanisakis_sp."	0	5.33821612671524e-08	0	0	2.99684913173267e-11	0	0.100692439107157	0	0	0	2.12092473800203e-05	2.1262492237624e-05	0	1.79556546475454e-11	1.79556546475454e-11	0	2.1262492237624e-05	1.79556546475454e-11	1.79556546475454e-11	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	0	2.11561797764358e-05	0	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	2.11561797764358e-05	0	2.97810000023012e-11	2.11561797764358e-05	2.11561797764358e-05	3.76488584388527e-14	0	0.00338498876422974	8.93293818715383e-10	8.93430000069037e-10	0	0	0	0	7.52977168777053e-13	1.0613520716888e-06	1.79556546475454e-12	0	0	0	0	0	8.97782732377269e-13	0	0	0	0	8.97782732377269e-13	0	0	0	0	1.0631246118812e-06	0	0	0	1.0631246118812e-06	0	0	0	0	7.49212282933168e-13	0	0.00335641463690525	1.00335641463691	0	8.89702687785874e-10	8.89702687785874e-10	0	0	0	0	0	7.49212282933168e-13	0	8.89702687785874e-10
"Dujardinascaris_sp."	0	0	0.100807133056715	0	0	0	0	0.000101654251821897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101313701564537	0	0	0	0	0	0	0	0	0	0	0.00201953113619502	0.00202627403129075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3884750607299e-06	3.3884750607299e-06	0	0	0	0	0	1.00201614266113	0	0	0	0	0	0	0.00201614266113429	0	0.00201614266113429	0
"Porrocaecum_trichiuri"	0	0.10067735567019	0	0	5.65197884018614e-05	0	2.66910806335762e-08	0	0	0	8.41346461472891e-05	2.6646371955798e-08	0	3.3863893599122e-05	3.3863893599122e-05	0	2.6646371955798e-08	3.3863893599122e-05	3.3863893599122e-05	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	0	2.6513140096019e-08	0	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	0	5.61661847005533e-05	2.6513140096019e-08	2.6513140096019e-08	7.10047592988209e-08	0	4.24210241536304e-06	0.00168472870655632	0.0016849855410166	0	0	0	0	1.42009518597642e-06	0.00168216266014386	3.3863893599122e-06	0	0	0	0	0	1.6931946799561e-06	0	0	0	0	1.6931946799561e-06	0	0	0	0	1.3323185977899e-09	0	0	0	1.3323185977899e-09	0	0	0	0	1.41299471004654e-06	0	8.89702687785874e-10	8.89702687785874e-10	0	1.00167795592784	0.0016779559278365	0	0	0	0	0	1.41299471004654e-06	0	0.0016779559278365
"Cucullanus_sp."	0	0.10067735567019	0	0	5.65197884018614e-05	0	2.66910806335762e-08	0	0	0	8.41346461472891e-05	2.6646371955798e-08	0	3.3863893599122e-05	3.3863893599122e-05	0	2.6646371955798e-08	3.3863893599122e-05	3.3863893599122e-05	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	0	2.6513140096019e-08	0	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	0	5.61661847005533e-05	2.6513140096019e-08	2.6513140096019e-08	7.10047592988209e-08	0	4.24210241536304e-06	0.00168472870655632	0.0016849855410166	0	0	0	0	1.42009518597642e-06	0.00168216266014386	3.3863893599122e-06	0	0	0	0	0	1.6931946799561e-06	0	0	0	0	1.6931946799561e-06	0	0	0	0	1.3323185977899e-09	0	0	0	1.3323185977899e-09	0	0	0	0	1.41299471004654e-06	0	8.89702687785874e-10	8.89702687785874e-10	0	0.0016779559278365	1.00167795592784	0	0	0	0	0	1.41299471004654e-06	0	0.0016779559278365
"Camallanus_atropusi"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0
"Camallanus_bispiculus"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168350168350168	0.00168350168350168	0	0	0.00168350168350168	0	0	0.00168350168350168	0	0	0	0	0	0	0	0	1.0016835016835	0	0.00168350168350168	0	0	0	0
"Camallanus_trichiuris"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0
"Camallanus_sp."	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168350168350168	0.00168350168350168	0	0	0.00168350168350168	0	0	0.00168350168350168	0	0	0	0	0	0	0	0	0.00168350168350168	0	1.0016835016835	0	0	0	0
"Procamallanus_(Spirocamallanus)_sp."	0	0	0.100807133056715	0	0	0	0	0.000101654251821897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101313701564537	0	0	0	0	0	0	0	0	0	0	0.00201953113619502	0.00202627403129075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3884750607299e-06	3.3884750607299e-06	0	0	0	0	0	0.00201614266113429	0	0	0	0	0	0	1.00201614266113	0	0.00201614266113429	0
"Neoechinorhynchus_sp."	0	8.47796826027922e-05	0	0	0.100714353923243	0	2.2476368487995e-11	0	0	0	7.08491849908353e-08	2.24387196295562e-11	0	2.85165430887293e-08	2.85165430887293e-08	0	2.24387196295562e-11	2.85165430887293e-08	2.85165430887293e-08	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	0	2.23265260314084e-11	0	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	2.23265260314084e-11	0	8.42565833709401e-05	2.23265260314084e-11	2.23265260314084e-11	0.00012652557025533	0	3.57224416502534e-09	1.41869801866428e-06	0.0025276975011282	0	0	0	0	0.0025305114051066	1.41653716929608e-06	2.85165430887293e-09	0	0	0	0	0	1.42582715443646e-09	0	0	0	0	1.42582715443646e-09	0	0	0	0	1.12193598147781e-12	0	0	0	1.12193598147781e-12	0	0	0	0	0.00251785884808106	0	7.49212282933168e-13	7.49212282933168e-13	0	1.41299471004654e-06	1.41299471004654e-06	0	0	0	0	0	1.00251785884808	0	1.41299471004654e-06
"Ergasilus_sp."	0	0	0.100807133056715	0	0	0	0	0.000101654251821897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101313701564537	0	0	0	0	0	0	0	0	0	0	0.00201953113619502	0.00202627403129075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3884750607299e-06	3.3884750607299e-06	0	0	0	0	0	0.00201614266113429	0	0	0	0	0	0	0.00201614266113429	0	1.00201614266113	0
"Cymothoidae_gen._sp"	0	0.10067735567019	0	0	5.65197884018614e-05	0	2.66910806335762e-08	0	0	0	8.41346461472891e-05	2.6646371955798e-08	0	3.3863893599122e-05	3.3863893599122e-05	0	2.6646371955798e-08	3.3863893599122e-05	3.3863893599122e-05	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	0	2.6513140096019e-08	0	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	2.6513140096019e-08	0	5.61661847005533e-05	2.6513140096019e-08	2.6513140096019e-08	7.10047592988209e-08	0	4.24210241536304e-06	0.00168472870655632	0.0016849855410166	0	0	0	0	1.42009518597642e-06	0.00168216266014386	3.3863893599122e-06	0	0	0	0	0	1.6931946799561e-06	0	0	0	0	1.6931946799561e-06	0	0	0	0	1.3323185977899e-09	0	0	0	1.3323185977899e-09	0	0	0	0	1.41299471004654e-06	0	8.89702687785874e-10	8.89702687785874e-10	0	0.0016779559278365	0.0016779559278365	0	0	0	0	0	1.41299471004654e-06	0	1.00167795592784
