"Alyxia_oliviformis"	"Ilex_anomala"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Carex"	"Dryopteris"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Vaccinium_calycinum"	"Acacia__melanoxylon"	"Dicranopteris_linearis"	"Scaevola_procera"	"Broussaisia_arguta"	"Stenogyne_purpurea"	"Labordia_degeneri"	"Myrsine_kauaiensis"	"Psidium_cattleianum"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Rubus_argutus"	"Coprosma_waiemea"	"Coprosma_kauensis"	"Psychotria"	"Melicope_anisata"	"Melicope_clusiifolia"	"Smilax_melastomifolia"	"Cryptomeria_japonica"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Diplazium_sandwichianum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Spheterista_pleonectes"	"Udea_ommatias"	"Omiodes_antidoxa"	"Haliophyle_euclidias"	"Carposina_graminis"	"Eupithecia_orichloris"	"Scotorythra_apicalis"	"Thyrocopa_complex"	"Udea_pyranthes"	"Eupithecia_rhodopyra"	"Thyrocopa_sp._1"	"Udea_constricta"	"Pararrhaptica_complex"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Scotorythra_sp._3"	"Euphitecia_sp._1"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Eudonia_sp._1"	"Scotorythra_ortharcha"	"Agrotis_hephaestaea"	"Batrachedrodes_sp._1"
"Thyrocopa_sp._1"	3.37219789471839e-05	2.36594146381435e-08	3.38566255479205e-05	5.95955028668602e-11	2.37190101410103e-08	2.37783061689884e-08	6.62134002480811e-11	5.3714188028278e-08	2.36594146381435e-08	3.391258622063e-05	2.36594146381435e-08	0.100705035165865	1.06865593499006e-07	2.67808203178024e-08	3.37483495323369e-05	3.36682647591556e-05	0	2.36594146381435e-08	3.39019186924662e-05	2.36594146381435e-08	3.3915214433992e-05	4.32739350026003e-08	3.38952959494907e-05	8.04950083460804e-08	2.36594146381435e-08	3.37724191821399e-05	7.76323772572791e-08	2.36594146381435e-08	0	2.38049779649414e-08	2.37256280383916e-08	2.36594146381435e-08	5.65253573899867e-07	5.65253573899867e-07	5.65253573899867e-07	6.7713251095841e-07	1.1919100573372e-09	1.18891530844942e-09	1.98640200744243e-09	4.84465517437571e-07	0.00336682647591556	4.96847707401013e-06	4.83427692254502e-06	4.84465517437571e-07	0.00335683450552883	1.00335683450553	1.1285071708612e-06	0	5.6503197820777e-07	1.73095740010401e-06	5.6503197820777e-07	6.77905918989815e-07	6.77905918989815e-07	6.77905918989815e-07	1.33904101589012e-06	2.58774590857597e-09	0	7.93499265498046e-10
"Udea_constricta"	1.68976628964031e-05	1.6041003431453e-05	3.30591055431249e-05	4.04055502051712e-08	1.60814089816581e-05	1.61216114888975e-05	4.4892462338239e-08	8.29060505712457e-08	1.6041003431453e-05	6.68152631884319e-05	1.6041003431453e-05	1.69276075629179e-05	0.0502170344657245	3.36313751044264e-05	0.0502002178474659	1.68147568458318e-05	0	1.6041003431453e-05	3.31033317712762e-05	1.6041003431453e-05	3.31041872641769e-05	5.43210041825859e-08	3.30540847860008e-05	3.37142811549976e-05	1.6041003431453e-05	6.65700414322824e-05	1.61778356006932e-05	1.6041003431453e-05	0	1.61396948767136e-05	1.60858958937912e-05	1.6041003431453e-05	5.51736454402949e-07	5.51736454402949e-07	5.51736454402949e-07	6.61182110862497e-07	8.08111004103425e-07	8.06080574444873e-07	1.34677387014717e-06	9.54503759834742e-07	0.00168147568458318	0.00336861072060513	7.46154455141212e-06	9.54503759834742e-07	5.64253585430597e-07	5.64253585430597e-07	1.00334724174377	0	5.51722196187937e-07	2.17284016730343e-06	5.51722196187937e-07	6.61081695720016e-07	6.61081695720016e-07	6.61081695720016e-07	0.00168156875522132	5.39261186689773e-07	0	5.37989829223787e-07
"Pararrhaptica_complex"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0
"Eccoptocera_sp._1"	3.55481694427774e-05	8.04214271899154e-06	8.57823177913499e-05	2.02572864458225e-08	8.06240000543736e-06	8.08255549647391e-06	2.25067958294408e-08	1.87102164921858e-05	8.04214271899154e-06	8.59270078359052e-05	8.04214271899154e-06	1.69509593462331e-05	8.16806388207432e-06	7.07489434639786e-08	2.49352678892019e-05	1.68379529505916e-05	0	8.04214271899154e-06	0.10042034523728	8.04214271899154e-06	4.38093589565517e-05	4.20204409939983e-05	2.50302773335846e-05	1.87809654356498e-05	8.04214271899154e-06	4.36610611052329e-05	2.68418319844589e-05	8.04214271899154e-06	0	8.0916215867769e-06	8.06464951482098e-06	8.04214271899154e-06	7.30155982609195e-07	7.30155982609195e-07	7.30155982609195e-07	1.715646355827e-06	4.0514572891645e-07	4.04127774823695e-07	6.75203874883223e-07	1.22752868337007e-06	0.00168379529505915	0.00168884997098822	0.00168391948429673	1.22752868337007e-06	5.6503197820777e-07	5.6503197820777e-07	1.10344439237587e-06	0	1.00167367242062	0.00168081763975993	0.00167367242062133	5.00605546671692e-07	5.00605546671692e-07	5.00605546671692e-07	3.53744717319893e-06	8.94727732815297e-07	0	2.6972071955923e-07
"Eupithecia_monticolans"	2.72291810395706e-05	6.16036412630376e-06	0.0251785808761633	1.55172899906896e-08	6.17588141629445e-06	6.19132072995353e-06	1.72404373399526e-08	1.43335484087957e-05	6.16036412630376e-06	0.0252075127791119	6.16036412630376e-06	1.29821805007801e-05	1.34822847482903e-05	7.26759961780394e-06	1.91103177612612e-05	1.28956326307749e-05	0	6.16036412630376e-06	0.025212264596399	6.16036412630376e-06	3.35573318249994e-05	0.0250948341692451	1.91710228944453e-05	2.16011480265997e-05	6.16036412630376e-06	4.06571447836783e-05	2.05624540485948e-05	6.16036412630376e-06	0	6.19826544847195e-06	6.17760456364371e-06	6.16036412630376e-06	5.5928886374999e-07	5.5928886374999e-07	5.5928886374999e-07	0.000503571617523266	3.10345799813791e-07	3.09566036497676e-07	5.17213120198579e-07	0.000360107325415885	0.00128956326307749	0.00129367646652379	0.00129001935679162	0.000360107325415885	4.32739350026003e-07	4.32739350026003e-07	1.08642008365172e-06	0	0.000420204409939983	1.0037933667698	0.000420204409939983	3.83420457888906e-07	3.83420457888906e-07	3.83420457888906e-07	0.000363379980890197	6.85415134953161e-07	0	2.06608848282398e-07
"Scotorythra_sp._3"	3.55481694427774e-05	8.04214271899154e-06	8.57823177913499e-05	2.02572864458225e-08	8.06240000543736e-06	8.08255549647391e-06	2.25067958294408e-08	1.87102164921859e-05	8.04214271899154e-06	8.59270078359052e-05	8.04214271899154e-06	1.69509593462331e-05	8.16806388207432e-06	7.07489434639786e-08	2.49352678892019e-05	1.68379529505916e-05	0	8.04214271899154e-06	0.10042034523728	8.04214271899154e-06	4.38093589565517e-05	4.20204409939983e-05	2.50302773335846e-05	1.87809654356498e-05	8.04214271899154e-06	4.36610611052329e-05	2.68418319844589e-05	8.04214271899154e-06	0	8.0916215867769e-06	8.06464951482098e-06	8.04214271899154e-06	7.30155982609195e-07	7.30155982609195e-07	7.30155982609195e-07	1.715646355827e-06	4.0514572891645e-07	4.04127774823695e-07	6.75203874883223e-07	1.22752868337007e-06	0.00168379529505916	0.00168884997098822	0.00168391948429673	1.22752868337007e-06	5.6503197820777e-07	5.6503197820777e-07	1.10344439237587e-06	0	0.00167367242062133	0.00168081763975993	1.00167367242062	5.00605546671692e-07	5.00605546671692e-07	5.00605546671692e-07	3.53744717319893e-06	8.94727732815297e-07	0	2.6972071955923e-07
"Euphitecia_sp._1"	2.0247417432043e-05	9.65045221313532e-06	2.99962040991655e-05	2.43084438618018e-08	9.67476065699711e-06	9.69894694787468e-06	2.70078218221484e-08	4.58210461465108e-08	9.65045221313532e-06	3.00522598825214e-05	9.65045221313532e-06	2.03371775696944e-05	9.74674497459716e-06	3.01845918898496e-08	2.99181567686038e-05	2.02015963858965e-05	0	9.65045221313532e-06	3.00363328003015e-05	9.65045221313532e-06	3.00481101961591e-05	3.83420457888907e-08	0.100633653972434	7.60056380363604e-08	9.65045221313532e-06	2.99280542370681e-05	9.72870226683795e-06	9.65045221313532e-06	0	9.7098261220309e-06	9.67746003495746e-06	9.65045221313532e-06	5.00801836602652e-07	5.00801836602652e-07	5.00801836602652e-07	5.99924081983311e-07	4.86168877236036e-07	4.84947347393734e-07	8.10234654664451e-07	4.29317998321734e-07	0.00202015963858965	0.00202659496475842	4.12389415318598e-06	4.29317998321734e-07	6.77905918989815e-07	6.77905918989815e-07	1.32216339144003e-06	0	5.00605546671692e-07	1.53368183155563e-06	5.00605546671692e-07	1.00201267307945	0.00201267307944867	0.00201267307944867	1.50922959449248e-06	3.24290075561265e-07	0	3.23660870734363e-07
"Fletcherana_leucoxyla"	2.0247417432043e-05	9.65045221313532e-06	2.99962040991655e-05	2.43084438618018e-08	9.67476065699712e-06	9.69894694787468e-06	2.70078218221484e-08	4.58210461465109e-08	9.65045221313532e-06	3.00522598825214e-05	9.65045221313532e-06	2.03371775696944e-05	9.74674497459717e-06	3.01845918898496e-08	2.99181567686038e-05	2.02015963858965e-05	0	9.65045221313532e-06	3.00363328003015e-05	9.65045221313532e-06	3.00481101961591e-05	3.83420457888907e-08	0.100633653972434	7.60056380363604e-08	9.65045221313532e-06	2.99280542370681e-05	9.72870226683795e-06	9.65045221313532e-06	0	9.7098261220309e-06	9.67746003495746e-06	9.65045221313532e-06	5.00801836602652e-07	5.00801836602652e-07	5.00801836602652e-07	5.99924081983311e-07	4.86168877236036e-07	4.84947347393734e-07	8.10234654664451e-07	4.29317998321734e-07	0.00202015963858965	0.00202659496475842	4.12389415318598e-06	4.29317998321734e-07	6.77905918989815e-07	6.77905918989815e-07	1.32216339144003e-06	0	5.00605546671692e-07	1.53368183155563e-06	5.00605546671692e-07	0.00201267307944867	1.00201267307945	0.00201267307944867	1.50922959449248e-06	3.24290075561265e-07	0	3.23660870734363e-07
"Hyles_calida"	2.0247417432043e-05	9.65045221313532e-06	2.99962040991655e-05	2.43084438618018e-08	9.67476065699712e-06	9.69894694787469e-06	2.70078218221484e-08	4.58210461465109e-08	9.65045221313532e-06	3.00522598825214e-05	9.65045221313532e-06	2.03371775696944e-05	9.74674497459716e-06	3.01845918898496e-08	2.99181567686038e-05	2.02015963858965e-05	0	9.65045221313532e-06	3.00363328003015e-05	9.65045221313532e-06	3.00481101961591e-05	3.83420457888907e-08	0.100633653972434	7.60056380363604e-08	9.65045221313532e-06	2.99280542370681e-05	9.72870226683795e-06	9.65045221313532e-06	0	9.7098261220309e-06	9.67746003495746e-06	9.65045221313532e-06	5.00801836602651e-07	5.00801836602651e-07	5.00801836602652e-07	5.99924081983311e-07	4.86168877236036e-07	4.84947347393734e-07	8.10234654664451e-07	4.29317998321734e-07	0.00202015963858965	0.00202659496475842	4.12389415318598e-06	4.29317998321734e-07	6.77905918989815e-07	6.77905918989815e-07	1.32216339144003e-06	0	5.00605546671692e-07	1.53368183155563e-06	5.00605546671692e-07	0.00201267307944867	0.00201267307944867	1.00201267307945	1.50922959449248e-06	3.24290075561265e-07	0	3.23660870734363e-07
"Eudonia_sp._1"	2.80192108591051e-05	7.02105771455014e-06	4.23926534984561e-05	1.76852839157434e-08	7.03874299846588e-06	7.05633941160818e-06	1.9649180325404e-08	2.00385264044e-05	7.02105771455014e-06	0.0201895317572038	7.02105771455014e-06	8.03424609534071e-06	0.0201301919453821	0.0200895395125632	4.86331172736816e-05	7.98068445470511e-06	0	7.02105771455014e-06	4.24493660783871e-05	7.02105771455014e-06	3.52163503252817e-05	7.26759961780394e-06	1.50922959449248e-05	0.0201095780389676	7.02105771455014e-06	0.0201245797811368	2.71500844002844e-05	7.02105771455014e-06	0	7.06425440957412e-06	7.04070689487554e-06	7.02105771455014e-06	5.86939172088028e-07	5.86939172088028e-07	5.86939172088028e-07	8.47853069969122e-07	3.53705678314868e-07	3.52816970580409e-07	5.89475409762121e-07	0.000288421882245768	0.00079806844547051	0.00147442212005553	0.001803467376396	0.000288421882245768	2.67808203178024e-07	2.67808203178024e-07	0.000672627502088528	0	7.07489434639786e-07	0.000290703984712158	7.07489434639786e-07	3.01845918898496e-07	3.01845918898496e-07	3.01845918898496e-07	1.00447697562816	9.05002813342815e-07	0	2.35475146985804e-07
"Scotorythra_ortharcha"	3.73960749815402e-05	1.60401019273193e-05	5.36119423069687e-05	4.04032794139025e-08	1.60805052067332e-05	1.61207054545923e-05	4.48899393825809e-08	3.73189601534646e-05	1.60401019273193e-05	5.37487866655908e-05	1.60401019273193e-05	7.76323772572791e-08	1.61845283273226e-05	9.05002813342814e-08	1.61711428740638e-05	7.71148280755639e-08	0	1.60401019273193e-05	5.36836639689178e-05	1.60401019273193e-05	5.3704700410914e-05	6.85415134953161e-08	1.62145037780632e-05	3.74094604347989e-05	1.60401019273193e-05	5.35266771901937e-05	0.100387985681018	1.60401019273193e-05	0	1.61387878261223e-05	1.60849918667019e-05	1.60401019273193e-05	8.950783401819e-07	8.950783401819e-07	8.950783401819e-07	1.07223884613937e-06	8.0806558827805e-07	8.06035272729613e-07	1.34669818147743e-06	7.67839809508439e-07	7.71148280755639e-06	0.00336842140473705	0.00335870641381181	7.67839809508439e-07	2.58774590857597e-09	2.58774590857597e-09	1.07852237337955e-06	0	8.94727732815297e-07	2.74166053981264e-06	8.94727732815297e-07	3.24290075561265e-07	3.24290075561265e-07	3.24290075561265e-07	4.52501406671407e-06	1.00334626618937	0	5.37959594204076e-07
"Agrotis_hephaestaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0
"Batrachedrodes_sp._1"	4.63391474277178e-08	1.6062298997386e-05	1.61616222741904e-05	4.04591914291839e-08	1.61027581888152e-05	1.61430140677246e-05	0.000112213563917599	2.26928693158761e-08	1.6062298997386e-05	1.61991297722613e-05	1.6062298997386e-05	2.38049779649414e-08	1.6139645495007e-05	2.35475146985804e-08	1.61397442584202e-05	2.36462781118418e-08	0	1.6062298997386e-05	1.61832431735538e-05	1.6062298997386e-05	1.61895860751897e-05	2.06608848282398e-08	1.61830435367182e-05	4.62403840144565e-08	1.6062298997386e-05	1.61321856595123e-05	1.61387878261223e-05	1.6062298997386e-05	0	0.100463153039714	0.000128275862914985	1.6062298997386e-05	2.69826434586495e-07	2.69826434586495e-07	2.69826434586495e-07	3.23232445483807e-07	8.09183828583678e-07	8.07150703386232e-07	0.00336640691752798	2.31416139603733e-07	2.36462781118418e-06	0.00337308278945106	2.04235823842884e-06	2.31416139603733e-07	7.93499265498046e-10	7.93499265498046e-10	1.07597965844757e-06	0	2.6972071955923e-07	8.26435393129594e-07	2.6972071955923e-07	3.23660870734363e-07	3.23660870734363e-07	3.23660870734363e-07	1.17737573492902e-06	5.37959594204076e-07	0	1.00334877176799
