"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"
"C24"	0	3.36001862271721e-08	0.050292076338233	4.65567721016675e-05	1.0609195046946e-05	4.52399264309316e-06	5.91213734371578e-05	1.80800426348373e-05	0	0.0501587503112076	1.06269860851541e-05	3.01913154260021e-05	1.25037824931854e-05	3.56135988368716e-05	6.55455420244557e-05	5.25589332078609e-05	4.14239017846446e-05	5.26142084053851e-05	0.000119230767864476	4.03484824007435e-08	1.61393929602974e-06	0.000559454941682175	1.32046111784178e-06	0.000560583507010996	2.81386965399522e-06	3.79423878174427e-06	3.33945898607383e-06	8.15032662026494e-07	0.000562168083764052	0.000559515331037023	0.00056085926725305	4.36970280163038e-07	7.93106268531755e-07	7.93106268531755e-07	7.93106268531755e-07	7.5225181006176e-07	0.000560856347673339	0.00056109894356807	1.77116434752569e-07	1.77116434752569e-07	1.77116434752569e-07	1.77116434752569e-07	0.0012765725530914	1.00127577768131	0	1.13284776088324e-06	0.000721166087997604	0.000721166087997604	1.11987653997998e-06	4.55619800326124e-07	0.000720180778031137	1.13284776088324e-06	4.54779795670445e-07	4.54779795670445e-07	2.12183900938921e-07	2.12183900938921e-07	6.65096744309536e-07	6.65096744309536e-07	0.000718458233403329	0.000718458233403329	8.40004655679302e-10	2.130239055946e-07	8.40004655679302e-10	0
"C25"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C26"	0	1.30287701967802e-05	4.33107216994084e-05	6.25723990675536e-05	6.38382657368095e-06	0.0334926376904205	0.0336041435436998	0.0334966312377045	0	1.22856520394694e-05	9.26876877944871e-06	3.62944073026093e-05	2.94656898222235e-06	3.92551195032962e-05	4.51299331227088e-05	2.83486735561443e-05	3.63515181959601e-05	3.63780131686634e-05	4.5110748625146e-05	2.34174631865289e-08	9.36698527461156e-07	1.35435076158694e-06	5.84225059729083e-07	2.45103936968917e-06	0.00056024167356292	0.000819018572173095	0.000560525160298481	6.33618456974863e-07	0.000820331126844359	1.324748635169e-06	0.000260706379528927	3.00866220818059e-07	6.93417415851021e-07	6.93417415851021e-07	6.93417415851021e-07	5.01490158325293e-07	2.28438367220391e-06	0.000260650119015344	1.54479479657479e-07	1.54479479657479e-07	1.54479479657479e-07	1.54479479657479e-07	1.05597016475647e-06	7.55231840588827e-07	0	1.00193325841464	0.000261000183625589	0.000261000183625589	0.000259387303289864	0.000258819131129533	0.00137656040247572	0.00193325841463844	0.000258493411874614	0.000258493411874614	1.27676531473619e-07	1.27676531473619e-07	8.93891415250765e-07	8.93891415250765e-07	6.18724595705835e-07	6.18724595705835e-07	3.25719254919505e-07	4.53395786393125e-07	3.25719254919505e-07	0
"C27"	0	6.51665219221447e-06	0.0167869692837332	0.0167875365565183	8.43820376594632e-06	3.09175502663483e-05	0.016794281652218	2.39405210465088e-05	0	5.17364179854523e-05	9.88673741721227e-06	3.75806751861071e-05	6.49486775595022e-06	0.0167690950445959	0.0167952056394449	4.43171665206174e-05	4.26799475238415e-05	4.71827992413665e-05	0.0167645006298509	2.82066483831983e-06	0.000112826593532793	0.000113562547802895	0.000112206509197545	0.000393639098902776	0.000393136370653282	0.000522766324258626	0.000393579542318488	7.81189516622068e-07	0.000763496667187031	0.00022514258587625	0.000355299709353909	0.000111968037596299	0.000279658988042258	0.000279658988042258	0.000279658988042258	6.34058649488419e-07	0.000226333408124001	0.000355351425988821	1.64778956953538e-07	1.64778956953538e-07	1.64778956953538e-07	1.64778956953538e-07	0.00035215203353154	0.000240388695999201	0	0.000130500091812794	1.00100024490523	0.00100024490523261	0.000369008732747543	0.000129349698244944	0.000609620597026234	0.000130500091812794	0.000129186781940138	0.000129186781940138	1.68764075318926e-07	1.68764075318926e-07	0.000239821950807405	0.000239821950807405	0.000239813846910474	0.000239813846910474	1.62916304805362e-07	3.31680380124288e-07	1.62916304805362e-07	0
"C28"	0	6.51665219221447e-06	0.0167869692837332	0.0167875365565183	8.43820376594632e-06	3.09175502663483e-05	0.016794281652218	2.39405210465088e-05	0	5.17364179854523e-05	9.88673741721227e-06	3.75806751861071e-05	6.49486775595022e-06	0.0167690950445959	0.0167952056394449	4.43171665206174e-05	4.26799475238415e-05	4.71827992413665e-05	0.0167645006298509	2.82066483831983e-06	0.000112826593532793	0.000113562547802895	0.000112206509197545	0.000393639098902776	0.000393136370653282	0.000522766324258626	0.000393579542318488	7.81189516622068e-07	0.00076349666718703	0.00022514258587625	0.000355299709353909	0.000111968037596299	0.000279658988042258	0.000279658988042258	0.000279658988042258	6.34058649488419e-07	0.000226333408124001	0.000355351425988821	1.64778956953538e-07	1.64778956953538e-07	1.64778956953538e-07	1.64778956953538e-07	0.000352152033531541	0.000240388695999201	0	0.000130500091812794	0.00100024490523261	1.00100024490523	0.000369008732747543	0.000129349698244944	0.000609620597026234	0.000130500091812794	0.000129186781940138	0.000129186781940138	1.68764075318926e-07	1.68764075318926e-07	0.000239821950807405	0.000239821950807405	0.000239813846910474	0.000239813846910474	1.62916304805362e-07	3.31680380124288e-07	1.62916304805362e-07	0
"C29"	0	1.94870536935151e-05	6.48808917486931e-05	0.0502719885877072	8.61540689076255e-06	3.88608042080014e-05	0.0502639419981997	5.3627015586123e-05	0	1.73705992070215e-05	1.29290930714969e-05	2.16302428653823e-05	4.36072081835038e-06	4.99855140031195e-05	5.87121212951855e-05	2.16559654244042e-05	2.16726931775604e-05	2.17001511957352e-05	5.86628792058121e-05	1.92718029599559e-08	7.70872118398237e-07	1.17851125020208e-06	6.07645515616123e-07	2.31011656403876e-06	2.54823032207228e-06	0.000389410497654776	2.76478997631632e-06	3.7785907673016e-07	0.00110816256287365	1.37290090873761e-06	0.000388671453986992	3.91414141967904e-07	8.912692819991e-07	8.912692819991e-07	8.912692819991e-07	3.85693392449261e-07	2.12792692243449e-06	0.000388601326463078	2.15484884524948e-07	2.15484884524948e-07	2.15484884524948e-07	2.15484884524948e-07	1.51096240135206e-06	1.11987653997998e-06	0	0.000389080954934797	0.00110702619824263	0.00110702619824263	1.00110481697322	0.000387132884020797	0.00110753141028546	0.000389080954934797	0.000386645707678459	0.000386645707678459	1.72308137815251e-07	1.72308137815251e-07	0.000718171265538674	0.000718171265538674	9.26869882124187e-07	9.26869882124187e-07	4.87176342337877e-07	6.59484480153128e-07	4.87176342337877e-07	0
"C30"	0	0.0503973710450946	2.27605381089514e-05	4.51403733744056e-05	6.63611792009574e-05	3.32444510142921e-05	0.0502434428007226	3.55980290012513e-05	0	1.17422330321279e-05	7.36104824742511e-06	1.60413055303979e-05	4.35370950742877e-06	2.0373878378061e-05	2.90553402546803e-05	1.60514779515271e-05	1.60663072016201e-05	1.60825537356681e-05	2.90428676213057e-05	1.18721237293856e-08	4.74884949175424e-07	7.64681772230289e-07	3.54133896990643e-07	1.34035955249097e-06	1.6034497006347e-06	0.00038825198602417	1.76396448014997e-06	2.80078619327114e-07	0.000390477225478336	8.12326702398278e-07	0.000387747326450187	1.93702268364536e-07	3.97441052145146e-07	3.97441052145146e-07	3.97441052145146e-07	3.23360378363158e-07	2.60896800297713e-06	0.000387769765962978	1.22684137457085e-07	1.22684137457085e-07	1.22684137457085e-07	1.22684137457085e-07	6.49238917801496e-07	4.55619800326124e-07	0	0.0003882286966943	0.000388049094734831	0.000388049094734831	0.000387132884020797	1.00164642229767	0.000388644635531919	0.0003882286966943	0.00038648802154402	0.00038648802154402	1.32722358401915e-06	1.32722358401915e-06	6.44862476777223e-07	6.44862476777223e-07	3.25150544413592e-07	3.25150544413592e-07	0.00125993427612737	0.00126126149971138	0.00125993427612737	0
"C31"	0	9.78158822518237e-06	0.0251761952400086	0.0251781548957681	4.33741047700064e-06	7.53697876493846e-05	0.0252301111478429	0.0251125908200691	0	3.87411313900995e-05	6.50269232726966e-06	1.09409493506033e-05	2.20180615233077e-06	3.71433047887909e-05	4.1562529269418e-05	1.09648214228624e-05	1.09762803126388e-05	1.10015925229583e-05	5.35112730219708e-05	1.37395018625645e-08	5.49580074502582e-07	1.0883113539905e-06	4.66390034375096e-07	1.85839403423679e-06	2.57445193205235e-06	0.000196761878206611	2.68410014628098e-06	1.91464304169854e-07	0.000557075388719452	1.26561051597475e-06	0.000195673117252133	2.77083528462787e-07	6.48516576350696e-07	6.48516576350696e-07	6.48516576350696e-07	1.94959642306618e-07	1.64710273429992e-06	0.00019563813258509	1.08378205454494e-07	1.08378205454494e-07	1.08378205454494e-07	1.08378205454494e-07	0.000360447130835715	0.000360090389015568	0	0.00103242030185679	0.000914430895539351	0.000914430895539351	0.000553765705142731	0.000194322317765959	1.00175051199781	0.00103242030185679	0.00019407777806033	0.00019407777806033	8.67482095400128e-08	8.67482095400128e-08	0.000359687927082401	0.000359687927082401	0.000359659932000123	0.000359659932000123	2.44539705629559e-07	3.31287915169572e-07	2.44539705629559e-07	0
"C32"	0	1.30287701967802e-05	4.33107216994084e-05	6.25723990675536e-05	6.38382657368095e-06	0.0334926376904205	0.0336041435436998	0.0334966312377045	0	1.22856520394694e-05	9.26876877944872e-06	3.62944073026093e-05	2.94656898222235e-06	3.92551195032962e-05	4.51299331227088e-05	2.83486735561443e-05	3.63515181959601e-05	3.63780131686634e-05	4.5110748625146e-05	2.34174631865289e-08	9.36698527461156e-07	1.35435076158694e-06	5.84225059729084e-07	2.45103936968917e-06	0.00056024167356292	0.000819018572173095	0.000560525160298481	6.33618456974863e-07	0.000820331126844359	1.324748635169e-06	0.000260706379528927	3.00866220818059e-07	6.93417415851021e-07	6.93417415851021e-07	6.93417415851021e-07	5.01490158325293e-07	2.28438367220391e-06	0.000260650119015344	1.54479479657479e-07	1.54479479657479e-07	1.54479479657478e-07	1.54479479657479e-07	1.05597016475647e-06	7.55231840588827e-07	0	0.00193325841463844	0.000261000183625589	0.000261000183625589	0.000259387303289864	0.000258819131129533	0.00137656040247572	1.00193325841464	0.000258493411874614	0.000258493411874614	1.27676531473619e-07	1.27676531473619e-07	8.93891415250765e-07	8.93891415250765e-07	6.18724595705834e-07	6.18724595705834e-07	3.25719254919505e-07	4.53395786393125e-07	3.25719254919505e-07	0
"C33"	0	3.88980037987581e-05	4.54637081525384e-05	9.0147565469335e-05	6.08912061384443e-06	6.63856374843039e-05	0.100360467089099	7.11064601809557e-05	0	2.34070241674165e-05	1.46839186591742e-05	3.19943106564876e-05	8.66819912030971e-06	4.06767427257184e-05	5.79895208783751e-05	3.20146154176891e-05	3.20442106489485e-05	3.2076621782821e-05	5.79645758643779e-05	2.3685380781593e-08	9.47415231263719e-07	1.52527089366708e-06	7.0657665993941e-07	2.67412746740774e-06	3.20033055833128e-06	0.000775524069705579	3.52047671250818e-06	5.5861618742304e-07	0.000777438484505661	1.62055669362338e-06	0.000774515685010874	3.86596805855834e-07	7.93364233113019e-07	7.93364233113018e-07	7.93364233113018e-07	6.44432311304631e-07	2.67808242310443e-06	0.000774559893003898	2.44731977652904e-07	2.44731977652904e-07	2.44731977652904e-07	2.44731977652904e-07	1.29599009710341e-06	9.0955959134089e-07	0	0.00077548023562384	0.00077512069164083	0.00077512069164083	0.000773291415356918	0.00077297604308804	0.00077631111224132	0.00077548023562384	1.00077200359299	0.000772003592993071	1.21782412276889e-07	1.21782412276889e-07	1.28782236384764e-06	1.28782236384764e-06	6.49481545036263e-07	6.49481545036263e-07	9.72450094968951e-07	1.09423250724584e-06	9.72450094968951e-07	0
"C34"	0	3.88980037987581e-05	4.54637081525384e-05	9.0147565469335e-05	6.08912061384443e-06	6.63856374843039e-05	0.100360467089099	7.11064601809557e-05	0	2.34070241674165e-05	1.46839186591742e-05	3.19943106564876e-05	8.66819912030971e-06	4.06767427257184e-05	5.79895208783751e-05	3.20146154176891e-05	3.20442106489485e-05	3.2076621782821e-05	5.79645758643779e-05	2.3685380781593e-08	9.47415231263719e-07	1.52527089366708e-06	7.0657665993941e-07	2.67412746740774e-06	3.20033055833128e-06	0.000775524069705579	3.52047671250818e-06	5.5861618742304e-07	0.000777438484505661	1.62055669362338e-06	0.000774515685010874	3.86596805855834e-07	7.93364233113019e-07	7.93364233113019e-07	7.93364233113019e-07	6.44432311304631e-07	2.67808242310443e-06	0.000774559893003898	2.44731977652904e-07	2.44731977652904e-07	2.44731977652904e-07	2.44731977652904e-07	1.29599009710341e-06	9.0955959134089e-07	0	0.000775480235623841	0.00077512069164083	0.00077512069164083	0.000773291415356918	0.00077297604308804	0.00077631111224132	0.000775480235623841	0.000772003592993071	1.00077200359299	1.21782412276889e-07	1.21782412276888e-07	1.28782236384764e-06	1.28782236384764e-06	6.49481545036263e-07	6.49481545036263e-07	9.72450094968952e-07	1.09423250724584e-06	9.72450094968952e-07	0
"C35"	0	0.000101306590230456	8.65357468214114e-08	1.5598370434753e-05	0.100540701683114	1.56064106741407e-05	1.58317135959955e-05	3.42101272487251e-08	0	3.80818419230925e-05	1.56292828675379e-05	3.81162103642335e-05	2.24723971506681e-05	1.57083974147373e-05	3.82112261241749e-05	3.81277299622436e-05	3.81483702586902e-05	3.81810148982477e-05	3.82359704529888e-05	2.30547608979135e-08	9.2219043591654e-07	1.72429383637243e-06	6.36183769309028e-07	2.55963276650579e-06	2.01533073452912e-06	2.51839044642844e-06	2.39660803415155e-06	6.64978490140157e-07	0.00201423887759678	1.63223197787884e-06	2.7848192524276e-06	2.54741507494499e-07	4.11825481641872e-07	4.11825481641872e-07	4.11825481641872e-07	1.17259335351375e-06	0.00201396566235966	3.27341110965758e-06	2.60488047792298e-07	2.60488047792298e-07	2.60488047792298e-07	2.60488047792298e-07	6.79274271564434e-07	4.24367801877842e-07	0	3.83029594420857e-07	1.01258445191356e-06	1.01258445191356e-06	3.44616275630502e-07	2.6544471680383e-06	3.46992838160051e-07	3.83029594420857e-07	1.21782412276889e-07	1.21782412276889e-07	1.00201081403366	0.00201081403366228	2.22833863353614e-07	2.22833863353614e-07	1.23622495459159e-09	1.23622495459159e-09	2.53266475576141e-06	0.00201334669841804	2.53266475576141e-06	0
"C36"	0	0.000101306590230456	8.65357468214114e-08	1.5598370434753e-05	0.100540701683114	1.56064106741407e-05	1.58317135959955e-05	3.42101272487251e-08	0	3.80818419230925e-05	1.56292828675379e-05	3.81162103642335e-05	2.24723971506682e-05	1.57083974147373e-05	3.82112261241749e-05	3.81277299622436e-05	3.81483702586902e-05	3.81810148982478e-05	3.82359704529888e-05	2.30547608979135e-08	9.2219043591654e-07	1.72429383637243e-06	6.36183769309028e-07	2.55963276650579e-06	2.01533073452912e-06	2.51839044642844e-06	2.39660803415155e-06	6.64978490140157e-07	0.00201423887759678	1.63223197787884e-06	2.7848192524276e-06	2.54741507494499e-07	4.11825481641872e-07	4.11825481641872e-07	4.11825481641872e-07	1.17259335351375e-06	0.00201396566235966	3.27341110965758e-06	2.60488047792299e-07	2.60488047792299e-07	2.60488047792298e-07	2.60488047792298e-07	6.79274271564434e-07	4.24367801877842e-07	0	3.83029594420857e-07	1.01258445191356e-06	1.01258445191356e-06	3.44616275630502e-07	2.6544471680383e-06	3.46992838160051e-07	3.83029594420857e-07	1.21782412276888e-07	1.21782412276888e-07	0.00201081403366228	1.00201081403366	2.22833863353614e-07	2.22833863353614e-07	1.23622495459159e-09	1.23622495459159e-09	2.53266475576141e-06	0.00201334669841804	2.53266475576141e-06	0
"C37"	0	7.61035882721037e-08	8.42980753448477e-05	0.100453829609945	1.11416931676807e-05	1.13359709316988e-05	0.000167416907300194	3.61475709912903e-05	0	1.13341742466266e-05	1.11742674838196e-05	1.1266175074277e-05	5.32425163910628e-08	5.92942852805207e-05	5.94347217119961e-05	1.12973154311193e-05	1.13011757061723e-05	1.13236806086493e-05	5.93611825472464e-05	1.48582251383189e-08	5.94329005532754e-07	8.31751606737077e-07	5.08714371292835e-07	1.94610566066978e-06	1.89613008581327e-06	3.29692560397211e-06	2.00910324012446e-06	1.9710196603728e-07	0.00143888664124163	1.12524512385185e-06	2.82722296310921e-06	3.96231478079974e-07	9.89174330885181e-07	9.89174330885181e-07	9.89174330885181e-07	1.26954473593891e-07	1.57777142176456e-06	2.64275992225859e-06	1.86237791396993e-07	1.86237791396993e-07	1.86237791396993e-07	1.86237791396993e-07	1.72593470560072e-06	1.33019348861907e-06	0	2.6816742457523e-06	0.00143893170484443	0.00143893170484443	0.00143634253107735	1.28972495355445e-06	0.0014387517083296	2.6816742457523e-06	1.28782236384764e-06	1.28782236384764e-06	2.22833863353614e-07	2.22833863353614e-07	1.00143505470871	0.0014350547087135	1.20425821921211e-06	1.20425821921211e-06	1.90258970680259e-09	2.24736453060416e-07	1.90258970680259e-09	0
"C38"	0	7.61035882721037e-08	8.42980753448478e-05	0.100453829609945	1.11416931676807e-05	1.13359709316988e-05	0.000167416907300194	3.61475709912903e-05	0	1.13341742466266e-05	1.11742674838196e-05	1.1266175074277e-05	5.32425163910628e-08	5.92942852805207e-05	5.94347217119961e-05	1.12973154311193e-05	1.13011757061723e-05	1.13236806086493e-05	5.93611825472464e-05	1.48582251383189e-08	5.94329005532754e-07	8.31751606737078e-07	5.08714371292835e-07	1.94610566066978e-06	1.89613008581327e-06	3.29692560397211e-06	2.00910324012447e-06	1.9710196603728e-07	0.00143888664124163	1.12524512385185e-06	2.82722296310921e-06	3.96231478079974e-07	9.89174330885181e-07	9.89174330885181e-07	9.89174330885181e-07	1.26954473593891e-07	1.57777142176456e-06	2.64275992225859e-06	1.86237791396993e-07	1.86237791396993e-07	1.86237791396993e-07	1.86237791396993e-07	1.72593470560072e-06	1.33019348861907e-06	0	2.6816742457523e-06	0.00143893170484443	0.00143893170484443	0.00143634253107735	1.28972495355445e-06	0.0014387517083296	2.6816742457523e-06	1.28782236384764e-06	1.28782236384764e-06	2.22833863353614e-07	2.22833863353614e-07	0.0014350547087135	1.00143505470871	1.20425821921211e-06	1.20425821921211e-06	1.90258970680259e-09	2.24736453060416e-07	1.90258970680259e-09	0
"C39"	0	3.27817516368189e-08	0.100490809787592	8.42980753448477e-05	6.18112477295796e-08	2.22058286567544e-07	8.44326008547142e-05	3.60897381191535e-05	0	0.000120012285694791	6.91157331309435e-08	2.2487912512901e-07	5.87998255664044e-08	4.82166793362731e-05	4.83864665022514e-05	3.21814280857438e-07	2.80803839752614e-07	3.26875637495335e-07	9.62402244420179e-05	1.6212486769561e-08	6.48499470782439e-07	1.9835662059673e-06	6.44819639088694e-07	2.79080809962425e-06	1.45782108720523e-06	2.11052077505007e-06	1.4610392300138e-06	5.27672582536368e-09	4.65063698915552e-06	2.30358988713607e-06	2.9592747801833e-06	3.22576443348343e-07	8.04743236711075e-07	8.04743236711075e-07	8.04743236711075e-07	4.4586511314247e-09	2.31183752540166e-06	2.96008284548333e-06	1.15192888551572e-09	1.15192888551572e-09	1.15192888551572e-09	1.15192888551572e-09	0.00143755806830294	0.00143691646680666	0	1.8561737871175e-06	0.00143888308146284	0.00143888308146284	1.85373976424837e-06	6.50301088827184e-07	0.00143863972800049	1.8561737871175e-06	6.49481545036263e-07	6.49481545036263e-07	1.23622495459159e-09	1.23622495459159e-09	1.20425821921211e-06	1.20425821921211e-06	1.00143558299697	0.00143558299696561	8.19543790920472e-10	2.05576874551206e-09	8.19543790920472e-10	0
"C40"	0	3.27817516368189e-08	0.100490809787592	8.42980753448478e-05	6.18112477295796e-08	2.22058286567544e-07	8.44326008547142e-05	3.60897381191535e-05	0	0.000120012285694791	6.91157331309435e-08	2.2487912512901e-07	5.87998255664044e-08	4.82166793362731e-05	4.83864665022514e-05	3.21814280857438e-07	2.80803839752614e-07	3.26875637495335e-07	9.62402244420179e-05	1.6212486769561e-08	6.48499470782439e-07	1.9835662059673e-06	6.44819639088694e-07	2.79080809962425e-06	1.45782108720523e-06	2.11052077505007e-06	1.4610392300138e-06	5.27672582536368e-09	4.65063698915552e-06	2.30358988713607e-06	2.9592747801833e-06	3.22576443348343e-07	8.04743236711075e-07	8.04743236711075e-07	8.04743236711075e-07	4.4586511314247e-09	2.31183752540166e-06	2.96008284548333e-06	1.15192888551572e-09	1.15192888551572e-09	1.15192888551572e-09	1.15192888551572e-09	0.00143755806830294	0.00143691646680666	0	1.8561737871175e-06	0.00143888308146284	0.00143888308146284	1.85373976424837e-06	6.50301088827184e-07	0.00143863972800049	1.8561737871175e-06	6.49481545036263e-07	6.49481545036263e-07	1.23622495459159e-09	1.23622495459159e-09	1.20425821921211e-06	1.20425821921211e-06	0.00143558299696561	1.00143558299697	8.19543790920472e-10	2.05576874551206e-09	8.19543790920472e-10	0
"C41"	0	0.10075584408639	5.7368065364433e-08	1.33181279476181e-07	0.00012663323778807	1.03264544280157e-07	0.000126418512345964	8.9597821546857e-08	0	7.7441896839432e-08	3.81778356759599e-08	8.83004043082131e-08	3.92198945478311e-08	7.10140304035967e-08	1.21159630985579e-07	8.83404853651545e-08	8.84037542917365e-08	8.84856885151999e-08	1.21159378233459e-07	5.88666771782198e-11	2.35466708712879e-09	4.09265079350065e-09	1.69113404187461e-09	6.5916375741984e-09	6.56884293811134e-09	9.79902342760715e-07	7.45224779176288e-09	1.54105123118791e-09	3.51596645101063e-06	4.0967111731766e-09	9.78967889500381e-07	8.07730873237196e-10	1.51787117727316e-09	1.51787117727316e-09	1.51787117727316e-09	2.28844542168562e-09	2.53985358284983e-06	9.79638922057376e-07	6.36297261265998e-10	6.36297261265998e-10	6.36297261265998e-10	6.36297261265998e-10	2.48773849958167e-09	1.6800093113586e-09	0	9.77157764758516e-07	9.77497828832171e-07	9.7749782883217e-07	9.74352684675754e-07	0.00251986855225473	9.78158822518237e-07	9.77157764758516e-07	9.72450094968952e-07	9.72450094968952e-07	2.53266475576141e-06	2.53266475576141e-06	1.90258970680259e-09	1.90258970680259e-09	8.19543790920472e-10	8.19543790920472e-10	1.00251889610216	0.00252142876691552	0.00251889610215976	0
"C42"	0	0.0504285753383105	7.19519060929223e-08	7.86577585711458e-06	0.0503336674604511	7.85483760921042e-06	7.11251129709796e-05	6.1903974397791e-08	0	1.9079641909966e-05	7.83373035160694e-06	1.91022553842709e-05	1.1255808522608e-05	7.88970572257047e-06	1.91661928775802e-05	1.91080352238044e-05	1.9118387006491e-05	1.91347502933815e-05	1.91785649156111e-05	1.15568137875459e-08	4.62272551501835e-07	8.64193243582968e-07	3.18937451675451e-07	1.28311220203999e-06	1.01094978873361e-06	1.74914639459458e-06	1.20203014097166e-06	3.33259770685672e-07	0.0010088774220239	8.18164344526009e-07	1.88189357096399e-06	1.27774619183868e-07	2.06671676409573e-07	2.06671676409573e-07	2.06671676409573e-07	5.8744089946772e-07	0.00100825275797126	2.12652501585748e-06	1.30562172526782e-07	1.30562172526782e-07	1.30562172526782e-07	1.30562172526782e-07	3.40881005032008e-07	2.130239055946e-07	0	6.80093679589686e-07	9.95041140372864e-07	9.95041140372864e-07	6.59484480153128e-07	0.00126126149971138	6.62575830339144e-07	6.80093679589687e-07	5.4711625362292e-07	5.4711625362292e-07	0.00100667334920902	0.00100667334920902	1.12368226530208e-07	1.12368226530208e-07	1.02788437275603e-09	1.02788437275603e-09	0.00126071438345776	1.00226738773267	0.00126071438345776	0
"C43"	0	0.10075584408639	5.7368065364433e-08	1.33181279476181e-07	0.00012663323778807	1.03264544280157e-07	0.000126418512345964	8.9597821546857e-08	0	7.7441896839432e-08	3.81778356759599e-08	8.8300404308213e-08	3.9219894547831e-08	7.10140304035967e-08	1.21159630985579e-07	8.83404853651545e-08	8.84037542917364e-08	8.84856885151999e-08	1.21159378233459e-07	5.88666771782198e-11	2.35466708712879e-09	4.09265079350064e-09	1.69113404187461e-09	6.5916375741984e-09	6.56884293811134e-09	9.79902342760715e-07	7.45224779176288e-09	1.54105123118791e-09	3.51596645101063e-06	4.0967111731766e-09	9.78967889500381e-07	8.07730873237196e-10	1.51787117727316e-09	1.51787117727316e-09	1.51787117727316e-09	2.28844542168562e-09	2.53985358284983e-06	9.79638922057376e-07	6.36297261265998e-10	6.36297261265998e-10	6.36297261265998e-10	6.36297261265998e-10	2.48773849958167e-09	1.6800093113586e-09	0	9.77157764758516e-07	9.77497828832171e-07	9.7749782883217e-07	9.74352684675754e-07	0.00251986855225473	9.78158822518237e-07	9.77157764758516e-07	9.72450094968952e-07	9.72450094968952e-07	2.53266475576141e-06	2.53266475576141e-06	1.90258970680259e-09	1.90258970680259e-09	8.19543790920472e-10	8.19543790920472e-10	0.00251889610215976	0.00252142876691552	1.00251889610216	0
"C44"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101
