"Ludwigia_nervosa"	"Hyptis_dilatata"	"Besmoscelis_villosa"	"Cuphea_o'donellii"	"Hyptis_conferta"	"Pterolepis_glomerata"	"Aeschynomene_pratensis"	"Sauvagesia_rubiginosa"	"Synqonanthus_caulescens"	"Tyttnera_scabra"	"Xyris_savanensis"	"Caperonia_pallustris"	"Croton_hirtus"	"Desmodium_barbatum"	"Ludwigia_decurrens"	"Melochia_villosa"	"Mimosa_camporum"	"Rhynchanthera_serrulata"	"Saggitaria_quyanensis"	"Shultesia_brachyptera"	"Clidemia_capitellata"	"Diodia_multiflora"	"Heliconia_psittacorum"	"Miconia_stephananthera"	"Sinningia_sp1_M_PL_030"	"Xyris_laxifolia"	"Montricharida_arborescens"	"Thalia_geniculata"	"Apis_mellifera"	"Augochlorensis_callichroa"	"Toxomerus_floralis"	"Auhochloropsis_vesta"	"Palpada_pusio"	"Polybia_occidentalis"	"Urbanus_dorantes_dorantes"	"Dialictus_sp1_M_PL_030"	"Melipona_favosa"	"Pereirapis_sp1_M_PL_030"	"Polistes_subsericeus"	"Pyrgus_oileus_orcus"	"Toxomerus_marginatus"	"Amazilia_fibriata"	"Amazilia_tovasi"	"Athidium_sp1_M_PL_030"	"Campsomeris_dorsata"	"Cerceris_sp1_M_PL_030"	"Euglossa_cordata"	"Eumenes_sp1_M_PL_030"	"Eurema_nise"	"Helicobia_morionella"	"Heliopetes_arsalte"	"Ornidia_obesa"	"Oxyssarcodexia_peltata"	"Polybia_ignobilis"	"Sphex_melanopus"	"Anthidiellum_sp1_M_PL_030"	"Augochlora_sp1_M_PL_030"	"Augochlora_sp2_M_PL_030"	"Augochloropsis_sp1_M_PL_030"	"Ceratina_sp1_M_PL_030"	"Chrysagria_duodecimpuntata"	"Cogia_calchas"	"Cyclocephala_gravis"	"Dialictus_sp2_M_PL_030"	"Euhibus_sp1_M_PL_030"	"Eulaema_nigrita"	"Exomalopsis_sp1_M_PL_030"	"Extemnius_sp1_M_PL_030"	"Junonia_evarete"	"Megachile_sp1_M_PL_030"	"Omicrom_ruficolle"	"Pachodunerus_brevithorax"	"Parancistrocerus_sp1_M_PL_030"	"Pepsis_sp1_M_PL_030"	"Phaenica_sp1_M_PL_030"	"Pompeius_amblyspoila"	"Sarcophagula_occidua"	"Tabanus_sp1_M_PL_030"	"Trigona_angustula"	"Urbanus_simplicius"	"Xylocopa_fibriata"
"Eurema_nise"	0.0503286285919457	5.9107420261294e-05	8.59603979935755e-06	0.0503243309571148	1.45904596908092e-05	1.51529625446734e-05	7.94169431763123e-06	3.86865839805882e-05	4.031879106213e-06	3.16158733552141e-05	2.43128039093154e-05	7.96698303637999e-06	1.58407765997066e-05	4.22030358333596e-05	4.00850948555417e-08	3.35420015946074e-05	1.18767688294649e-05	4.97939744903366e-08	4.85680228353797e-08	4.02629509068484e-06	0	3.28747578439447e-05	0	5.53549647542526e-08	0	4.58132319042423e-06	0	0	0.000317871462321723	0.00031754628246023	2.69686360239899e-06	2.20312759721925e-06	1.2640272184088e-06	0.000315413929453129	0.00115605458259692	0.000315824152550069	5.40819423454468e-07	1.03752081578356e-07	0.00031543681209609	0.000840297088087374	1.09479225460234e-06	0	0	0.000315161748797393	0.000840145617146359	8.82883396429125e-07	4.46326580882761e-07	3.32752194296942e-07	1.00115329277799	0.000315344325533541	2.08523131933495e-06	0.000315081954586318	0.000315344325533541	7.25284038969101e-07	0.000315145002902273	1.40676786111199e-06	1.43267329989292e-07	0.00031455392869966	0	2.91809193816184e-07	1.33616982851806e-09	0.000838738849285246	0	1.61893409451265e-09	1.00796977655325e-07	0	1.98542357940781e-07	5.9107420261294e-07	0.000838738849285247	1.98542357940781e-07	2.91809193816184e-07	3.03059250893469e-07	5.91074202612941e-07	5.91074202612941e-07	0	1.65979914967789e-09	2.65566101212666e-07	0.00031455392869966	0.00031455392869966	2.76774823771263e-09	0.00031455392869966
"Helicobia_morionella"	0.0503915575469887	3.10638497557421e-05	8.66245765931919e-06	2.38254518916597e-05	1.45851511217362e-05	5.72392494176573e-05	7.95157092186514e-06	3.16738751822874e-05	2.5133132155321e-05	0.0502199802842085	4.53455550705073e-05	7.94150784624121e-06	1.58181761110617e-05	3.99120473157675e-08	4.21668615403004e-05	1.25319116326265e-05	1.18916254030928e-05	4.28084603555826e-08	2.1162466645457e-05	4.01723641152924e-06	0	1.18872847389166e-05	0	1.9957732498632e-08	0	2.55631371582745e-05	0	0	0.000318269938796849	0.000319376558571343	0.00126003689357818	7.94317753445555e-07	9.83712277593318e-07	0.000315807128383371	0.000316356420158241	0.00031688386653659	5.42188756436932e-07	2.73930591007494e-06	0.000315549576188672	1.4995762419756e-06	0.00125804985414491	0	0	0.000316080873545442	3.98421266438187e-07	6.02341519992145e-07	1.28915928267513e-06	3.32697153430937e-07	0.000315344325533541	1.00157044674177	1.2095772673114e-06	0.000315474507205715	0.00157044674177389	4.44546377941729e-07	0.000315257873166237	1.33040157719225e-09	1.44374294321986e-07	0.00031494723466868	0	2.91703022434724e-07	1.40556205134335e-06	3.97090864860995e-07	0	7.05415554848566e-07	6.28328303883026e-07	0	1.98789273046629e-07	3.10638497557421e-07	3.97090864860995e-07	1.98789273046629e-07	2.91703022434724e-07	1.14478498835315e-06	3.10638497557421e-07	3.10638497557421e-07	0	1.42694867851942e-09	2.6471692820804e-07	0.000314947234668679	0.000314947234668679	9.97886624931602e-10	0.000314947234668679
"Heliopetes_arsalte"	0.000108705426569693	6.63525000835521e-05	2.42306896037623e-05	8.43493441964622e-05	1.39375332654149e-07	6.62266513210397e-05	1.73519518182168e-08	0.0502514136589025	2.11786772908064e-05	2.12067340500328e-05	4.51777900154444e-05	1.72684612625836e-08	6.09651896436703e-08	7.07692919299697e-08	1.03531381969329e-07	0.0502124529059663	9.13393951848318e-08	4.05118449701299e-08	2.11355375642963e-05	9.41566205475028e-08	0	4.20089976101322e-05	0	1.24950056885722e-10	0	4.50267025069579e-05	0	0	4.85158601313032e-06	0.00168020052184466	0.00126143027455063	4.97301226405174e-09	1.07075239538535e-06	6.83462976737616e-07	0.00167793411139872	0.00125828928341504	4.0823986806787e-07	1.23743589714568e-06	1.34572142354918e-06	0.00125835468887667	1.85815242373726e-06	0	0	1.80885366644669e-06	1.40818137967204e-06	6.66312507488604e-07	1.72837785315017e-06	3.57235281370551e-09	2.08523131933495e-06	1.2095772673114e-06	1.00293003377167	6.81441089048703e-07	1.2095772673114e-06	6.66663554853771e-07	1.3429339168961e-06	2.35897639766566e-09	4.03844826729372e-07	6.7940891606058e-07	0	2.78750665308297e-09	3.45104606564431e-09	1.40582240327437e-06	0	7.04517918809876e-07	5.29466932270162e-07	0	4.33798795455419e-10	6.63525000835521e-07	1.40582240327437e-06	4.33798795455419e-10	2.78750665308297e-09	1.32453302642079e-06	6.63525000835521e-07	6.63525000835521e-07	0	1.35039483233766e-09	5.75615375419454e-10	6.7940891606058e-07	6.7940891606058e-07	6.24750284428611e-12	6.7940891606058e-07
"Ornidia_obesa"	0.0503494523844989	7.30884959117918e-05	5.06347295838173e-05	2.38726309919492e-05	1.46038269404155e-05	1.51728666629949e-05	7.98036988438284e-06	1.0622219601575e-05	4.01740630510668e-06	3.16171921038807e-05	2.43087280090465e-05	5.00394683044275e-05	0.0501832156101406	4.21796875524083e-05	4.00742554550291e-08	1.24765679702798e-05	1.19827177004878e-05	4.21224738623534e-05	3.67898277135743e-08	4.03065080739206e-06	0	1.1872982827557e-05	0	4.21596937241068e-05	0	4.57344263448989e-06	0	0	0.000317655647551151	0.000317814607786186	1.99403710980517e-06	0.00167795581021945	0.00167575273325228	0.000316950992850391	0.000316091489326704	0.000315253090226418	2.64741854515833e-06	1.02997293733287e-07	0.000315707038901044	1.39431763235644e-06	1.09522294437208e-06	0	0	0.000315291795603344	1.80386676827943e-06	1.02296149792623e-06	1.14736949299019e-06	3.3386427402264e-07	0.000315081954586317	0.000315474507205715	6.81441089048703e-07	1.00198745793108	0.000315474507205715	8.65239986030987e-07	0.000315414962362236	1.40598958508028e-06	8.43912159730288e-07	0.000314684077403118	0	2.9207653880831e-07	1.33580851516764e-09	3.97877183199152e-07	0	1.22632759045248e-09	1.00435157627667e-07	0	1.99509247109571e-07	7.30884959117918e-07	3.97877183199152e-07	1.99509247109571e-07	2.9207653880831e-07	3.03457333259899e-07	7.30884959117918e-07	7.30884959117918e-07	0	1.40408246207845e-06	1.66798227681425e-06	0.000314684077403118	0.000314684077403118	2.10798468620534e-06	0.000314684077403118
"Oxyssarcodexia_peltata"	0.0503915575469888	3.10638497557421e-05	8.6624576593192e-06	2.38254518916597e-05	1.45851511217362e-05	5.72392494176573e-05	7.95157092186514e-06	3.16738751822874e-05	2.5133132155321e-05	0.0502199802842085	4.53455550705073e-05	7.9415078462412e-06	1.58181761110617e-05	3.99120473157675e-08	4.21668615403005e-05	1.25319116326265e-05	1.18916254030928e-05	4.28084603555826e-08	2.1162466645457e-05	4.01723641152924e-06	0	1.18872847389166e-05	0	1.99577324986321e-08	0	2.55631371582745e-05	0	0	0.000318269938796849	0.000319376558571343	0.00126003689357818	7.94317753445555e-07	9.83712277593318e-07	0.000315807128383371	0.000316356420158241	0.00031688386653659	5.42188756436932e-07	2.73930591007494e-06	0.000315549576188672	1.4995762419756e-06	0.00125804985414491	0	0	0.000316080873545442	3.98421266438187e-07	6.02341519992145e-07	1.28915928267513e-06	3.32697153430937e-07	0.000315344325533541	0.00157044674177389	1.2095772673114e-06	0.000315474507205715	1.00157044674177	4.44546377941729e-07	0.000315257873166237	1.33040157719225e-09	1.44374294321986e-07	0.00031494723466868	0	2.91703022434724e-07	1.40556205134335e-06	3.97090864860995e-07	0	7.05415554848566e-07	6.28328303883026e-07	0	1.98789273046629e-07	3.10638497557421e-07	3.97090864860995e-07	1.98789273046629e-07	2.91703022434724e-07	1.14478498835315e-06	3.10638497557421e-07	3.10638497557421e-07	0	1.42694867851942e-09	2.6471692820804e-07	0.000314947234668679	0.000314947234668679	9.97886624931602e-10	0.000314947234668679
"Polybia_ignobilis"	7.07946826135557e-05	0.0503639300810636	4.10210236321491e-05	1.69690363580627e-05	6.33332402448279e-05	7.32668358411608e-06	8.42977215354491e-05	1.69123084535169e-05	2.1093807313412e-05	8.31844642802178e-08	2.83127397241382e-05	9.24229895653136e-08	1.26831965908879e-05	2.49461502758237e-08	2.2715460856761e-08	7.31567530547544e-06	2.11315113176504e-05	1.27321101063147e-05	5.15834830622987e-08	0.050213655851287	0	2.10401899915613e-05	0	1.0734227027865e-08	0	7.26556420415663e-06	0	0	0.00167917290056077	0.000506226937522683	2.02504865852693e-06	4.27222235709028e-07	0.000505170161427745	3.25737428162814e-06	2.02114938206301e-06	1.01180814935497e-06	1.81247110800132e-06	5.29821814299268e-07	0.000505348432381867	0.000504344925794608	1.49370465317886e-07	0	0	1.15028525943818e-06	2.83648810976906e-07	0.000504905965615532	8.30217398884805e-07	0.00167589597141462	7.25284038969102e-07	4.44546377941729e-07	6.66663554853771e-07	8.65239986030987e-07	4.44546377941729e-07	1.00217742782919	0.00050408176757697	8.31538342527458e-10	6.83683727202484e-07	4.42466766334723e-07	0	1.26666480489656e-06	7.571820285587e-10	2.82817272634378e-07	0	1.71944943540996e-09	5.273451828353e-07	0	2.10744303838623e-06	0.000503639300810636	2.82817272634378e-07	2.10744303838623e-06	1.26666480489656e-06	1.46533671682322e-07	0.000503639300810636	0.000503639300810636	0	4.24403670210491e-07	3.08076631884379e-09	4.42466766334723e-07	4.42466766334723e-07	5.36711351393252e-10	4.42466766334723e-07
"Sphex_melanopus"	0.0503147942198363	0.0503106785237558	2.84690354441582e-05	4.06523416977649e-05	5.67158594700889e-05	2.23740496848612e-05	7.98185524524876e-06	2.74521473366153e-05	4.0495339908464e-06	3.16163716903968e-05	3.15205494436434e-05	7.94008268939478e-06	2.84249546477638e-05	6.45961462474999e-08	4.4946134410773e-08	1.96989070044215e-05	1.19130492517555e-05	1.27093491640282e-05	5.29312257926766e-08	2.92494701823716e-05	0	1.18965669045204e-05	0	3.0548958895938e-08	0	1.17711201956441e-05	0	0	0.000318932429399674	0.000820529414008656	2.95628544551284e-06	1.21584856405833e-06	0.00050495241262202	0.000315328781319813	0.00031639646148098	0.00031560124855109	1.29523053792876e-06	1.04500928444609e-07	0.000818708566300937	0.000504470627949269	1.2393884904375e-06	0	0	0.000315255477610068	6.79692233170999e-07	0.00050424110242696	9.21964917766527e-07	1.17452872054361e-06	0.000315145002902273	0.000315257873166237	1.3429339168961e-06	0.000315414962362236	0.000315257873166237	0.00050408176757697	1.00081757424911	2.15320487491666e-09	4.74483924069303e-07	0.000314467463873977	0	1.13431718940178e-06	1.4982044803591e-09	6.77539028296082e-07	0	1.76437419308922e-09	1.0123834977116e-07	0	1.99546381131219e-07	0.000503106785237558	6.77539028296082e-07	1.99546381131219e-07	1.13431718940178e-06	4.47480993697223e-07	0.000503106785237558	0.000503106785237558	0	4.23644972134274e-07	2.64669422979826e-07	0.000314467463873977	0.000314467463873977	1.5274479447969e-09	0.000314467463873977
"Anthidiellum_sp1_M_PL_030"	4.24503073441152e-07	1.65326554082613e-07	7.09721071124184e-08	0.000168652954680898	3.50179115369914e-10	3.40373435163087e-10	7.09643496419227e-08	9.42726731488904e-08	1.62365568149476e-10	3.06357815091873e-10	4.07445884066441e-10	8.44207415733187e-05	8.42797807785463e-05	0.10058714508834	6.65782626351304e-13	7.08340789982716e-08	7.08391175187429e-08	7.07958377769566e-08	4.01088520555536e-11	2.94334326863656e-10	0	7.06076655350305e-08	0	8.44912751452344e-05	0	1.5229486791393e-10	0	0	9.75875986776538e-09	7.87502252751664e-09	2.38767276553584e-09	0.00336275275078033	2.81452202120347e-06	2.82081327597797e-06	2.81942724146734e-06	5.01676850643272e-09	5.90403362839696e-09	5.41829369313373e-12	4.31341333214072e-09	2.81489266038451e-06	1.44886068347703e-11	0	0	2.66333035610886e-09	0.00335571571885602	1.66026912313353e-09	1.1896759205769e-09	1.78391988527686e-09	2.81353572222397e-06	2.6608031543845e-09	4.71795279533131e-09	2.81197917016055e-06	2.6608031543845e-09	1.66307668505491e-09	4.30640974983332e-09	1.00335290483628	1.18286845187364e-09	2.6531442090072e-09	0	7.00358230739828e-12	2.21927542117102e-14	2.81088257801497e-06	0	1.33696173518512e-12	4.0591392037369e-12	0	1.77410874104807e-09	1.65326554082613e-09	2.81088257801497e-06	1.77410874104807e-09	7.00358230739828e-12	6.80746870326175e-12	1.65326554082613e-09	1.65326554082613e-09	0	2.35986125923189e-09	2.81402471911062e-06	2.6531442090072e-09	2.6531442090072e-09	4.22456375726172e-06	2.6531442090072e-09
"Augochlora_sp1_M_PL_030"	4.56037940300412e-05	6.6394413545085e-05	0.100394018373432	9.06568374496476e-08	2.11838974292411e-05	0.000108132684151881	1.07323619191844e-07	1.92283169431237e-07	2.11173978711165e-05	1.48995038248623e-07	4.51100133017633e-05	1.0707166208837e-07	4.20840182031846e-05	3.54860535562092e-08	9.03857016762572e-08	2.40864772266889e-05	7.70397409919118e-05	9.82611645623514e-05	6.57978270974607e-08	2.11026995686236e-05	0	2.10525770275711e-05	0	3.54101265566702e-08	0	2.40403487240701e-05	0	0	0.00167992207003453	0.00167947791143135	2.86842793162075e-06	1.40932303695547e-06	0.00167857575645151	2.85926722496756e-06	2.1420460855801e-06	2.45248447496117e-06	0.00167907700307568	5.33141064403704e-07	1.37264579672343e-06	6.70262161977458e-07	2.16939141571639e-06	0	0	1.41277404523184e-06	2.6938157427011e-09	1.08762208403567e-06	0.00167539629324024	7.06106409433914e-07	2.86534659978585e-07	2.88748588643973e-07	8.07689653458743e-07	1.68782431946058e-06	2.88748588643973e-07	1.36736745440497e-06	9.48967848138607e-07	1.18286845187364e-09	1.00167323363956	2.85023712687757e-07	0	4.23677948584822e-07	3.01285672254191e-09	1.51094729082746e-09	0	2.19326090324869e-09	5.27934946777913e-07	0	2.68309047979610e-09	6.6394413545085e-07	1.51094729082746e-09	2.68309047979609e-09	4.23677948584822e-07	2.16265368303763e-06	6.6394413545085e-07	6.6394413545085e-07	0	3.27537215207838e-06	3.56905540294567e-09	2.85023712687757e-07	2.85023712687757e-07	1.77050632783351e-09	2.85023712687757e-07
"Augochlora_sp2_M_PL_030"	0.100530600849761	6.18672436949811e-05	1.71014227612654e-05	4.74961252989657e-05	2.90706087665146e-05	3.01924529259741e-05	1.58632294223077e-05	2.11805443010336e-05	8.00358292459597e-06	6.31285610541924e-05	4.84863008183676e-05	1.58431980941692e-05	3.15569848569468e-05	7.9594326270216e-08	7.99306750670984e-08	2.48791267378596e-05	2.36971408676868e-05	8.51703482355487e-08	7.33744453773167e-08	7.98783287158909e-06	0	2.36884837486755e-05	0	3.9815326857347e-08	0	9.09943607340264e-06	0	0	0.000632835528271339	0.000632320234067886	3.97739234597078e-06	1.58465000892241e-06	1.95843465647698e-06	0.000630030847345291	0.000631121585811349	0.00062944961797705	1.07776741988517e-06	2.05199743796379e-07	0.000629516339923285	1.93978813279175e-06	2.18472744070986e-06	0	0	0.000629528412831463	7.94255232525102e-07	1.2000846122801e-06	8.8887277120724e-07	6.62841831277328e-07	0.000629107857399321	0.000629894469337359	1.35881783212116e-06	0.000629368154806237	0.000629894469337359	8.84933532669446e-07	0.000628934927747954	2.6531442090072e-09	2.85023712687757e-07	1.00062831625531	0	5.81412175330292e-07	2.66435583556995e-09	7.91602088316094e-07	0	2.44581484591056e-09	2.00089573114899e-07	0	3.96580735557692e-07	6.1867243694981e-07	7.91602088316094e-07	3.96580735557692e-07	5.81412175330292e-07	6.03849058519481e-07	6.18672436949811e-07	6.18672436949811e-07	0	2.83901160785162e-09	5.28106603138974e-07	0.000628316255311005	0.000628316255311004	1.99076634286735e-09	0.000628316255311005
"Augochloropsis_sp1_M_PL_030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0
"Ceratina_sp1_M_PL_030"	9.30259480528468e-05	0.000168722220347326	2.54206769150894e-05	1.32372738124549e-07	0.100595414818457	8.87527136000145e-08	7.84870096150183e-08	9.7459816281215e-08	2.53198877105563e-05	7.97547815662491e-08	2.53437997340647e-05	3.59095402732815e-08	8.22270685898256e-08	2.10107469221949e-10	2.13916884738848e-08	9.41555369740671e-08	2.52921745293249e-05	9.55704403346761e-08	4.25776868749513e-08	2.53832221895956e-05	0	2.52603966484768e-05	0	9.92425294191438e-11	0	6.88971456027255e-08	0	0	0.00201713217840223	3.33426575019127e-06	1.27588666457102e-06	3.94985267088192e-09	2.1168267356889e-06	1.42764381955727e-06	1.84977673795534e-06	5.85623725009323e-07	1.26993611424014e-06	6.35129505275536e-07	0.00201417693074795	1.69186491118237e-06	4.48198009361935e-09	0	0	1.21500716868191e-06	2.21321588438321e-09	0.00201359551857262	4.25453002856823e-07	8.48069581560228e-07	5.83618387632368e-07	5.83406044869449e-07	5.57501330616595e-09	5.8415307761662e-07	5.83406044869449e-07	2.53332960979312e-06	2.26863437880355e-06	7.00358230739828e-12	4.23677948584823e-07	5.81412175330292e-07	0	1.00201190829637	7.13056282462827e-10	2.20621230207581e-09	0	1.41925622916504e-09	6.32997192763909e-07	0	1.96217524037546e-09	1.68722220347326e-06	2.20621230207581e-09	1.96217524037546e-09	0.00201190829636915	1.77505427200029e-09	1.68722220347326e-06	1.68722220347326e-06	0	3.1856813444892e-09	1.19698467577605e-09	5.81412175330292e-07	5.81412175330292e-07	4.96212647095719e-12	5.81412175330292e-07
"Chrysagria_duodecimpuntata"	4.26296933691191e-07	3.32053125148252e-08	1.80771403352514e-07	4.79029287969768e-10	3.56528141231413e-08	0.00011234557069124	1.56523832990798e-10	2.32218242319807e-07	0.00011242382589136	0.000112338389874045	2.24652658043917e-07	9.70166639559127e-11	2.178358429598e-10	6.65782626351304e-13	0.100559048560198	3.28990821988034e-08	3.55709303175805e-08	2.24943290085547e-10	0.000112482373272318	3.54693279590744e-08	0	3.54728640281223e-08	0	2.64585567750159e-13	0	1.88904325874755e-07	0	0	2.82674388438631e-06	2.26907884832619e-06	9.38933482534857e-06	1.05305055964563e-11	3.359669152125e-09	3.85720049744593e-09	5.54261893173567e-09	2.25538122571837e-06	4.20605250946411e-09	0.00335852829342964	3.70946524318103e-09	6.14549300460957e-09	0.00335702365650062	0	0	8.28067228666788e-09	8.00601422037451e-12	1.04510940761108e-09	2.24992427054734e-06	1.18622402779392e-09	2.67233965703611e-09	2.8111241026867e-06	6.90209213128861e-09	2.67161703033527e-09	2.8111241026867e-06	1.5143640571174e-09	2.9964089607182e-09	2.21927542117101e-14	3.01285672254191e-09	2.66435583556995e-09	0	7.13056282462827e-10	1.00335196828534	7.98382146616279e-12	0	3.7494124424106e-06	2.81059564728401e-06	0	3.91309582476995e-12	3.32053125148252e-10	7.9838214661628e-12	3.91309582476995e-12	7.13056282462827e-10	2.2469114138248e-06	3.32053125148252e-10	3.32053125148252e-10	0	7.49810966951824e-12	3.23388879853042e-12	2.66435583556995e-09	2.66435583556995e-09	1.32292783875079e-14	2.66435583556995e-09
"Cogia_calchas"	0.000126656334130575	5.6347596827607e-05	9.06568374496476e-08	0.100601165788931	1.1031061510379e-07	1.13472163372741e-07	2.01592129547956e-08	5.61926236601426e-05	6.01752878300329e-08	1.03185656235813e-07	1.39307000263264e-07	9.07679785907319e-08	1.24568342466333e-07	8.4326477340449e-05	2.39514643984884e-10	4.22048764513552e-05	5.63967912429794e-08	1.44176007451245e-08	2.37616002934425e-08	6.47573097805923e-08	0	4.20610319392138e-05	0	7.08946026511582e-08	0	6.32103074458032e-08	0	0	2.90739637210614e-06	2.77233085257449e-06	1.4163348588272e-06	2.82160518551609e-06	5.69619780340612e-07	7.97011560967754e-07	0.0016809875793825	2.19868712308712e-06	3.87142702376426e-09	2.30441936033174e-09	1.35728426889424e-06	0.00167865438804196	4.85706849481629e-09	0	0	7.95084763322675e-07	0.00167949697906019	5.65682180578145e-07	3.78039055828227e-09	2.6625573165563e-09	0.00167747769857049	7.94181729721989e-07	2.81164480654874e-06	7.95754366398305e-07	7.94181729721989e-07	5.65634545268756e-07	1.35507805659216e-06	2.81088257801497e-06	1.51094729082746e-09	7.91602088316093e-07	0	2.20621230207581e-09	7.9838214661628e-12	1.00167668609648	0	7.9205334311475e-10	1.50438219575082e-09	0	5.03980323869891e-10	5.6347596827607e-07	0.00167668609648218	5.03980323869891e-10	2.20621230207581e-09	2.26944326745481e-09	5.6347596827607e-07	5.6347596827607e-07	0	4.80586691504151e-10	3.02559928635773e-09	7.91602088316094e-07	7.91602088316093e-07	3.54473013255791e-09	7.91602088316094e-07
"Cyclocephala_gravis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dialictus_sp2_M_PL_030"	3.91330375345689e-07	1.08293354026788e-07	1.31595654194921e-07	4.7523200586885e-08	7.09628114582522e-08	2.80518639633782e-07	2.39575778275059e-10	5.61866423142996e-05	0.00016844904503364	5.63354117940489e-05	5.62233685735914e-05	1.20989100775361e-10	2.05210049831784e-10	4.01088520555536e-11	0.000112482373272318	1.31093392867892e-07	7.06610794480877e-08	2.34936821069026e-10	0.10050296742492	7.06789599165608e-08	0	7.06674427389753e-08	0	3.07176522149014e-13	0	5.60825781548954e-05	0	0	5.63111337894155e-06	4.22541528392892e-06	0.00336133290476464	1.22256255815308e-11	3.29086600587994e-09	4.81120652532954e-09	1.11410200882372e-08	1.41272224549608e-06	4.55646144555392e-09	0.00335805955273226	4.94800461534348e-09	1.40654104474087e-06	5.16340811005451e-06	0	0	1.4080300291857e-06	7.93390304849936e-10	2.50218976943293e-09	7.80363369592432e-09	2.3619547250089e-09	3.23786818902531e-09	1.41083110969713e-06	1.40903583761975e-06	2.45265518090495e-09	1.41083110969713e-06	3.43889887081991e-09	3.52874838617844e-09	1.33696173518512e-12	2.19326090324869e-09	2.44581484591056e-09	0	1.41925622916504e-09	3.7494124424106e-06	7.9205334311475e-10	0	1.00335009891416	4.211226125841e-06	0	5.98939445687647e-12	1.08293354026788e-09	7.9205334311475e-10	5.98939445687647e-12	1.41925622916504e-09	5.61037279267564e-09	1.08293354026788e-09	1.08293354026788e-09	0	7.83122736896752e-12	4.03297002584537e-12	2.44581484591056e-09	2.44581484591056e-09	1.53588261074507e-14	2.44581484591056e-09
"Euhibus_sp1_M_PL_030"	3.20143316983838e-05	2.38712642742146e-07	3.16760968066748e-05	9.02629317450493e-08	3.16498596381954e-05	2.6517821474568e-07	8.45144880711197e-08	4.21380865093389e-05	0.100408400303776	4.22626813860461e-05	7.36405727801824e-05	3.15221305223682e-08	2.34222642130537e-08	1.21774176112107e-10	8.43178694185202e-05	1.64451054205516e-07	3.15477374801969e-05	6.62782454384966e-08	0.00012633678377523	3.15690971772953e-05	0	3.15082040003679e-05	0	4.61770808482466e-11	0	4.20748757316119e-05	0	0	0.00251709134831516	4.68595501850715e-06	0.00252047601102371	1.83784781776021e-09	5.33312090193719e-07	1.25484442234065e-06	1.7824858571359e-06	1.25884530014328e-06	1.58173547096576e-06	0.00251723182936752	8.35473892306229e-07	1.05734367135664e-06	3.87246624623008e-06	0	0	2.04110389261946e-06	1.50844133495456e-09	6.3538431919133e-07	5.33238511072827e-07	1.05441610144496e-06	2.0159395531065e-07	1.25665660776605e-06	1.05893386454032e-06	2.00870315255334e-07	1.25665660776605e-06	1.0546903656706e-06	2.0247669954232e-07	4.0591392037369e-12	5.27934946777913e-07	2.00089573114899e-07	0	6.32997192763909e-07	2.81059564728401e-06	1.50438219575082e-09	0	4.211226125841e-06	1.00251021000759	0	2.11286220177799e-09	2.38712642742147e-09	1.50438219575082e-09	2.11286220177799e-09	6.32997192763908e-07	5.30356429491361e-09	2.38712642742147e-09	2.38712642742147e-09	0	2.20927484794989e-09	1.05073768407894e-09	2.00089573114899e-07	2.00089573114899e-07	2.30885404241233e-12	2.00089573114899e-07
"Eulaema_nigrita"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
