"Bischhofia_javanica"	"Ficus_heteropleura"	"Strebus_glaber"	"Macaranga_bicolor"	"Macaranga_tanarius"	"Grewia_multiflora"	"Guioa_pleuropteris"	"Mallotus_molissima"	"Syzygium_sp2_M_SD_013"	"Syzygium_sp3_M_SD_013"	"Homalanthus_alpinus"	"Microcus_stylocarpa"	"Syzygium_garciae"	"Dillenia_reifferscheidia"	"Platea_excelsa"	"Homalanthus_rotundifolius"	"Prunus_fragrans"	"Canarium_asperum"	"Elaeocarpus_cumingii"	"Litsea_luzonica"	"Litsea_quericoides"	"Palaquium_sp1_M_SD_013"	"Unidentified_sp1_M_SD_013"	"Unidentified_sp2_M_SD_013"	"Memexylon_lanceolatum"	"Ternstroemia_megacarpa"	"Ficus_congesta"	"Ficus_heteropoda"	"Ficus_septica"	"Ficus_sp1_M_SD_013"	"Ficus_variegata"	"Pometia_pinnata"	"Aglaia_sp1_M_SD_013"	"Garcinia_busungaensis"	"Lithocarpus_sp1_M_SD_013"	"Myristica_ceylanica"	"Sarcops_calvus"	"Ducula_bicolor"	"Ptilinopus_occipitalis"	"Ducula_poliocephala"	"Penelopides_panini"	"Phapitreron_leucotis"	"Chalcophaps_indica"	"Hypsipetes_philippinus"	"Ptenochirus_jagori"	"Pycnonotus_goiavier"	"Cynopterus_brachyotis"	"Macropygia_phasianella"	"Zosterops_nigrorum"	"Rhabdornis_mysticalis"	"Streptopelia_chinensis"	"Oriolus_chinensis"	"Aceros_waldeni"	"Megalaima_haemacephala"	"Sus_cebifrons"
"Pycnonotus_goiavier"	0.0100914920416311	0.0100772166440735	0.0100885819629389	0.0100871747339431	0.010081902046531	0.0100777266102286	0.0100672941691475	0.0100681133653712	3.41644658392052e-05	3.41644658392052e-05	0.0100646068051367	1.48001062906984e-05	3.0272937808395e-05	5.91247549579527e-06	6.80308017776189e-06	0.0100482049025018	1.52659999016473e-05	5.43757904240827e-06	9.7233540347821e-06	1.58932842640393e-05	5.43757904240827e-06	9.7233540347821e-06	1.11897588734287e-05	5.43757904240827e-06	2.18480406446738e-05	9.20553099164581e-06	2.77228044281398e-06	2.77228044281398e-06	2.77228044281398e-06	2.77228044281398e-06	2.77228044281398e-06	3.66288512478061e-06	2.30447181310232e-06	1.31387698711563e-06	7.08782367533844e-09	1.35841331167829e-06	0.00112034195693094	0.000225156639338929	0.000133839589964267	0.000133407119424147	0.000345670771965348	0.000775970421361129	0.000989849176042296	0.000917977608984669	0.000131387698711563	1.00111808759539	0.000131256311012851	0.000725098647971051	0.00100622877128709	0.000880377354219947	0.000606172738010039	0.0006613686600088	6.79206655839144e-05	0.000130685740094137	2.12634710260153e-07
"Cynopterus_brachyotis"	0.0112097185122977	0.0112095490812076	1.59417672448907e-05	1.28523131049505e-05	1.40115965015209e-05	1.07743129431661e-05	1.14621358729708e-05	1.02417677525831e-05	1.57195709710607e-05	1.57195709710607e-05	8.83743496297575e-06	0.0111938539618542	1.50128060258946e-05	0.0111962500257464	1.92850033045027e-05	6.7185292883557e-06	1.23284097885802e-05	1.15226246987191e-05	1.12809164655422e-05	9.0808469827543e-06	1.15226246987191e-05	1.12809164655422e-05	1.02646899172679e-05	1.15226246987191e-05	1.85254732171867e-06	4.60684821607226e-06	0.0111805243773349	0.0111805243773349	0.0111805243773349	0.0111805243773349	0.0111805243773349	3.55935489303424e-06	2.04866805372269e-06	3.28972825705152e-05	6.25169176647205e-06	1.51068683931156e-06	0.000307183169492788	0.000494312662390431	0.000494394758408228	0.000494180289750715	0.000307300208058403	0.000146649065225322	1.71848716910306e-06	0.000146098964258344	0.00328972825705152	0.000145840345569835	1.00328643852879	7.11659945044319e-05	0.00014571298850458	0.000145584966407672	7.11507725721837e-05	0.000145460011324911	7.55343419655779e-05	0.000145005536567424	0.000187550752994162
"Macropygia_phasianella"	0.0111981963382663	6.42816073329185e-05	0.0111969459885889	0.0111941070627167	0.0111894985786077	0.0111866642601085	0.0111800910297893	5.83362601748753e-05	3.80500418553159e-05	3.80500418553159e-05	0.0111727136804572	1.57151872611769e-05	3.26563578907212e-05	8.90665612879565e-06	9.48810351212724e-06	3.81258424763456e-05	1.9425270864508e-05	9.45775022463989e-06	1.21476284968574e-05	1.59816399082184e-05	9.45775022463989e-06	1.21476284968574e-05	0.011134655190498	9.45775022463989e-06	0.011143773909099	9.36219534061533e-06	1.50310558963315e-06	1.50310558963315e-06	1.50310558963315e-06	1.50310558963315e-06	1.50310558963315e-06	2.08455297296474e-06	2.06445317468638e-06	7.12372317361681e-07	1.02534892089871e-08	2.00997982783632e-08	0.00080823634597366	0.000454228139559893	0.000352837262479518	0.000352370743081079	0.000309667976202956	0.00101886993147108	0.00110812479399735	0.000805853898609135	7.12372317361681e-05	0.000805665164412278	7.11659945044319e-05	1.00145357041033	0.000681441930747953	0.000680712727495767	0.00053383498268883	0.000520996182570887	1.00498991391816e-06	7.08837905614896e-05	3.07604676269613e-07
"Zosterops_nigrorum"	0.011203207233072	0.0111902744429032	0.0111997795446681	0.0111982195459017	0.0111930844788034	0.0111894939052265	6.42062756992274e-05	0.0111784281162237	3.3332368053796e-05	3.3332368053796e-05	0.0111773574664995	1.48708398440501e-05	2.93175304523626e-05	6.55606137257041e-06	6.716982233113e-06	0.0111616437767478	1.53299011917132e-05	5.20338541935511e-06	1.00608738639828e-05	1.53682864969853e-05	5.20338541935511e-06	1.00608738639828e-05	1.10426181267242e-05	5.20338541935511e-06	2.09686141538809e-05	8.50756986739877e-06	3.07762167912576e-06	3.07762167912576e-06	3.07762167912576e-06	3.07762167912576e-06	3.07762167912576e-06	3.23854253966835e-06	1.7323443009415e-06	1.45858847351932e-06	7.39857503103869e-09	1.50619823872685e-06	0.00112027156674677	0.000249599802609087	0.000148167832092711	0.000147749010229106	0.000259851645141225	0.00073766382588226	0.000975361178140787	0.000895632401763151	0.000145858847351931	0.00111803196809676	0.00014571298850458	0.000681441930747953	1.00111731856503	0.000977588213580642	0.000549392911944741	0.000610794847268027	7.53099119363423e-05	0.00014504069668966	2.21957250931161e-07
"Rhabdornis_mysticalis"	0.0125925586842847	0.0125799798558599	0.0125874097276363	0.0125856580319522	0.0125818405902818	0.0125780844090008	6.16457247039921e-05	6.34116966826625e-05	3.26917893682804e-05	3.26917893682804e-05	0.0125675189577155	1.57864347123961e-05	2.85654047563854e-05	7.36331747583776e-06	7.54150058745616e-06	0.012551280381532	1.51852187099172e-05	5.84069850239636e-06	1.03821806924809e-05	1.43928982762823e-05	5.84069850239636e-06	1.03821806924809e-05	1.24046359987029e-05	5.84069850239636e-06	2.11438790823015e-05	8.44050355157931e-06	3.45928242252465e-06	3.45928242252465e-06	3.45928242252465e-06	3.45928242252465e-06	3.45928242252465e-06	3.63746553414304e-06	1.94497159739054e-06	1.63947034242874e-06	8.30814830729873e-09	1.6924939367525e-06	0.00110269714387076	0.000280271309444906	0.000166200134377847	0.000165792057167042	0.000291745739608581	0.000672425322441078	0.000939831836540178	0.0008502633798785	0.000163947034242874	0.00110047169277493	0.000163783087208631	0.000765801818432738	0.00109978674027822	1.00109899409407	0.000460993061426567	0.000530153606600729	8.46246968376252e-05	0.000162978101359984	2.49244449218962e-07
"Streptopelia_chinensis"	0.0125927680847905	7.05212659142058e-05	0.0125807074011712	0.0125783525114528	6.54344515641027e-05	0.0125695424294485	0.0125684006917243	0.0125659171609014	3.83394545391628e-05	3.83394545391628e-05	4.72464045134316e-05	1.9277355875466e-05	0.0125467021593016	1.02976811266066e-05	1.13072372038949e-05	3.36825512493572e-05	2.16086789485314e-05	1.12730110938848e-05	1.49087188408078e-05	0.0125281498939498	1.12730110938848e-05	1.49087188408078e-05	1.52679434388652e-05	1.12730110938848e-05	2.05347520628714e-05	9.40014828104017e-06	1.69063209602824e-06	1.69063209602824e-06	1.69063209602824e-06	1.69063209602824e-06	1.69063209602824e-06	2.70018817331656e-06	2.67800493862999e-06	8.01247438875942e-07	1.20428753235794e-08	2.21832346865756e-08	0.001073331156544	0.000376782354934712	0.000575616035000084	0.000396377432724346	0.000401700740794498	0.000937994415081306	0.000859422560584492	0.00075800075785104	8.01247438875942e-05	0.000757715922512548	8.00446191437066e-05	0.000600564355524933	0.000618067025937834	0.000460993061426567	1.00124768518619	0.000616705740302228	1.10916173432878e-06	0.000258413544578439	3.61286259707383e-07
"Oriolus_chinensis"	0.0143799808902683	0.0143656637226506	0.0143704418737177	0.0143684423982043	0.0143629131417392	6.92635061551339e-05	0.0143554239601168	0.0143534259726447	3.49904871686265e-05	3.49904871686265e-05	5.36957078187142e-05	1.72490352934453e-05	3.45818685465345e-05	8.40657763662732e-06	9.67304779090366e-06	3.76625971953182e-05	1.67758537067722e-05	7.72725296707364e-06	1.00181373746701e-05	1.68287438656246e-05	7.72725296707364e-06	1.00181373746701e-05	1.18892300360623e-05	7.72725296707364e-06	2.05440188477045e-05	1.19742588659867e-05	3.95007237960826e-06	3.95007237960826e-06	3.95007237960826e-06	3.95007237960826e-06	3.95007237960826e-06	5.2165425338846e-06	3.28082553916691e-06	1.87207221782382e-06	1.00778291123361e-08	1.93571699471769e-06	0.000947190690949774	0.000319916082138079	0.000189696420064558	0.000189202393371036	0.000492123830875037	0.000946080286494299	0.000761219988893623	0.000944933881676452	0.000187207221782382	0.000944812371441142	0.0001870200145606	0.000669852234733998	0.000785307660773178	0.000605889836115119	0.000704806560345403	1.00094252244344	9.67858497358844e-05	0.000186139998742036	3.02334873370083e-07
"Aceros_waldeni"	4.51540239754977e-05	0.0201281670050228	1.73456516392461e-05	1.43787173523036e-05	2.86905803579349e-05	1.24430003575859e-05	2.55140714171421e-05	1.26661236172727e-05	3.12735560015504e-05	3.12735560015504e-05	6.65317750488164e-06	2.71133363835424e-05	3.05779316006709e-05	2.31943790606213e-05	0.0201177120234074	5.39202925676026e-06	1.56752637874158e-05	2.3429944164087e-05	9.90762416939813e-06	6.96287311714226e-06	2.3429944164087e-05	9.90762416939813e-06	9.11599772204754e-06	2.3429944164087e-05	5.81093694026973e-06	0.0201031569499386	2.87166597382647e-06	2.87166597382647e-06	2.87166597382647e-06	2.87166597382647e-06	2.87166597382647e-06	0.0200973893103206	1.43340462403178e-05	1.36097913451492e-06	1.12268151630256e-05	0.0200830552640802	0.000137993461756922	0.000474709485910791	0.000474725869996545	0.000474289042402249	0.00215010693604767	0.000807469546522478	2.78370287683981e-06	0.000136515329482732	0.000136097913451492	0.000135841331167829	0.00013596181553804	1.80898184505269e-06	0.000135557841485416	0.0001353995149402	1.77465877492605e-06	0.000135500189630238	1.00415276320401	0.000134906820277627	0.000336804454890769
"Megalaima_haemacephala"	0.0334381604058873	0.0334316807220586	5.46196498154182e-05	4.89009784525436e-05	4.63874304821204e-05	4.26963118278091e-05	4.47339220330803e-05	4.11055820551611e-05	3.75527514241301e-05	3.75527514241301e-05	2.75513964603594e-05	3.22258958174182e-05	0.0334003352048451	2.3571367141991e-05	2.49804594968822e-05	2.12237536474633e-05	2.34687510135072e-05	2.04565020391113e-05	1.69376204653388e-05	1.98327339217456e-05	2.04565020391113e-05	1.69376204653388e-05	1.67190582089695e-05	2.04565020391113e-05	1.29128373344696e-05	1.71282614062808e-05	9.1880385032212e-06	9.1880385032212e-06	9.1880385032212e-06	9.1880385032212e-06	9.1880385032212e-06	1.05971308581124e-05	6.10023684885815e-06	4.35452061764037e-06	2.70634485166518e-08	4.49689400925425e-06	0.000438830396764558	0.000914987418059932	0.000914986694136927	0.000437839048353424	0.000915035527328723	0.000914358276743571	0.000482269652110193	0.000436133477359779	0.000435452061764038	0.000435619133647125	0.000435016609702274	0.000212651371684469	0.000435122090068979	0.00043460827029329	0.000689102785542505	0.000434326663731417	0.000224844700462712	1.0009090140198	8.11903455499553e-07
"Sus_cebifrons"	3.73105162187314e-05	4.85150350172245e-05	7.13630753832818e-06	1.16152694282981e-07	3.86561917464732e-06	1.06074865170645e-07	3.86195532663257e-06	9.75910567666952e-08	2.53531250083006e-05	2.53531250083006e-05	7.59705980044783e-08	3.71980268189232e-05	1.7869541364569e-05	0.0335155963607069	0.0335187008387146	5.35212900051161e-08	2.15707323440364e-05	2.52921410546762e-05	2.15526709521938e-05	1.45445589834722e-05	2.52921410546762e-05	2.15526709521938e-05	2.15408851881973e-05	2.52921410546762e-05	3.70023708374496e-08	1.50063859105561e-05	1.18838465110415e-05	1.18838465110415e-05	1.18838465110415e-05	1.18838465110415e-05	1.18838465110415e-05	1.49883245187136e-05	3.76150935568792e-06	5.63215474456942e-06	0.0334821818824969	1.12268151630256e-05	3.74667304494606e-06	0.00112322477504723	0.00112352351349874	0.00112326823433639	0.000564226403353188	2.52859485796222e-06	1.04249877430502e-06	1.34154006694126e-06	0.000563215474456942	7.08782367533844e-07	0.000562652258982485	9.22814028808841e-07	6.65871752793482e-07	6.64651864583898e-07	9.63430025886355e-07	7.05448037863528e-07	0.000561340758151282	8.11903455499553e-07	1.00446545647491
