"Alseis_blackiana"	"Capparis_frondosa"	"Chrysophyllum_panamense"	"Clytostoma_binatum"	"Connarus_panamensis"	"Cordia_bicolor"	"Cupania_rufescens"	"Cupania_sylvatica"	"Desmopsis_panamensis"	"Doliocarpus_major"	"Faramea_occidentalis"	"Garcinia_intermedia"	"Guatteria_dumetorum"	"Gustavia_superba"	"Heisteria_concinna"	"Hirtella_triandra"	"Hybanthus_prunifolius"	"Inga_marginata"	"Inga_vera"	"Lacistema_aggregatum"	"Licania_platypus"	"Mouriri_myrtilloides"	"Myrcia_fosteri"	"Nectandra_cissiflora"	"Ouratea_lucens"	"Paullinia_bracteosa"	"Paullinia_fibrigera"	"Prioria_copaifera"	"Psychotria_horizontalis"	"Psychotria_limonensis"	"Psychotria_marginata"	"Pterocarpus_rohrii"	"Sorocea_affinis"	"Swartzia_simplex"	"Talisia_princeps"	"Tetragastris_panamensis"	"Trichilia_tuberculata"	"Gymnelia_jansonis"	"arct_unknown"	"Quenyalia_amisena"	"Trichaea_pilicornis"	"Scotura_nervosa"	"gele_unknown"	"Anisodes_urcearia"	"Edula_antithesis"	"geom_species_1"	"Drephalys_alcomon"	"Entheus_sp."	"hesp_unknown"	"Telemiades_antiope"	"Udranomia_sp."	"lima_unknown"	"lyca_unknown"	"lyma_unknown"	"Tarchon_felderi"	"Nagara_vitrea"	"noct_unknown"	"Bardaxima_perses"	"Calledema_plusia"	"Elasmia_mandela"	"Gonodonta_fulvangula"	"noto_unknown"	"Strophocerus_sp."	"Zunacetha_annulata"	"nymp_unknown"	"Pyrrhogyra_otolatis"	"oeco_unknown"	"Homoeopteryx_malecena"	"Itaballia_sp."	"Perrhybris_pyrrha"	"psyc_unknown"	"Cosmopterosis_thetysalis"	"Desmia_sp."	"Spilorula_perspicata"	"satu_unknown"	"Periphoba_arcaei"	"Xylophanes_amadis"	"Xylophanes_sp."	"thyr_unknown"	"tort_unknown"	"ypon_unknown"	"unkn_unknown"
"Scotura_nervosa"	1.22323371170991e-08	0	2.57742094619254e-11	1.21779257178825e-08	1.27374945883047e-07	2.54661643813207e-08	2.57742094619254e-11	2.59037281024376e-11	2.39928422128543e-10	1.22323371170991e-08	0	2.59037281024376e-11	0	6.40482629196821e-08	5.06569493462426e-05	0	0.100755890963628	0.000101390456922906	0	4.40922244420279e-08	2.55941350566037e-08	3.20120572204985e-08	3.19142987241453e-08	3.19142987241453e-08	5.07709357145762e-05	5.06738158297178e-05	1.21779257178825e-08	0	2.55772890437839e-08	3.43176448501104e-11	6.01203853389152e-11	1.22732479435777e-08	0	3.19142987241453e-08	0	2.54661643813207e-08	1.9098302401432e-07	2.54749891766095e-06	2.55314389793163e-06	0	5.14764672751656e-10	1.00201511781927	0.00201765258069564	1.60060286102493e-09	0.00201511781927256	5.1304879050915e-10	0	1.28096525839364e-09	1.27970675283019e-09	0	8.46182261909603e-07	0	2.539535998673e-06	1.26642373365607e-06	1.63234197649583e-09	1.29518640512188e-12	1.27330821906604e-06	8.46182261909604e-07	0	1.29518640512188e-12	0	1.27407987737584e-06	0	0.00201891955246245	4.09108264785922e-10	1.68912719432393e-06	4.79856844257085e-09	0	0	0	2.53476142307264e-06	0	5.14764672751656e-10	1.28096525839364e-09	8.46182261909604e-07	0	5.11545780875677e-10	1.50300963347288e-12	0	1.28871047309627e-09	0.00201511781927256	8.52454800251778e-07
"gele_unknown"	6.14298344559664e-09	0	3.69066998414451e-11	6.11565846906606e-09	6.32733942541964e-05	1.27690656623346e-08	3.69066998414451e-11	3.70921606446684e-11	7.94054643851618e-08	6.14298344559664e-09	0	3.70921606446684e-11	0	9.17122218019748e-08	2.54000525077182e-05	0	0.0504413145173909	0.0503656218263404	0	4.1929300107847e-08	1.28332318214418e-08	5.57736930413512e-08	3.58136416387809e-08	3.58136416387809e-08	2.54374048103701e-05	2.53887312319557e-05	6.11565846906606e-09	0	1.28247850117603e-08	1.72073129626524e-11	3.01451422578798e-11	6.16352854073242e-09	0	3.58136416387809e-08	0	1.27690656623346e-08	6.32067496505888e-05	0.00126546788508393	2.86509133110248e-06	0	2.58109694439786e-10	0.00100882629034782	1.00226796683601	2.78868465206756e-09	0.00100882629034782	2.57249328791653e-10	0	1.8342444360395e-09	6.41661591072088e-10	0	4.23956746839501e-07	0	0.00126072071439977	6.35001312692954e-07	8.19749295917412e-10	1.85460803223342e-12	6.38453283116728e-07	4.23956746839501e-07	0	1.85460803223342e-12	0	2.21979298304578e-06	0	0.00101073153944841	2.05450951357747e-10	8.46291041065189e-07	1.58810928770323e-06	0	0	0	0.00125914054565851	0	2.58109694439786e-10	1.8342444360395e-09	4.23956746839501e-07	0	2.56495700235206e-10	7.53628556446995e-13	0	1.84533499207225e-09	0.00100882629034782	4.28096092834624e-07
"Anisodes_urcearia"	8.81066649381959e-11	0	5.09610280566143e-08	8.7714752348337e-11	1.9983750970403e-10	6.35771546694976e-08	5.09610280566143e-08	5.12171136247379e-08	1.58789383701538e-07	8.81066649381959e-11	0	5.12171136247379e-08	0	0.000126636874292846	0.000126466815160955	0	8.00301430512464e-08	1.59070657724408e-07	0	7.16536077150544e-08	6.38966378587916e-08	0.100629153567713	7.15658929627061e-08	7.15658929627061e-08	1.51683117027926e-07	1.51341458217831e-07	8.7714752348337e-11	0	6.38545812087764e-08	8.56751798919789e-11	1.50092608382189e-10	8.84013360583905e-11	0	7.15658929627061e-08	0	6.35771546694976e-08	0.000126396349426425	3.9967501940806e-09	5.72527143701648e-06	0	1.28512769837968e-09	1.60060286102493e-09	5.57736930413513e-09	1.00503145767839	1.60060286102493e-09	1.28084393938508e-09	0	2.53273748585692e-06	3.19483189293958e-09	0	2.52805195046544e-09	0	3.16388550210372e-06	3.16167037902387e-06	1.17573776957659e-11	2.5608556812369e-09	3.17885773347488e-06	2.52805195046544e-09	0	2.5608556812369e-09	0	0.0050403119949862	0	3.17084374910928e-06	2.94671120194635e-12	5.0447152739277e-09	3.17578767403077e-06	0	0	0	3.9767664431102e-09	0	1.28512769837968e-09	2.53273748585692e-06	2.52805195046544e-09	0	1.27709162417553e-09	3.75231520955471e-12	0	2.54805140283071e-06	1.60060286102493e-09	6.14003266438359e-09
"Edula_antithesis"	1.22323371170991e-08	0	2.57742094619254e-11	1.21779257178825e-08	1.27374945883047e-07	2.54661643813207e-08	2.57742094619254e-11	2.59037281024376e-11	2.39928422128543e-10	1.22323371170991e-08	0	2.59037281024376e-11	0	6.40482629196821e-08	5.06569493462426e-05	0	0.100755890963628	0.000101390456922906	0	4.40922244420279e-08	2.55941350566037e-08	3.20120572204985e-08	3.19142987241453e-08	3.19142987241453e-08	5.07709357145762e-05	5.06738158297178e-05	1.21779257178825e-08	0	2.55772890437838e-08	3.43176448501104e-11	6.01203853389152e-11	1.22732479435777e-08	0	3.19142987241453e-08	0	2.54661643813207e-08	1.9098302401432e-07	2.54749891766095e-06	2.55314389793163e-06	0	5.14764672751655e-10	0.00201511781927256	0.00201765258069563	1.60060286102493e-09	1.00201511781927	5.1304879050915e-10	0	1.28096525839364e-09	1.27970675283019e-09	0	8.46182261909603e-07	0	2.539535998673e-06	1.26642373365607e-06	1.63234197649583e-09	1.29518640512188e-12	1.27330821906604e-06	8.46182261909604e-07	0	1.29518640512188e-12	0	1.27407987737584e-06	0	0.00201891955246245	4.09108264785922e-10	1.68912719432393e-06	4.79856844257085e-09	0	0	0	2.53476142307264e-06	0	5.14764672751656e-10	1.28096525839364e-09	8.46182261909604e-07	0	5.11545780875677e-10	1.50300963347288e-12	0	1.28871047309627e-09	0.00201511781927256	8.52454800251777e-07
"geom_species_1"	3.09367302671598e-12	0	5.15743272583743e-12	3.07991187244998e-12	3.64288209587143e-14	2.02660372665059e-05	5.15743272583743e-12	5.18334947320345e-12	1.60700564744055e-11	3.09367302671598e-12	0	5.18334947320345e-12	0	1.28160907399692e-08	2.03423739986772e-05	0	1.28262197627287e-08	2.89973414831366e-11	0	1.83516592743359e-11	2.03678766497547e-05	1.28084393938508e-08	1.52717474018859e-11	1.52717474018859e-11	1.28188458663187e-08	1.27943194566368e-08	3.07991187244998e-12	0	0.050386085134477	0.000151672061196896	0.050391024488162	3.1040197592468e-12	0	1.52717474018859e-11	0	2.02660372665059e-05	1.27917649536268e-08	7.28576419174286e-13	1.22173979215087e-09	0	0.00227508091795344	2.56524395254575e-10	2.57249328791654e-10	6.40421969692542e-10	2.56524395254575e-10	1.00226749731489	0	2.56321814799384e-10	1.01839383248774e-06	0	2.13647431105312e-10	0	3.20519057377747e-10	5.08559349966931e-07	4.12834627979824e-13	2.59167473660172e-13	0.0010133018633253	2.13647431105312e-10	0	2.59167473660172e-13	0	5.09775887875263e-07	0	5.09455999108512e-07	1.03467325308227e-13	4.26477315221227e-10	3.2140112948811e-10	0	0	0	7.24933537078415e-13	0	0.00227508091795344	2.56321814799384e-10	2.13647431105312e-10	0	0.00100772170268954	0.00125977561220405	0	2.57871636291871e-10	2.56524395254575e-10	2.15593831071499e-10
"Drephalys_alcomon"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entheus_sp."	2.43687198008236e-08	0	4.045039066705e-05	2.42603238231143e-08	1.19976060989214e-10	2.54460534395632e-08	4.045039066705e-05	4.06536589618593e-05	9.53159954781589e-08	2.43687198008236e-08	0	4.06536589618593e-05	0	0.100518204466145	5.06169449332238e-05	0	6.4048262919682e-08	9.5500944547414e-08	0	2.53040419687253e-05	2.55739230548374e-08	5.06547497171383e-05	2.52797816449022e-05	2.52797816449022e-05	2.54949975051496e-05	2.54280222680275e-05	2.42603238231143e-08	0	2.555709034552e-08	3.42905437858707e-11	6.00729075346457e-11	2.44502205359434e-08	0	2.52797816449022e-05	0	2.54460534395632e-08	7.58715324006144e-05	2.39952121978427e-09	0.00202238253159218	0	5.14358156788061e-10	1.28096525839364e-09	3.66848887207899e-09	2.53273748585692e-06	1.28096525839364e-09	5.12643629598767e-10	0	1.00201036408932	1.27869615274187e-09	0	4.24916625085827e-07	0	1.89917583362905e-06	1.2654236233306e-06	3.25187933128047e-09	2.03268294809296e-06	1.27230267197816e-06	4.24916625085828e-07	0	2.03268294809296e-06	0	0.00201605903874211	0	2.5392219559424e-06	8.15007351198114e-10	8.47600742267585e-07	1.90631990956318e-06	0	0	0	2.38752361368535e-09	0	5.14358156788061e-10	0.0020103640893229	4.24916625085828e-07	0	5.11141806910401e-10	1.50182268836614e-12	0	0.0020225195333525	1.28096525839364e-09	1.698222667618e-06
"hesp_unknown"	1.54332076659147e-11	0	2.57285529509648e-11	1.53645582806449e-11	1.81730116280928e-13	0.000101099876747856	2.57285529509648e-11	2.58578421617737e-11	8.01676572251559e-11	1.54332076659147e-11	0	2.58578421617737e-11	0	6.39348076370935e-08	0.000101480692894218	0	6.39853376415093e-08	1.44657172559618e-10	0	9.15497423771338e-11	0.100604120479144	6.38966378587916e-08	7.61851840964889e-11	7.61851840964889e-11	6.39485519587238e-08	6.38261986361032e-08	1.53645582806449e-11	0	0.000101541038185065	1.36239977590333e-07	2.38676050966522e-07	1.54848237450649e-11	0	7.61851840964889e-11	0	0.000101099876747856	6.3813455151224e-08	3.63460232561855e-12	6.09481472771911e-09	0	2.04359966385499e-06	1.27970675283019e-09	1.28332318214418e-09	3.19483189293958e-09	1.27970675283019e-09	2.03678766497547e-06	0	1.27869615274187e-09	1.00503020602396	0	1.06580919931206e-09	0	1.59895280809459e-09	2.53701732235544e-06	2.05948155809363e-12	1.29289210808868e-12	0.00505499383739281	1.06580919931206e-09	0	1.29289210808868e-12	0	2.54308618677991e-06	0	2.54149037826212e-06	5.16160791502164e-13	2.12753995453677e-09	1.60335314450312e-09	0	0	0	3.61642931399046e-12	0	2.04359966385499e-06	1.27869615274187e-09	1.06580919931206e-09	0	2.03082076370131e-06	5.96690127416306e-09	0	1.28642764754824e-09	1.27970675283019e-09	1.07551907964514e-09
"Telemiades_antiope"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Udranomia_sp."	2.42049844393624e-05	0	8.54971672889119e-09	2.40973167828261e-05	8.69965713265865e-11	2.12096030663101e-08	8.54971672889119e-09	8.59268012953888e-09	2.66401153319359e-08	2.42049844393624e-05	0	8.59268012953888e-09	0	2.12458312542914e-05	4.21898552171468e-05	0	4.23091130954802e-05	6.92492707759628e-08	0	4.51993067615572e-05	2.13161839862413e-08	5.05610390093087e-08	2.11019899787311e-05	2.11019899787311e-05	0.100590162984426	6.33259391849041e-05	2.40973167828261e-05	0	2.13021537129811e-08	2.85815961344899e-11	5.00715180401214e-11	2.42859375645777e-05	0	2.11019899787311e-05	0	2.12096030663101e-08	2.1205531804221e-05	1.73993142653173e-09	0.00168815919829848	0	4.28723942017349e-10	8.46182261909604e-07	8.47913493679003e-07	2.52805195046544e-09	8.46182261909604e-07	4.27294862210624e-10	0	4.24916625085827e-07	1.06580919931206e-09	0	1.00167650271641	0	5.31869526874924e-07	1.05474638042867e-06	3.23002969608884e-06	4.29634006476944e-10	1.0604801533155e-06	0.0016765027164071	0	4.29634006476944e-10	0	2.01232935257049e-06	0	0.00168051450968893	8.0953125215259e-07	2.1108646394968e-06	5.32802306638718e-07	0	0	0	1.73123176939907e-09	0	4.28723942017349e-10	4.24916625085828e-07	0.0016765027164071	0	4.26043074259621e-10	1.25178795100304e-12	0	4.27485836444559e-07	8.46182261909604e-07	0.00168681217479783
"lima_unknown"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lyca_unknown"	1.52283467827751e-08	0	1.910658990173e-08	1.51606086516009e-08	6.3288992281429e-05	1.59095804405412e-08	1.910658990173e-08	1.92026029163116e-08	6.31107397547717e-05	1.52283467827751e-08	0	1.92026029163116e-08	0	4.74793958407262e-05	3.16471219783539e-05	0	6.3488399966825e-05	0.0503780378560175	0	1.58048715301811e-05	1.59895280809459e-08	3.16388550210372e-05	1.57897109215295e-05	1.57897109215295e-05	1.59560858062477e-05	1.59141920754832e-05	1.51606086516009e-08	0	1.5979003802847e-08	2.14394018312875e-11	3.75592528322555e-11	1.527927770847e-08	0	1.57897109215295e-05	0	1.59095804405412e-08	0.0502361488447982	0.00126577984562858	0.00126317687372236	0	3.21591027469312e-10	1.2697679993365e-06	0.00126072071439977	1.58194275105186e-06	1.2697679993365e-06	3.20519057377747e-10	0	9.49587916814523e-07	7.99476404047296e-10	0	2.65934763437462e-07	0	1.00251535466752	7.91178049458846e-07	2.03214393522651e-09	9.60130145815579e-10	7.95479022027059e-07	2.65934763437462e-07	0	9.60130145815579e-10	0	0.00125922642983728	0	2.85735388141558e-06	5.09309256949001e-10	5.30473069182772e-07	0.00126221479509543	0	0	0	0.00125945094640044	0	3.21591027469312e-10	9.49587916814524e-07	2.65934763437462e-07	0	3.19580076056941e-10	9.38981320806387e-13	0	9.553294950865e-07	1.2697679993365e-06	1.06124260561206e-06
"lyma_unknown"	1.52730150335861e-08	0	2.54614973451284e-08	1.52050782108615e-08	1.79843805519703e-10	5.04866447148733e-05	2.54614973451284e-08	2.55894445679682e-08	7.93355380496408e-08	1.52730150335861e-08	0	2.55894445679682e-08	0	6.32711811665298e-05	0.100427350019738	0	6.33211866828033e-05	1.43155669193684e-07	0	9.05994801544082e-08	5.07403464471089e-05	6.32334075804773e-05	7.53944019435468e-08	7.53944019435468e-08	6.32847828257202e-05	6.31636994983753e-05	1.52050782108615e-08	0	5.07069492440058e-05	6.80346956477499e-08	1.19188602149818e-07	1.53240953514242e-08	0	7.53944019435468e-08	0	5.04866447148733e-05	6.3151088287514e-05	3.59687611039407e-09	6.03155215548374e-06	0	1.02052043471625e-06	1.26642373365607e-06	1.27000262538591e-06	3.16167037902387e-06	1.26642373365607e-06	1.01711869993386e-06	0	1.2654236233306e-06	2.53701732235544e-06	0	1.05474638042867e-06	0	1.58235609891769e-06	1.00251068375049	2.03810468173942e-09	1.27947222839841e-09	0.00252433223574367	1.05474638042867e-06	0	1.27947222839841e-09	0	0.002516689621703	0	0.00251511037725749	5.10803178380806e-10	2.10545664994584e-06	1.58671076099281e-06	0	0	0	3.5788917298421e-09	0	1.02052043471625e-06	1.2654236233306e-06	1.05474638042867e-06	0	1.01413898488012e-06	2.97971505374544e-09	0	1.27307486725642e-06	1.26642373365607e-06	1.0643554747603e-06
"Tarchon_felderi"	0.0335467513632444	0	2.18102763990217e-11	6.41966944157162e-05	1.19876303835762e-13	1.36612276686878e-11	2.18102763990217e-11	2.19198757779113e-11	6.79586474893473e-11	0.0335467513632444	0	2.19198757779113e-11	0	5.41979888546745e-08	2.71747290898589e-08	0	2.72056996082638e-08	9.54215378532664e-11	0	6.42505758117337e-05	1.37298770539575e-11	7.83825179717729e-11	5.38813960174749e-08	5.38813960174749e-08	6.46005939217767e-05	8.11670934296574e-08	6.41966944157162e-05	0	1.37208400740262e-11	1.84095709244069e-14	3.22513535743368e-14	0.0336589478560981	0	5.38813960174749e-08	0	1.36612276686878e-11	5.40950834015204e-08	2.39752607671524e-12	4.31051168139799e-06	0	2.76143563866103e-13	5.44113992165276e-10	5.46499530611608e-10	3.91912589858865e-12	5.44113992165276e-10	2.75223085319883e-13	0	1.08395977709349e-09	6.86493852697877e-13	0	1.07667656536294e-06	0	1.35476262348434e-09	6.79368227246472e-10	1.00447664006486	1.09599378889556e-12	6.83061383434388e-10	1.07667656536294e-06	0	1.09599378889556e-12	0	3.11962421527656e-09	0	1.08060561736335e-06	0.0011219649285366	2.70556978098858e-09	1.35917294978695e-09	0	0	0	2.38553844633166e-12	0	2.76143563866103e-13	1.08395977709349e-09	1.07667656536294e-06	0	2.74416801480524e-13	8.06283839358421e-16	0	1.09051381995109e-09	5.44113992165276e-10	0.00449376860910014
"Nagara_vitrea"	2.46392588631409e-11	0	0.000101151089351749	2.45296594842513e-11	1.21308023082661e-13	2.57285529509648e-11	0.000101151089351749	0.000101659386283165	9.63741840186841e-11	2.46392588631409e-11	0	0.100604171949097	0	0.000101634147404648	5.11788891359364e-08	0	6.4759320256094e-11	9.65611863737984e-11	0	2.55849648831422e-08	2.58578421617737e-11	5.1217113624738e-08	2.5560435223658e-08	2.5560435223658e-08	2.57780403886167e-08	2.57103215991866e-08	2.45296594842513e-11	0	2.58408225774201e-11	3.46712339344712e-14	6.07398308776827e-14	2.47216644111782e-11	0	2.5560435223658e-08	0	2.57285529509648e-11	7.67138504788725e-08	2.42616046165323e-12	2.04483481789264e-06	0	5.20068509017069e-13	1.29518640512188e-12	3.70921606446684e-12	2.5608556812369e-09	1.29518640512188e-12	5.18334947320345e-13	0	2.03268294809296e-06	1.29289210808868e-12	0	4.29634006476945e-10	0	1.92026029163116e-09	1.27947222839841e-09	3.2879813666867e-12	1.00503020859745	1.28642764754824e-09	4.29634006476945e-10	0	5.08296931415826e-06	0	2.03844112226457e-06	0	2.56741214125336e-09	8.24055480372606e-13	8.57010719972887e-10	1.92748368037368e-09	0	0	0	2.41402965934496e-12	0	5.20068509017068e-13	2.03268294809296e-06	4.29634006476945e-10	0	5.16816451548403e-13	1.51849577194207e-15	0	0.00505755446758746	1.29518640512188e-12	1.71707616389759e-09
"noct_unknown"	3.07120832551702e-09	0	5.119982037242e-09	3.05754709784834e-09	3.61642931399046e-11	0.0201188754728234	5.119982037242e-09	5.14571059019296e-09	1.5953363787806e-08	3.07120832551702e-09	0	5.14571059019296e-09	0	1.27230267197816e-05	0.0201946578859493	0	1.27330821906604e-05	2.87867773393641e-08	0	1.82183987330496e-08	0.0202199753495712	1.27154309338995e-05	1.51608516352013e-08	1.51608516352013e-08	1.2725761839786e-05	1.27014135285845e-05	3.05754709784834e-09	0	0.020206666598828	2.71117555404762e-05	4.7496534142338e-05	3.08147992526792e-09	0	1.51608516352013e-08	0	0.0201188754728234	1.26988775750936e-05	7.23285862798092e-10	1.2128681308161e-06	0	0.000406676333107143	2.54661643813207e-07	2.55381313246691e-07	6.35771546694977e-07	2.54661643813207e-07	0.000405320745330119	0	2.54460534395632e-07	0.00101099876747856	0	2.12096030663101e-07	0	3.18191608810824e-07	0.000504866447148733	4.09836830060633e-10	2.57285529509648e-10	1.00594377364117	2.12096030663101e-07	0	2.57285529509648e-10	0	0.000506074151169201	0	0.000505756585274162	1.02715997508931e-10	4.23380450952818e-07	3.1906727575612e-07	0	0	0	7.19669433484101e-10	0	0.000406676333107143	2.54460534395632e-07	2.12096030663101e-07	0	0.00040413333197656	1.18741335355845e-06	0	2.559991018621e-07	2.54661643813207e-07	2.14028296849383e-07
"Bardaxima_perses"	2.42049844393625e-05	0	8.54971672889119e-09	2.40973167828261e-05	8.69965713265865e-11	2.12096030663101e-08	8.54971672889119e-09	8.59268012953889e-09	2.66401153319359e-08	2.42049844393625e-05	0	8.59268012953889e-09	0	2.12458312542914e-05	4.21898552171468e-05	0	4.23091130954802e-05	6.92492707759628e-08	0	4.51993067615572e-05	2.13161839862413e-08	5.05610390093087e-08	2.1101989978731e-05	2.1101989978731e-05	0.100590162984426	6.33259391849041e-05	2.40973167828261e-05	0	2.13021537129811e-08	2.85815961344899e-11	5.00715180401214e-11	2.42859375645777e-05	0	2.1101989978731e-05	0	2.12096030663101e-08	2.1205531804221e-05	1.73993142653173e-09	0.00168815919829848	0	4.28723942017349e-10	8.46182261909604e-07	8.47913493679003e-07	2.52805195046544e-09	8.46182261909604e-07	4.27294862210624e-10	0	4.24916625085827e-07	1.06580919931206e-09	0	0.0016765027164071	0	5.31869526874924e-07	1.05474638042867e-06	3.23002969608884e-06	4.29634006476944e-10	1.0604801533155e-06	1.00167650271641	0	4.29634006476944e-10	0	2.01232935257049e-06	0	0.00168051450968893	8.0953125215259e-07	2.1108646394968e-06	5.32802306638718e-07	0	0	0	1.73123176939907e-09	0	4.28723942017349e-10	4.24916625085828e-07	0.0016765027164071	0	4.26043074259621e-10	1.25178795100304e-12	0	4.2748583644456e-07	8.46182261909604e-07	0.00168681217479783
"Calledema_plusia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Elasmia_mandela"	2.46392588631409e-11	0	0.000101151089351749	2.45296594842513e-11	1.21308023082661e-13	2.57285529509648e-11	0.000101151089351749	0.100604171949097	9.63741840186841e-11	2.46392588631409e-11	0	0.000101659386283165	0	0.000101634147404648	5.11788891359364e-08	0	6.4759320256094e-11	9.65611863737984e-11	0	2.55849648831422e-08	2.58578421617737e-11	5.1217113624738e-08	2.5560435223658e-08	2.5560435223658e-08	2.57780403886167e-08	2.57103215991866e-08	2.45296594842513e-11	0	2.58408225774201e-11	3.46712339344712e-14	6.07398308776827e-14	2.47216644111782e-11	0	2.5560435223658e-08	0	2.57285529509648e-11	7.67138504788725e-08	2.42616046165323e-12	2.04483481789264e-06	0	5.20068509017069e-13	1.29518640512188e-12	3.70921606446684e-12	2.5608556812369e-09	1.29518640512188e-12	5.18334947320345e-13	0	2.03268294809296e-06	1.29289210808868e-12	0	4.29634006476945e-10	0	1.92026029163116e-09	1.27947222839841e-09	3.2879813666867e-12	5.08296931415826e-06	1.28642764754824e-09	4.29634006476945e-10	0	1.00503020859745	0	2.03844112226457e-06	0	2.56741214125336e-09	8.24055480372606e-13	8.57010719972887e-10	1.92748368037368e-09	0	0	0	2.41402965934496e-12	0	5.20068509017068e-13	2.03268294809296e-06	4.29634006476945e-10	0	5.16816451548403e-13	1.51849577194207e-15	0	0.00505755446758746	1.29518640512188e-12	1.71707616389759e-09
"Gonodonta_fulvangula"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"noto_unknown"	1.7533226322701e-08	0	1.01412445832662e-05	1.74552357173191e-08	3.9767664431102e-08	1.265185377923e-05	1.01412445832662e-05	1.01922056113228e-05	3.15990873566061e-05	1.7533226322701e-08	0	1.01922056113228e-05	0	0.0252007379842763	0.02516689621703	0	1.5925998467198e-05	3.16550608871572e-05	0	1.42590679352958e-05	1.27154309338995e-05	0.025201559974931	1.42416126995785e-05	1.42416126995785e-05	3.01849402885573e-05	3.01169501853484e-05	1.74552357173191e-08	0	1.27070616605465e-05	1.70493607985038e-08	2.98684290680555e-08	1.75918658756197e-08	0	1.42416126995785e-05	0	1.265185377923e-05	0.0251528735358585	7.9535328862204e-07	0.00113932901596628	0	2.55740411977557e-07	3.18519969343961e-07	1.10989649152289e-06	0.00126007799874655	3.18519969343961e-07	2.54887943937632e-07	0	0.000504014759685526	6.35771546694976e-07	0	5.03082338142622e-07	0	0.000629613214918641	0.00062917240542575	2.33971816145742e-09	5.09610280566143e-07	0.000632592688961502	5.03082338142622e-07	0	5.09610280566143e-07	0	1.00302208700225	0	0.000630997906072747	5.86395529187324e-10	1.00389833951161e-06	0.000631981747132122	0	0	0	7.91376522178929e-07	0	2.55740411977557e-07	0.000504014759685526	5.03082338142622e-07	0	2.5414123321093e-07	7.46710726701388e-10	0	0.000507062229163312	3.18519969343961e-07	1.22186650021233e-06
"Strophocerus_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
