"Dryas_sp1_M_PL_014"	"Salix_sp1_M_PL_014"	"Saxifraga_oppositifolia"	"Potentilla_sp1_M_PL_014"	"Lychnis_triflora"	"Papaver_sp1_M_PL_014"	"Stellaria_sp1_M_PL_014"	"Epilobium_sp1_M_PL_014"	"Lesquerella_arctica"	"Cassiope_tetragona"	"Cerastium_alpinum"	"Erysimum_sp1_M_PL_014"	"Saxifraga_tricuspidata"	"Taraxacum_sp1_M_PL_014"	"Arnica_sp1_M_PL_014"	"Draba_bellii"	"Saxifraga_hirculus"	"Braya_sp1_M_PL_014"	"Cerastium_arcticum"	"Draba_cinerea"	"Draba_oblongata"	"Erigeron_sp1_M_PL_014"	"Pedicularis_capitata"	"Pedicularis_sp1_M_PL_014"	"Polygonum_viviparum"	"Saxifraga_cernua"	"Saxifraga_flagellaris"	"Saxifraga_sp1_M_PL_014"	"Silene_sp1_M_PL_014"	"Bombus_polaris"	"Smittia_extrema"	"Carposcalis_carinata"	"Aedes_nigripes"	"Smittia_sp1_M_PL_014"	"Aedes_impiger"	"Aedes_sp1_M_PL_014"	"Boloria_sp1_M_PL_014"	"Corynoneura_scutellata"	"Cryptus_arcticus"	"Limnophyes_sp1_M_PL_014"	"Orthocladiinae_sp1_M_PL_014"	"Unidentified_sp1_M_PL_014"	"Apis_mellifera"	"Pogonomyoides_segnis"	"Protophormia_terraenovae"	"Ramphomyia_lamelliseta"	"Ramphomyia_nigrita"	"Ramphomyia_sp1_M_PL_014"	"Spilogona_melanosoma"	"Spilogona_sanctipauli"	"Spilogona_sp1_M_PL_014"	"Allopiophila_arctica"	"Amauronematus_amentorum"	"Anarta_richardsoni"	"Boreellus_atriceps"	"Chironomus_sp1_M_PL_014"	"Colias_hecla"	"Eupogonomyia_groenlandica"	"Helophilus_borealis"	"Heterotrissocladius_subpilosus"	"Hyposoter_luctus"	"Lasiestra_leucocycla"	"Olethreutes_mengelana"	"Paraphaenocladius_despectus"	"Pegomyia_sp1_M_PL_014"	"Peleteriopsis_aenea"	"Petinarctia_stylata"	"Plebeius_aquilo"	"Prosmittia_nanseni"	"Ramphomyia_filicauda"	"Smittia_polaris"	"Smittia_polymorpha"	"Spilogona_dorsata"	"Spilogona_latilamina"	"Unidentified_sp2_M_PL_014"	"Unidentified_sp3_M_PL_014"	"Unidentified_sp4_M_PL_014"	"Amauronematus_sp1_M_PL_014"	"Bombus_hyperboreus"	"Bradysia_sp1_M_PL_014"	"Brevicoryne_arctica"	"Chironomus_sp2_M_PL_014"	"Cricotopus_lestralis"	"Cricotopus_sp1_M_PL_014"	"Crymodes_exulis"	"Dolichopus_dasyops"	"Einfieldia_sp1_M_PL_014"	"Fucellia_pictipennis"	"Gynometriocnemus_sp1_M_PL_014"	"Isotoma_viridis"	"Limnophyes_globifer"	"Limnophyes_sp2_M_PL_014"	"Metriocnemus_obscuripes"	"Olethreutes_inquietana"	"Orthocladius_consobrinus"	"Orthocladus_sp1_M_PL_014"	"Phaladrodira_nigropilosa"	"Procladius_sp1_M_PL_014"	"Psectrocladius_barbatimanus"	"Pseudodiamesa_arctica"	"Rhyncaenus_sp1_M_PL_014"	"Scatophaga_nigripalpis"	"Spilogona_almquisti"	"Spilogona_deflorata"	"Spilogona_tundrae"	"Sympistris_labradoris"	"Tanytarsus_niger"	"Tipula_arctica"	"Unidentified_sp5_M_PL_014"	"Unidentified_sp6_M_PL_014"
"Cerastium_alpinum"	0.00134918099129366	0.000285741504844048	0.00162989175425135	1.87381625932243e-06	0.000912042441634106	0.000504785916860893	1.04878525495687e-06	5.78600915280875e-07	0.000631508645059433	9.9283588284138e-07	1.00224628566218	0.000281494915457176	1.1127504459172e-06	6.28623728149301e-07	7.8178685104689e-07	0.00141074161852516	2.83256532054925e-07	8.0115137553317e-08	0	0.000280150159231788	0.000280150159231788	1.13255414049714e-07	1.85406950214082e-07	1.85406950214082e-07	5.72890980925946e-07	0.000280150159231788	2.36235198934146e-07	2.69997562197951e-08	1.85406950214082e-07	1.85406950214082e-05	0.0252135143308609	1.84749005374682e-05	4.48568095808017e-06	0.0251205572576767	4.4596213963786e-06	4.45621076818484e-06	4.45621076818484e-06	1.58566057655243e-05	1.0799902487918e-06	2.30430122521803e-05	0.0251272125655937	1.82335213180456e-05	7.87433840957777e-06	1.1642481731754e-05	4.45607524509795e-06	0.0250663213096755	3.39766242149142e-06	5.69187562039656e-08	3.39577876448828e-06	1.1642481731754e-05	7.08705596802437e-06	4.43125434802692e-06	1.01641681209481e-05	3.40077123938208e-06	1.01641681209481e-05	1.01641681209481e-05	3.38866807143788e-06	4.43125434802692e-06	4.43125434802692e-06	1.14578196185189e-05	1.06230762667044e-06	1.60031253794228e-05	3.38633688008645e-06	8.09567475622219e-06	2.90999950560355e-08	1.2645155547688e-05	3.38452449653977e-06	4.43125434802692e-06	1.01641681209481e-05	3.38633688008645e-06	4.43125434802692e-06	7.84951751250673e-06	1.05841798619612e-05	3.38239436263598e-06	1.26579916623366e-05	1.14139149222786e-05	2.83670483516869e-08	1.05830186979277e-06	1.15720183056175e-08	1.05830186979277e-06	1.26301729011887e-05	6.79121564271398e-06	6.79121564271397e-06	1.14005305204263e-05	7.03737288642941e-06	1.49826464993839e-08	6.79121564271397e-06	6.79121564271397e-06	1.05830186979277e-06	9.44188440183082e-09	6.79121564271396e-06	6.79121564271396e-06	6.79121564271398e-06	3.37295247823415e-06	1.33844018523031e-08	6.79121564271397e-06	3.37295247823415e-06	6.79121564271397e-06	6.79121564271397e-06	3.37295247823415e-06	1.05830186979277e-06	6.79121564271397e-06	3.37295247823415e-06	3.37295247823415e-06	3.37295247823415e-06	3.37295247823415e-06	6.79121564271397e-06	3.37295247823415e-06	0	1.05830186979277e-06
"Erysimum_sp1_M_PL_014"	4.65134893202369e-06	0.00154440101412716	0.000284238751871715	1.40983228772763e-06	0.00028286149840309	1.1548832175036e-06	1.03899038927287e-06	3.59038438336623e-07	5.02916352316961e-07	7.24479836341841e-07	0.000281494915457177	1.00489014164866	1.18259790857669e-07	8.24992313481253e-07	0.000842646171610022	0.000281220471144124	1.31272760598459e-09	4.31349588220104e-07	0	0.000280369063884355	0.000280369063884355	7.25705784504521e-10	6.99357480176133e-08	6.99357480176133e-08	1.77676820604956e-07	0.000280369063884355	0.000841148553409262	1.44271026448227e-07	6.99357480176133e-08	6.99357480176133e-06	0.025233215749592	6.94548531823208e-06	3.3844750799164e-05	1.7623843428041e-05	5.75654507882995e-06	5.74888312774993e-06	5.74888312774993e-06	9.28551285430375e-06	5.7708410579291e-06	9.28389919007383e-06	1.99572156483185e-05	3.28289273910085e-05	6.92244388473387e-06	5.7481304600352e-06	5.74974412426512e-06	8.23332939155829e-06	2.17711735351356e-08	3.3651533235099e-08	2.17423605435513e-08	5.7481304600352e-06	0.0252344566022778	5.73163212835658e-06	1.19595650512887e-06	1.45848671015009e-08	1.19595650512887e-06	1.19595650512887e-06	3.22531801670905e-08	5.73163212835658e-06	5.73163212835658e-06	3.55353641209912e-06	5.74157123543752e-06	2.16866993763984e-08	2.16986029566852e-08	0.0251279735449727	3.06950384636572e-08	2.49010468930945e-08	1.88091410967917e-08	5.73163212835657e-06	1.19595650512887e-06	2.16986029566852e-08	5.73163212835657e-06	6.90433188882532e-06	2.8126704008682e-08	1.16721299169254e-08	1.30148218177809e-08	3.54583896066525e-06	2.49129504733812e-08	5.72000375602651e-06	7.18076876673246e-09	5.72000375602652e-06	1.00583270463392e-08	1.18432813279882e-06	1.18432813279881e-06	3.53576873003863e-06	0.0251222535412166	1.48427198467553e-08	1.18432813279881e-06	1.18432813279881e-06	5.72000375602651e-06	4.37575868661531e-11	1.18432813279881e-06	1.18432813279881e-06	1.18432813279882e-06	1.16283723300592e-08	1.0070230626626e-08	1.18432813279881e-06	1.16283723300592e-08	1.18432813279881e-06	1.18432813279881e-06	1.16283723300592e-08	5.72000375602651e-06	1.18432813279881e-06	1.16283723300592e-08	1.16283723300592e-08	1.16283723300592e-08	1.16283723300592e-08	1.18432813279881e-06	1.16283723300592e-08	0	5.72000375602651e-06
"Saxifraga_tricuspidata"	0.00168884751987992	0.000424331224365886	0.000423392887616896	0.00126301640073523	2.14026165513241e-06	0.0004205846128716	2.56645200085194e-06	1.0930459056466e-06	0.00126186403709498	5.87978884130966e-07	1.1127504459172e-06	1.18259790857669e-07	1.00376697698861	0.000840809081854867	8.69689405589187e-07	9.12281292831042e-07	6.56573819523315e-07	1.19335022955049e-07	0	3.81680274476516e-08	3.81680274476516e-08	4.42931923720306e-07	1.36804699713117e-07	1.36804699713117e-07	1.34438546176659e-09	3.81680274476516e-08	1.06843283024798e-09	4.04568290336085e-08	1.36804699713117e-07	1.36804699713117e-05	3.43512247028864e-06	0.0251167621750061	1.48809148933834e-05	1.20528355814639e-05	1.48519252465304e-05	1.48371225646311e-05	1.48371225646311e-05	5.83516866977328e-06	1.61827316134434e-06	1.18288208101214e-05	2.53222621501644e-05	2.28401069956508e-05	3.35043363112139e-06	1.18020675394323e-05	5.80841539908412e-06	6.0140745925848e-06	1.32879577116092e-05	0.0251242161974813	1.32655503132213e-05	1.18020675394323e-05	3.20529849074394e-08	5.79371592698085e-06	5.98625583143686e-06	0.025098396543515	5.98625583143685e-06	5.98625583143687e-06	2.52423458460715e-05	5.79371592698086e-06	5.79371592698086e-06	2.68877092353318e-08	1.57756387842881e-06	2.94593995415994e-05	1.32436645192372e-05	1.5745536220525e-06	3.0041772765909e-05	2.52739443419118e-05	4.24397971781274e-06	5.79371592698085e-06	5.98625583143686e-06	1.32436645192371e-05	5.79371592698085e-06	3.33573415901811e-06	1.02304704121512e-05	4.24400459368391e-06	0.0251194117054573	9.0482989902265e-06	9.05820931954951e-06	1.57159712728106e-06	2.18609181129321e-08	1.57159712728106e-06	2.52372807418997e-05	1.76413703173707e-06	1.76413703173707e-06	2.67532706891551e-08	2.95649477144172e-09	3.66636000121705e-08	1.76413703173706e-06	1.76413703173706e-06	1.57159712728106e-06	2.18857939841105e-08	1.76413703173706e-06	1.76413703173706e-06	1.76413703173707e-06	4.2221187996998e-06	9.02154571953736e-06	1.76413703173707e-06	4.2221187996998e-06	1.76413703173707e-06	1.76413703173707e-06	4.2221187996998e-06	1.57159712728106e-06	1.76413703173707e-06	4.2221187996998e-06	4.2221187996998e-06	4.2221187996998e-06	4.2221187996998e-06	1.76413703173707e-06	4.2221187996998e-06	0	1.57159712728106e-06
"Taraxacum_sp1_M_PL_014"	0.00126860818776982	4.93677415260606e-06	0.0006340160554585	0.00210285666872574	0.000631477549061791	1.52630392099307e-06	2.05950948171477e-06	1.13298394068057e-06	1.41694320280217e-06	5.32662131337406e-07	6.28623728149301e-07	8.24992313481252e-07	0.000840809081854867	1.0039769746564	0.00062976118833541	4.34324740581344e-07	7.69677114036011e-07	2.11780274139149e-09	0	1.18219678581824e-07	1.18219678581824e-07	6.08425593512941e-07	5.93655017091107e-08	5.93655017091107e-08	3.96656751923236e-07	1.18219678581824e-07	7.02764696288206e-07	1.19829079887023e-09	5.93655017091107e-08	5.93655017091108e-06	1.06397710723642e-05	4.18939745472608e-05	3.92316707699551e-05	5.86525146011988e-06	1.82396311587748e-05	1.82328692735639e-05	1.82328692735639e-05	1.10965907346937e-05	4.79316319548091e-08	1.11050785231388e-05	7.95200131188488e-06	0.0251309516089489	2.67333446640721e-06	3.21160915986638e-06	3.20312137142133e-06	5.8289696270387e-06	1.82527678053882e-05	0.025135464998233	1.82175811498381e-05	3.21160915986638e-06	2.10829408886461e-05	3.1898048181379e-06	5.81325403383496e-06	2.41917475157962e-05	5.81325403383497e-06	5.81325403383497e-06	0.0251025958868795	3.1898048181379e-06	3.1898048181379e-06	7.93313503846473e-06	1.83902388504254e-08	3.19985933348059e-06	1.81919252460369e-05	3.89091565503871e-08	0.0251144447711866	5.77604280805401e-08	3.19418014823816e-06	3.1898048181379e-06	5.81325403383496e-06	1.81919252460369e-05	3.1898048181379e-06	2.66001791312377e-06	3.19332481115302e-06	3.19717637322575e-06	2.10485659104277e-05	2.29138741398848e-05	1.50498263406368e-05	1.82843487133558e-08	2.26596788136115e-08	1.82843487133558e-08	2.83388640560434e-08	2.64173356441042e-06	2.64173356441042e-06	7.89346936327239e-06	2.06248078370313e-08	2.94215640244968e-08	2.64173356441042e-06	2.64173356441042e-06	1.82843487133558e-08	2.56559038012004e-08	2.64173356441042e-06	2.64173356441042e-06	2.64173356441042e-06	3.17152046942455e-06	1.50204047766124e-05	2.64173356441042e-06	3.17152046942454e-06	2.64173356441042e-06	2.64173356441042e-06	3.17152046942454e-06	1.82843487133558e-08	2.64173356441042e-06	3.17152046942454e-06	3.17152046942454e-06	3.17152046942454e-06	3.17152046942454e-06	2.64173356441042e-06	3.17152046942454e-06	0	1.82843487133558e-08
"Arnica_sp1_M_PL_014"	0.000677623655959355	0.00067651047763313	0.000843317537412573	0.000675124177583666	0.000840237898241645	1.22421550877355e-06	0.00067189356335632	7.12833402685249e-07	8.34615897628737e-07	8.84408808074561e-07	1.04238246806252e-06	0.00112352822881336	1.15958587411892e-06	0.000839681584447213	1.00262387521683	8.67917742257441e-07	3.03771830203969e-07	4.30254767945444e-07	0	4.97944114109491e-07	4.97944114109491e-07	2.17938952978844e-07	1.74180659296007e-07	1.74180659296007e-07	5.27787624523647e-07	4.97944114109491e-07	0.00111869177412312	3.03899412945371e-07	1.74180659296007e-07	1.74180659296007e-05	4.48149702698541e-05	1.25822705680595e-05	0.0334394162890932	5.2803611585434e-06	1.86204485321905e-05	9.03622572372532e-06	9.03622572372533e-06	1.4724737449725e-05	1.21559765178148e-05	1.47201160225056e-05	1.05746561990833e-05	0.0334558046769728	6.04152765435843e-06	4.21714229448505e-06	4.22176372170443e-06	5.23394177415234e-06	6.53816858936532e-06	2.58433448122023e-05	6.5265004217409e-06	4.21714229448505e-06	0.0335607532236936	4.19965350150257e-06	5.20788221245077e-06	1.72304878675136e-06	5.20788221245077e-06	5.20788221245078e-06	2.26860987510787e-05	4.19965350150257e-06	4.19965350150257e-06	1.05557524904729e-05	2.52710710000146e-06	1.71075145785096e-06	6.51637469406745e-06	3.05938000819382e-05	2.58143551653493e-05	9.61517179447143e-06	1.7083158079521e-06	4.19965350150257e-06	5.20788221245077e-06	6.51637469406744e-06	4.19965350150257e-06	6.01941743415656e-06	1.71154793288087e-06	1.70418486757185e-06	4.56819648055476e-08	1.53252892821896e-05	1.44207950306879e-05	2.50559436160418e-06	1.4256668053705e-08	2.50559436160419e-06	1.66923179525747e-08	3.5138230725524e-06	3.51382307255239e-06	1.05029737280206e-05	2.8088205720334e-05	9.59847947651886e-06	3.51382307255239e-06	3.51382307255239e-06	2.50559436160418e-06	1.01257276734656e-08	3.51382307255239e-06	3.51382307255239e-06	3.51382307255239e-06	1.69405913989839e-06	4.82231555416905e-06	3.51382307255239e-06	1.69405913989839e-06	3.51382307255239e-06	3.51382307255239e-06	1.69405913989839e-06	2.50559436160418e-06	3.51382307255239e-06	1.69405913989839e-06	1.69405913989839e-06	1.69405913989839e-06	1.69405913989839e-06	3.51382307255239e-06	1.69405913989839e-06	0	2.50559436160418e-06
"Draba_bellii"	0.00067927228476523	0.00037863395263766	0.00105202046082852	1.63370124793906e-06	0.00121473130398029	0.000671738904537768	1.19406830693738e-06	4.1397761699609e-07	0.000841168278334151	9.27254320869505e-07	0.00188098882470022	0.000374960628192166	1.21637505710805e-06	5.79099654108459e-07	8.67917742257442e-07	1.00187921861404	1.42776559231218e-07	1.06089654706652e-07	0	0.00037316992862857	0.00037316992862857	5.71856189478667e-08	1.71802771968788e-07	1.71802771968788e-07	7.63022175867013e-07	0.00037316992862857	3.14479809237884e-07	3.57070319332818e-08	1.71802771968788e-07	1.71802771968787e-05	0.0335852935765713	1.71222960073118e-05	3.1581866893524e-06	0.0334586765437822	3.12925609794382e-06	3.12047753161321e-06	3.12047753161321e-06	1.83078513424205e-05	1.42828127733127e-06	2.7880940049224e-05	0.0334750061812852	1.96109679693004e-05	5.80894791753932e-06	1.26967987494704e-05	3.12371004266688e-06	5.31063199162041e-05	1.715568568436e-06	5.65561624085489e-08	1.71460922518225e-06	1.26967987494704e-05	9.4343942771365e-06	3.10052868464515e-06	6.08159929869857e-06	1.72859008834078e-06	6.08159929869858e-06	6.08159929869859e-06	1.71265820326579e-06	3.10052868464515e-06	3.10052868464515e-06	1.52604435173403e-05	1.40765245546741e-06	1.85215462785961e-05	1.70985000654121e-06	1.07763636775362e-05	2.61467859808476e-08	1.68404236853535e-05	1.706460264253e-06	3.10052868464515e-06	6.08159929869858e-06	1.70985000654121e-06	3.10052868464515e-06	5.78576655951758e-06	1.12944507767383e-05	1.70293993055412e-06	1.68537749431107e-05	1.51958105943817e-05	2.872741329867e-08	1.40234797273207e-06	8.27955233992181e-09	1.40234797273208e-06	1.6823365566683e-05	4.38341858678552e-06	4.38341858678551e-06	1.51841412997535e-05	9.37401570480414e-06	1.7058118670534e-08	4.38341858678551e-06	4.38341858678551e-06	1.40234797273207e-06	4.75921864104061e-09	4.3834185867855e-06	4.38341858678551e-06	4.38341858678551e-06	1.69818071191308e-06	1.16692946281361e-08	4.38341858678551e-06	1.69818071191308e-06	4.38341858678551e-06	4.38341858678551e-06	1.69818071191307e-06	1.40234797273207e-06	4.38341858678551e-06	1.69818071191308e-06	1.69818071191308e-06	1.69818071191308e-06	1.69818071191308e-06	4.38341858678551e-06	1.69818071191308e-06	0	1.40234797273207e-06
"Saxifraga_hirculus"	0.00281147142298868	4.59365707007272e-06	2.12257521285451e-06	0.00112442206529876	7.59743267644353e-07	1.46558679512202e-06	1.15699950208017e-06	1.18151587665134e-06	3.5590456826121e-07	4.84700789771404e-07	3.77675376073233e-07	1.75030347464613e-09	8.7543175936442e-07	1.02623615204801e-06	3.03771830203969e-07	1.42776559231218e-07	1.0061495451073	1.69770330259131e-09	0	5.52946037526854e-10	5.52946037526854e-10	5.03687783885524e-07	7.14919711270948e-08	7.14919711270948e-08	4.77225670630876e-10	5.52946037526854e-10	3.40116563890696e-10	8.4278180913618e-10	7.14919711270948e-08	7.14919711270949e-06	4.97651433774169e-08	1.51289450944682e-05	1.510393257487e-05	7.07266067811751e-06	1.50938068471966e-05	1.51009086004142e-05	1.51009086004142e-05	7.06730641276552e-06	3.37112723654472e-08	7.07612584723727e-06	3.08159852536501e-08	5.41224857071142e-08	3.79751278351519e-08	7.06662905639172e-06	7.05780962191997e-06	7.04696450526044e-06	1.51106335165657e-05	8.07912787849077e-06	0.0335533784349814	7.06662905639173e-06	1.02034969167209e-08	7.04569210217569e-06	7.0375226208586e-06	7.05056435145582e-06	7.0375226208586e-06	7.03752262085861e-06	7.05433446127292e-06	7.04569210217569e-06	7.04569210217569e-06	9.54451341261749e-09	1.70984298691026e-08	7.03579664883694e-06	1.50602647381772e-05	1.70573022908392e-08	8.05724208450664e-06	2.36466556806551e-08	7.05230887500475e-06	7.04569210217569e-06	7.0375226208586e-06	1.50602647381772e-05	7.04569210217569e-06	2.58576080908668e-08	7.04961551168775e-06	0.0335453468488007	2.90038853493347e-08	8.041082971551e-06	8.04811474502087e-06	1.7013544703973e-08	2.36303175330269e-08	1.70135447039731e-08	7.11809136522421e-09	8.84406338689381e-09	8.8440633868938e-09	9.4967908455544e-09	4.37575868661532e-11	1.6528564315431e-08	8.84406338689379e-09	8.84406338689379e-09	1.7013544703973e-08	0.0335383181702432	8.84406338689378e-09	8.84406338689379e-09	8.84406338689381e-09	7.02867855747171e-06	8.03158618070546e-06	8.84406338689379e-09	7.02867855747171e-06	8.8440633868938e-09	8.84406338689379e-09	7.02867855747171e-06	1.7013544703973e-08	8.8440633868938e-09	7.02867855747171e-06	7.02867855747171e-06	7.02867855747171e-06	7.02867855747171e-06	8.84406338689379e-09	7.02867855747171e-06	0	1.7013544703973e-08
"Braya_sp1_M_PL_014"	8.37352413163811e-06	0.00378615514408232	1.90421380629839e-06	3.30333561399214e-06	8.66598590318066e-07	1.85176496468651e-06	0.00126404227571803	1.0314761047427e-06	9.09739503189776e-07	1.61381500901623e-06	1.60230275106634e-07	8.62699176440207e-07	2.38670045910098e-07	4.23560548278299e-09	6.45382151918166e-07	1.59134482059978e-07	2.54655495388696e-09	1.0037687827378	0	1.56883403071688e-07	1.56883403071688e-07	1.48926637841985e-09	3.22937215074809e-07	3.22937215074809e-07	5.4434584818974e-10	1.56883403071688e-07	1.44080996014306e-09	0.00125865964111569	3.22937215074809e-07	3.22937215074808e-05	1.41195062764519e-05	1.41076806551997e-05	3.21465854290183e-05	6.4632059344811e-08	3.21250726906211e-05	1.40879554167441e-05	1.40879554167441e-05	1.4094908497868e-05	0.0503463856446276	1.40810169078524e-05	3.83375120557698e-08	4.03853351062276e-08	1.40710764293528e-05	1.40701844254734e-05	1.4084076015489e-05	3.28737913996711e-08	4.46779913525954e-08	2.96678956704802e-08	4.4613949879883e-08	1.40701844254734e-05	4.32242988042917e-08	1.40437306402636e-05	2.88680345220052e-08	2.69005614768477e-08	2.88680345220052e-08	2.88680345220052e-08	2.10397004661649e-08	1.40437306402636e-05	1.40437306402636e-05	1.08869169637948e-08	0.0502024619337201	3.91286003928908e-08	4.45290647147535e-08	1.40443643093455e-05	2.37011445227277e-08	1.80759415860356e-05	4.15633324239493e-08	1.40437306402636e-05	2.88680345220052e-08	4.45290647147535e-08	1.40437306402636e-05	1.40307310541274e-05	4.73875955389026e-08	2.10186954942249e-08	2.4161541211548e-08	3.4427736764634e-08	1.80813420503574e-05	1.40227968299345e-05	2.0629522094854e-08	1.40227968299345e-05	1.81947900637955e-08	7.93422419290997e-09	7.93422419290996e-09	1.08324823789758e-08	2.15674794110052e-08	1.80577467959718e-05	7.93422419290996e-09	7.93422419290996e-09	1.40227968299345e-05	8.48851651295655e-11	7.93422419290995e-09	7.93422419290995e-09	7.93422419290997e-09	2.09338103290953e-08	2.35952543856582e-08	7.93422419290996e-09	2.09338103290953e-08	7.93422419290996e-09	7.93422419290996e-09	2.09338103290952e-08	1.40227968299345e-05	7.93422419290996e-09	2.09338103290953e-08	2.09338103290953e-08	2.09338103290953e-08	2.09338103290952e-08	7.93422419290996e-09	2.09338103290953e-08	0	1.40227968299345e-05
"Cerastium_arcticum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0
"Draba_cinerea"	6.47649072604253e-06	0.00112388234382658	0.00112663778237173	1.25761384266158e-06	0.00112229943157416	2.37928715223914e-06	3.87801667708964e-07	3.01099487171985e-07	1.99627571109808e-06	9.81655609858322e-07	0.00112060063692715	0.00112147625553742	1.52672109790607e-07	4.72878714327298e-07	1.49383234232847e-06	0.00111950978588571	1.65883811258056e-09	3.13766806143376e-07	0	1.00111612323868	0.00111612323867739	8.41945914184536e-10	8.97004587729509e-08	8.97004587729509e-08	7.04961954506382e-07	0.00111612323867739	9.39354541800886e-07	1.04856029160132e-07	8.97004587729509e-08	8.97004587729508e-06	0.100451091480965	8.91983209461267e-06	4.24303581742718e-06	7.00765139225269e-05	4.19324140601622e-06	4.19372337193525e-06	4.19372337193525e-06	1.82320027110962e-05	4.1942411664053e-06	1.82414511373104e-05	7.94006771949348e-05	1.87846833671617e-05	8.88139268281968e-06	4.21270824263336e-06	4.20325981641925e-06	3.27255312432095e-05	2.52583774255361e-08	2.46217266219589e-08	2.52294774378703e-08	4.21270824263337e-06	2.81806362540265e-05	4.1787184261728e-06	4.71051532003063e-06	2.00080295598715e-08	4.71051532003064e-06	4.71051532003065e-06	2.80131946732888e-08	4.1787184261728e-06	4.1787184261728e-06	1.40992390901276e-05	4.17821553966487e-06	5.61167410370679e-08	2.51741828341176e-08	3.21994335877933e-05	2.08049238771937e-08	4.54655380463753e-08	2.22132165585461e-08	4.1787184261728e-06	4.71051532003064e-06	2.51741828341176e-08	4.1787184261728e-06	8.85685129257322e-06	5.01810432756654e-08	1.6246521418859e-08	4.37423169667267e-08	1.4037725850696e-05	1.4522979843425e-08	4.16252719935769e-06	6.0219897434397e-09	4.1625271993577e-06	3.99255142219615e-08	4.69432409321555e-06	4.69432409321554e-06	1.4028742894677e-05	2.80369063884356e-05	5.54002382441377e-09	4.69432409321554e-06	4.69432409321554e-06	4.16252719935769e-06	5.52946037526854e-11	4.69432409321553e-06	4.69432409321554e-06	4.69432409321555e-06	1.61912268151063e-08	8.98295601901129e-09	4.69432409321554e-06	1.61912268151063e-08	4.69432409321554e-06	4.69432409321554e-06	1.61912268151063e-08	4.16252719935769e-06	4.69432409321554e-06	1.61912268151063e-08	1.61912268151063e-08	1.61912268151063e-08	1.61912268151063e-08	4.69432409321554e-06	1.61912268151063e-08	0	4.16252719935769e-06
