"Rhombomys_opimus"	"Meriones_meridianus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_tamariscinus"	"Allactaga_elater"	"Dipus_sagitta"	"Cricetulus_migratorius"	"Ellobius_talpinus"	"Spermophilopsis_leptodactylus"	"Pygeretmus_pumilio"	"Diplomesodon_pulchellum"	"Microtus_socialis"	"Crocidura_suaveolens"	"Allactaga_major"	"Allactaga_severtzovi"	"Eremodipus_lichtensteini"	"Xenopsylla_gerbilli"	"Coptopsylla_lamellifer"	"Nosopsyllus_laeviceps"	"Xenopsylla_conformis"	"Xenopsylla_skrjabini"	"Echidnophaga_oschanini"	"Ctenophthalmus_dolichus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Nosopsyllus_turkmenicus"	"Rhadinopsylla_cedestis"	"Stenoponia_conspecta"	"Xenopsylla_hirtipes"	"Stenoponia_vlasovi"	"Oropsylla_ilovaiskii"	"Nosopsyllus_tersus"	"Nosopsyllus_aralis"	"Rostropsylla_daca"	"Mesopsylla_lenis"	"Mesopsylla_tuschkan"	"Desertopsylla_rothschildi"	"Ophthalmopsylla_volgensis"	"Frontopsylla_macrophthalma"	"Amphipsylla_rossica"	"Synosternus_longispinus"	"Mesopsylla_eucta"	"Paradoxopsyllus_repandus"	"Leptopsylla_nana"	"Mesopsylla_hebes"	"Nosopsyllus_fidus"
"Stenoponia_conspecta"	0.0843144166719833	0.00584601537723036	0.00612516860682228	4.17828875987299e-06	0.00471874216870177	2.08243124111286e-07	4.05893492895181e-07	2.81383487859099e-07	5.96502744413927e-07	2.65363205162739e-08	1.67440200027476e-10	4.95997149217342e-08	0	1.14498708450602e-08	0	2.8510832983473e-11	9.18967631674027e-11	0.00752952379213151	0.000702849170240683	0.000605287074851492	0.000636194536306552	0.000115650557108383	0.000105619860965051	6.32165689149124e-05	2.06677888612008e-05	1.13421143823057e-05	0.000164602443269692	3.08277481658879e-05	1.00002810457918	1.1761132466757e-05	1.55528188105441e-05	2.67513594522488e-06	5.53435273593934e-06	5.09969381942836e-05	2.40129930945651e-07	7.42870350708106e-08	9.57323667910211e-10	9.64916013257728e-09	1.42581948972079e-09	2.46528287537253e-09	0	1.70454313239324e-07	7.12770824586824e-10	1.01846636098822e-07	4.57994833802407e-10	0	1.10221588714965e-09
"Xenopsylla_hirtipes"	0.0977761608286843	2.09905099043675e-05	0.000588071670692936	0.00262201803144226	1.99775160532658e-06	1.88326447471614e-07	2.10148210894372e-07	2.29637551169565e-07	1.68458360468917e-07	3.03255350677533e-08	1.51425974661518e-10	2.39029115654429e-08	0	1.11939663353421e-08	0	2.57840152617216e-11	4.75788370709373e-11	0.00825837444016043	0.000666349437206826	0.000373975558382911	0.000155879350778775	0.00013001506011986	0.000123464456108453	6.18036791720374e-05	0.000151057098431485	7.60286780401454e-05	1.46085290634472e-05	2.5672806536936e-05	1.2271008151732e-05	1.00001420988413	1.08617985236048e-05	1.76557295915307e-05	5.4503579237969e-06	1.98757928275834e-06	2.7842740985016e-07	8.45165952308826e-08	8.65763833631682e-10	4.99577789244842e-09	1.28945203055736e-09	6.57335261168273e-07	0	1.97488015506844e-07	6.44600381543039e-10	1.18107596116096e-07	4.47758653413685e-10	0	5.31175812565398e-10
"Stenoponia_vlasovi"	0.0931585794536068	0.00239759190171611	0.00273200115872545	3.44742598772123e-06	0.00203930691301222	1.81852511028247e-07	3.14934083673434e-07	2.44314319422966e-07	0.000678354722591246	2.90370990465028e-08	1.46220534060928e-10	3.76496800264631e-08	0	1.14043470362781e-08	0	2.48976603269779e-11	7.13029979718214e-11	0.00802033985543361	0.000689071920083966	0.000467987339609834	0.000409501573531556	0.00012510646943734	0.00011669763652215	6.29652246828172e-05	1.30070416226074e-05	1.15257965665912e-05	7.79023451932988e-05	2.78193898653058e-05	1.90324325105302e-05	1.2739600980228e-05	1.00001540511565	2.56680200201688e-06	5.52197443251586e-06	2.31594063452194e-05	2.65291858114588e-07	8.05994599875553e-08	8.36002214331011e-10	7.48681478704125e-09	1.24512564621425e-09	2.10247879397188e-09	0	1.8816968751284e-07	6.22441508174448e-10	1.12529841462419e-07	4.56173881451125e-10	0	8.36659556143623e-10
"Oropsylla_ilovaiskii"	0.0305282284858636	1.08530841721378e-05	0.00151207465972368	0.0689550564219023	1.3748390511134e-06	9.46700157621788e-07	1.47723212306564e-07	7.53983551854661e-07	6.33291377992787e-07	1.01153024927148e-08	7.61204790961181e-10	1.72848381304488e-08	0	3.49668365332179e-09	0	1.296139317664e-10	3.34454365327064e-11	0.00326253238860642	0.000216713123871243	0.000217830389266965	0.000216633794779726	4.71574196901465e-05	6.41310505060778e-05	1.93057499193741e-05	0.00376968118911569	0.00180642384405964	1.12995265968924e-05	1.00704669599171e-05	4.75726145924228e-06	3.00930169392593e-05	3.73008172706887e-06	1.00040059078872	1.82776626500952e-06	7.12348406461386e-07	8.69928339833001e-08	5.36306319301669e-08	4.35211712834914e-09	3.51177083593417e-09	6.4819596873582e-09	1.72595964973805e-05	0	6.46877614542748e-08	3.24034829416001e-09	3.68762247319749e-08	1.39867346132872e-10	0	3.84107514009973e-10
"Nosopsyllus_tersus"	0.0967711714414804	0.00212075287003371	0.00211147039213662	3.08362040379907e-06	2.64954515215814e-06	1.71462070591717e-07	2.55656962727792e-07	2.27072241502724e-07	2.47423065770379e-07	3.01158484441722e-08	1.3786598486517e-10	2.95533639254831e-08	0	1.16381180255614e-08	0	2.34750918115714e-11	5.7882296137131e-11	0.00828136519072601	0.000670340775757279	0.000449288284934894	0.000259170130848373	0.000129476360788226	0.000121222556041518	6.42559117180088e-05	1.17452220956278e-05	8.77895393610685e-06	2.79729317024138e-05	2.77745454103473e-05	1.3971338025693e-05	1.3187579312124e-05	1.13914857174278e-05	2.59466120137715e-06	1.00000564812792	2.14328936536863e-06	2.75575165689575e-07	8.31898551886686e-08	7.8823586145693e-10	6.07764109439876e-09	1.17398335739001e-09	1.94060762988074e-09	0	1.95407247570347e-07	5.86877295289284e-10	1.16893630670543e-07	4.65524721022458e-10	0	6.56741420566292e-10
"Nosopsyllus_aralis"	0.0399884482865207	0.00165539808055378	0.00169137972574596	2.50363249503242e-06	0.0576693265284672	2.48335534971278e-07	7.74957621030505e-07	3.69258621526167e-07	1.52252120100381e-06	1.3157054841624e-08	1.99676948888356e-10	1.0810291610464e-07	0	8.01423683512164e-09	0	3.39999363323218e-11	1.75455133455429e-10	0.00417538599975812	0.00143999309955245	0.00055264869566987	0.0016191842967464	5.40460210443488e-05	5.00960196829283e-05	4.42478838446002e-05	6.89956873764243e-06	4.36430454797983e-06	0.00133336782934022	1.27437385869639e-05	0.000147279157505091	5.5016194546751e-06	5.46561989747178e-05	1.15685381209329e-06	2.45192303398171e-06	1.00059667631369	1.13941848531797e-07	3.98217784864718e-08	1.14163426151876e-09	1.842278901282e-08	1.70032814895278e-09	2.3196269782318e-09	0	8.1352580300671e-08	8.49998408308043e-10	4.83035891315977e-08	3.20569473404866e-10	0	2.40228702454755e-09
"Rostropsylla_daca"	0.0193005092914643	4.89900993959902e-06	1.49638131364743e-06	5.34018380859284e-07	3.75818616801382e-07	3.32997051807716e-08	4.530430142003e-08	4.3887746765352e-08	2.28532929443655e-08	0.0817021341235783	2.67749983108431e-11	4.77033774526489e-09	0	2.20983222669406e-09	0	4.55910530952515e-12	1.02571702452404e-11	0.00213551574500517	0.000131239995115606	7.07197870644712e-05	2.30008161569448e-05	2.5545222464933e-05	2.41771650510165e-05	1.22008372967342e-05	1.32297920660346e-06	1.39106040047281e-06	2.30658655676181e-06	4.8904474261364e-06	2.34288932625351e-06	2.60367253535555e-06	2.11516481469739e-06	4.77285008070538e-07	1.06506077550295e-06	3.84938677472287e-07	1.00765962947302	1.65642485919572e-08	1.53083546167646e-10	1.07700287575024e-09	2.27999694354025e-10	3.60659386247367e-10	0	3.89699044524389e-08	1.13977632738129e-10	2.3313829638139e-08	8.83932890677624e-11	0	1.06007505450331e-10
"Mesopsylla_lenis"	0.00737198807874002	2.35119000205431e-05	2.46536509089542e-05	3.31257510843973e-05	2.30678514294779e-06	0.0934655312696245	2.56460620601196e-07	3.43981668461135e-07	4.00059966874578e-07	3.79281121567331e-09	7.51519999435699e-05	2.9885596109633e-08	0	8.50247369493965e-10	0	1.27964856612301e-05	5.80642491828255e-11	0.00221556429218896	0.000368944982063608	0.00140883937587398	0.000435403373748386	9.77591685617595e-06	0.000434093061947565	4.6943517665553e-06	2.36056439481961e-06	1.41573709744548e-06	1.11150433716846e-06	1.90519476080132e-06	9.24745505536643e-07	1.00837041206501e-06	8.19891058494097e-07	3.75414423511168e-07	4.10212044551021e-07	1.71645596924447e-07	2.11336964793937e-08	1.00286769837329	0.000429674523949211	6.09674616419667e-09	0.000639948985927242	0.000637273274273983	0	0.00031864733447922	0.000319912141530752	8.90490875482473e-09	3.40098947797586e-11	0	6.64124357991844e-10
"Mesopsylla_tuschkan"	8.06056308478849e-05	4.35660999043869e-06	4.76339751258144e-06	6.50863845607614e-06	4.30283385309009e-07	0.0184600885429376	4.79379139869936e-08	6.5153049159457e-08	7.73865080865094e-08	3.22878290941589e-10	0.0824506240939976	5.59692431193557e-09	0	1.0467387188719e-11	0	2.52739437882498e-06	1.08534361981992e-11	0.000321799575737501	6.3516896234217e-05	0.000273217284105935	8.43565717605934e-05	1.10381787630342e-07	8.401345751326e-05	5.77921194508676e-08	3.72178710003973e-07	1.80597034680405e-07	5.53629869523647e-08	2.77821698137653e-08	1.5708811096163e-08	1.36161039289346e-08	1.12100296921658e-08	4.01581716843125e-08	5.12353309947005e-09	6.48655830408387e-09	2.5745869128195e-10	0.000566389145205778	1.00538430675656	1.13961080081092e-09	0.00307052938627968	0.000125865868582195	0	6.2932282310493e-05	6.31848594706244e-05	9.73666506455041e-11	4.18695487548758e-13	0	1.2437609582079e-10
"Desertopsylla_rothschildi"	0.000560355952671164	2.83419676119786e-05	9.50892432344719e-05	1.9286334765315e-06	8.86936020041854e-06	2.59699920801944e-07	0.090758822708325	4.04294993001083e-07	2.39887284198928e-06	3.39413511101773e-09	2.08814609710517e-10	1.48653205742764e-07	0	4.11687241930837e-08	0	3.55558489597404e-11	0.00955343681639011	0.00345267775122271	0.000344656559044703	0.000345241791481039	0.00261652754894824	8.04823494721521e-07	7.07250489211414e-07	0.000227299113265886	3.69319505064164e-07	1.82184111038093e-07	8.26623146867933e-07	2.88994409750572e-07	1.65873657517162e-07	8.23113881327215e-08	1.05171922008437e-07	3.3947118080697e-08	4.13858417380487e-08	1.09659458409643e-07	1.89757649536946e-09	8.41931613150969e-09	1.19387798180191e-09	1.00311086572096	1.77813894282759e-09	2.25324178108035e-09	0	2.01346658817722e-09	8.88896223993509e-10	6.76875569447808e-10	1.64674896772335e-09	0	3.30340457206142e-09
"Ophthalmopsylla_volgensis"	0.000165072158490218	8.92189549609652e-06	9.75495509281022e-06	1.33290315760257e-05	8.81176741975714e-07	0.0378043894657171	9.81719868961127e-08	1.33426838098533e-07	1.58479721496976e-07	6.61221999688119e-10	0.0630021742342142	1.14619334574915e-08	0	2.14361475596594e-11	0	5.17584740768306e-06	2.22267367853448e-11	0.000659012900332876	0.000130076162815076	0.000559521293361174	0.000172753705130533	2.26050708250582e-07	0.0001720510419441	1.18352400460489e-07	7.62184258819344e-07	3.69844414317483e-07	1.13377783419859e-07	5.68950666406249e-08	3.21700522368254e-08	2.78844001608029e-08	2.29570041020752e-08	8.22398635333572e-08	1.04924762566732e-08	1.32838136636936e-08	5.27249293193683e-10	0.00115990753699313	0.00422197790613456	2.33380736246121e-09	1.00250783485212	0.000257760535939708	0	0.000128878932779687	0.000129396185192077	1.99397027452681e-10	8.57445902386376e-13	0	2.54709632388701e-10
"Frontopsylla_macrophthalma"	0.000348155367205366	1.43023065257883e-05	3.35635506915968e-05	0.0503688878156158	1.42112138237232e-06	0.0501950956753023	1.65870219533564e-07	6.71855874125232e-07	5.84523012387819e-07	1.39465686183362e-09	4.03599249489716e-05	1.92480310752582e-08	0	4.4207362534255e-11	0	6.87227487339846e-06	3.75540296846725e-11	0.00139000146687284	0.000177852468583179	0.000796407117106523	0.000293863577388452	4.68393958279466e-06	0.000247505416485009	2.44075921729627e-07	0.00274959780657994	0.00131704364093843	2.82335428499578e-07	1.40088699178016e-07	7.41639265007903e-08	1.89531666970185e-05	5.16859370184754e-08	0.000291974840747354	2.31255742560788e-08	2.41627810232479e-08	1.11203310759605e-09	0.00154007707949546	0.000230754092400691	3.94317311689061e-09	0.000343680714586278	1.00035484201292	0	0.000171120345264784	0.000171806871834961	4.20550297199635e-10	1.7682945013702e-12	0	4.27734023894627e-10
"Amphipsylla_rossica"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0
"Synosternus_longispinus"	0.0632744755768483	2.20603531803555e-05	1.45718086041035e-05	1.48298565837237e-05	2.03939859067388e-06	0.0376459317433319	2.22329100105042e-07	2.60688324573046e-07	2.32519999837165e-07	2.02157028961839e-08	3.02696301173219e-05	2.54402001847305e-08	0	7.24642257122231e-09	0	5.15415275784938e-06	5.03366647044304e-11	0.0059691990875427	0.000558655732875492	0.000788352645302851	0.00024721610176025	8.37545399098514e-05	0.000250385298457824	4.00086584433298e-05	5.07438156174436e-06	4.91181244882279e-06	7.64560930567509e-06	1.60477139751683e-05	7.69175088492451e-06	8.54135667067099e-06	6.93875722703599e-06	1.64145194690222e-06	3.49290455031995e-06	1.27113406719798e-06	1.8023580809253e-07	0.00115509658748717	0.000173063776353856	5.28534979396519e-09	0.000257757865559375	0.000256680517897175	0	1.0001284657898	0.000128853818946235	7.64316796911481e-08	2.89856902848893e-10	0	5.653377818829e-10
"Mesopsylla_eucta"	0.000264063987053935	1.42722511071872e-05	1.56048867289283e-05	2.13222947693006e-05	1.40960805209978e-06	0.0604752364163736	1.57044570773759e-07	2.13441340869038e-07	2.53518143268045e-07	1.05774904237269e-09	4.86257864478401e-05	1.8335519907262e-08	0	3.42911526901465e-11	0	0.0401689223123973	3.55558489597403e-11	0.00105421517216175	0.000208081305095803	0.000895059620700853	0.000276352066710339	3.6161065465532e-07	0.00027522802468979	1.89326940586729e-07	1.21925717876592e-06	5.91635752070749e-07	1.81369104317853e-07	9.10143677664032e-08	5.14620535351687e-08	4.46063464027783e-08	3.67240489822924e-08	1.31558140742896e-07	1.67846906452735e-08	2.12499602077011e-08	8.43434482262152e-10	0.00185549042087836	0.000278013381670747	3.73336414077274e-09	0.000414067792614645	0.000412336492403907	0	0.000206166110313975	1.00422305780993	3.1897307551702e-10	1.37164610760586e-12	0	4.07455997939156e-10
"Paradoxopsyllus_repandus"	0.100976153191852	2.10814029858104e-05	7.77242658455298e-06	2.49076494373453e-06	1.85906812518682e-06	1.55318622905087e-07	1.99310167677404e-07	2.04513743811312e-07	1.19527929044491e-07	3.12916065876911e-08	1.24885666204863e-10	2.24421424679358e-08	0	1.15601221258763e-08	0	2.12648717011346e-11	4.51250379631872e-11	0.00850072022859521	0.000686600192725367	0.000369884850266512	0.000120299104372902	0.000133647099643726	0.000126489364941487	6.38252838765033e-05	6.90463034874012e-06	7.26963070905399e-06	1.20523312611796e-05	2.5585692049974e-05	1.22555452105582e-05	1.36217427520564e-05	1.10654344104712e-05	2.49529120686363e-06	5.57192972862922e-06	2.01264954714991e-06	2.87537232203715e-07	8.60807846299724e-08	7.14022104733697e-10	4.73812898613466e-09	1.06345081308096e-09	1.68220118879854e-09	0	2.03817812509728e-07	5.31621792528366e-10	1.00000012197299	4.62404885035053e-10	0	4.98714277065241e-10
"Leptopsylla_nana"	0.000574207450163253	3.09268081170232e-05	5.95638348242709e-08	1.51032810047349e-08	7.38931370174901e-07	1.00185031699532e-09	7.27343017743913e-07	7.25812121390752e-07	9.0207540960254e-10	1.79826668063139e-10	8.0554888998707e-13	1.43992205365153e-10	0	0.100402697604833	0	1.37164610760586e-13	1.64674896772335e-10	5.0333102405446e-05	4.04403266970646e-06	2.82489584528318e-06	9.22451811502871e-07	7.60003171814203e-07	7.25431971172467e-07	0.00602457456856027	4.09497058937504e-08	4.50623496420379e-08	1.69945731606216e-07	1.4551846474966e-07	8.26680675013345e-08	7.74622470405674e-08	6.72856475140409e-08	1.41965356324865e-08	3.32850175531057e-08	2.00355920878041e-08	1.6352758477536e-09	4.931434743065e-10	4.60565036303634e-12	1.72908641610952e-08	6.85956721909101e-12	1.06097670082212e-11	0	1.15942761139557e-09	3.42911526901465e-12	6.93607327552579e-10	1.00401610790419	0	3.19982678589228e-12
"Mesopsylla_hebes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0
"Nosopsyllus_fidus"	0.00061929590854546	2.82506054769357e-05	0.000119637369798247	2.14730218361095e-06	1.25260951822715e-05	2.97605860894759e-07	1.45906164045997e-06	4.86797556467648e-07	3.07110385525795e-06	2.30014806509631e-09	2.39293302433062e-10	0.100222926169478	0	7.99956696473071e-11	0	4.07455997939156e-11	3.30340457206142e-10	0.00228148832461447	0.00223201859294849	5.69148286129421e-06	0.00334976431300834	8.99121080124802e-07	7.82034124819498e-07	4.41668891429926e-07	4.43306600962881e-07	2.1588783025168e-07	1.04072343433803e-06	3.41890814383044e-07	1.98949967630512e-07	9.18934155738138e-08	1.23407284531184e-07	3.89869126720122e-08	4.69570115704899e-08	1.50142939034222e-07	1.96113885083112e-09	9.62980319088173e-09	1.36813705402869e-09	3.46857480066449e-08	2.0376770591096e-09	2.56640414336776e-09	0	2.2613511275316e-09	1.01863999484789e-09	7.48071415597861e-10	3.19982678589228e-12	0	1.0022271761371
