"Stillingia_lineata"	"Labourdonnaisia_callophylloides"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_081"	"Ochna_mauritiana"	"Croton_grangeroides"	"Syzygium_coriaceum"	"Grangeria_borbonica"	"Phyllanthus_phillyreifolius"	"Croton_fothergillifolius"	"Euodia_chapelieri"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Chaetocnema_sp1_M_PL_081"	"Apis_mellifera"	"Musca_domestica"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_081"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_081"	"Stomorhina_lunata"	"Dysauxes_florida"	"Phorinia_sp1_M_PL_081"	"Allograpta_nasuta"	"Villa_unifasciata"	"Ahasverus_advena"	"Episyrphus_sp1_M_PL_081"	"Pachycerina_crinicornis"	"Syritta_nigrofemorata"	"Cheloninae_sp1_M_PL_081"	"Fannia_pusio"	"Lecithoceridae_sp1_M_PL_081"	"Mauritiborium_undulatus"	"Melanostoma_annulipes"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_081"	"Nacoleia_sp2_M_PL_081"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_081"	"Thysanoplusia_orichalcea"
"Pachycerina_crinicornis"	0.0504322816320612	2.21655335444606e-07	5.44247152612693e-05	6.28620374432665e-05	0.0501493354209619	0.000106922836911445	9.14662303337752e-05	3.43775569380328e-05	1.52170811951546e-05	2.28414201827063e-05	2.28414201827063e-05	1.14207100913531e-05	5.88829320282978e-06	0.00462538758699802	3.3630464688147e-06	0.00132058575449686	0.00105989277650936	0.000439757016759719	0.000260019961880172	1.88393245135163e-06	0.000437845278265226	1.61711087416152e-06	0.000323283856615777	0.000283153996907898	0.000130031014198315	0.000129528402377173	4.83554134178972e-07	1.00028269736011	0.000129313542646311	1.69078679946162e-07	6.46567713231554e-05	2.41777067089486e-07	6.46567713231554e-05	0.000218040588786791	2.09325827927959e-07	6.46567713231554e-05	2.14859730862705e-07	6.46567713231554e-05	6.46567713231554e-05	2.41777067089486e-07	6.46567713231554e-05	2.09325827927959e-07	6.46567713231554e-05	2.41777067089486e-07
"Syritta_nigrofemorata"	0.100589408080465	1.57915443608324e-07	4.36482455384777e-05	3.53732536760941e-05	8.11355028731847e-05	8.17125280885685e-05	7.32317213337852e-05	2.73435069630325e-05	3.03009192329463e-05	1.53864382059985e-05	1.53864382059985e-05	7.69321910299926e-06	9.32324097085841e-06	0.0031157537367147	2.39595845474698e-06	0.0021953562708037	0.00167818337475451	3.01577263698849e-06	0.000518367734391379	1.51090080710115e-06	2.11963621297365e-06	1.45668527062844e-06	0.000644803897951702	0.000129620490540507	0.000258496279944435	0.0002580924560992	2.7210195135457e-07	0.000129313542646311	1.00025792155918	3.3667688036607e-07	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	3.52763055970369e-07	1.67877867455684e-07	0.00012896077959034	1.70896918518953e-07	0.00012896077959034	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	1.67877867455684e-07	0.00012896077959034	1.36050975677285e-07
"Cheloninae_sp1_M_PL_081"	0.000262607966685535	1.80914163468061e-07	6.57386611306259e-05	1.36797708214799e-07	3.40510291038363e-07	4.5070583890737e-05	2.95219876985493e-07	4.49293575913168e-05	0.100590617303566	6.37396500298719e-08	6.37396500298719e-08	3.1869825014936e-08	2.43460720365756e-08	1.29072791310491e-05	2.74490454917058e-06	7.17051545052904e-06	4.38229296658361e-06	1.20287752554511e-08	0.00782531422769205	2.27556903913705e-06	1.52164709557157e-06	0.00111866438622117	1.68338440183035e-06	6.19491989869649e-07	9.27834875508399e-07	9.54162245677871e-07	1.05229006319076e-09	3.38157359892324e-07	6.7335376073214e-07	1.00111767352559	3.3667688036607e-07	5.26145031595381e-10	3.3667688036607e-07	1.48047952625375e-09	2.52841004348561e-07	3.3667688036607e-07	2.8080848494573e-07	3.3667688036607e-07	3.3667688036607e-07	5.26145031595381e-10	3.3667688036607e-07	2.52841004348561e-07	3.3667688036607e-07	5.26145031595382e-10
"Fannia_pusio"	0.100589408080465	1.57915443608324e-07	4.36482455384777e-05	3.53732536760941e-05	8.11355028731848e-05	8.17125280885685e-05	7.32317213337852e-05	2.73435069630325e-05	3.03009192329463e-05	1.53864382059985e-05	1.53864382059985e-05	7.69321910299926e-06	9.3232409708584e-06	0.0031157537367147	2.39595845474698e-06	0.0021953562708037	0.00167818337475451	3.01577263698849e-06	0.000518367734391379	1.51090080710115e-06	2.11963621297364e-06	1.45668527062844e-06	0.000644803897951702	0.000129620490540507	0.000258496279944435	0.0002580924560992	2.7210195135457e-07	0.000129313542646311	0.00025792155918068	3.3667688036607e-07	1.00012896077959	1.36050975677285e-07	0.00012896077959034	3.52763055970369e-07	1.67877867455684e-07	0.00012896077959034	1.70896918518953e-07	0.00012896077959034	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	1.67877867455684e-07	0.00012896077959034	1.36050975677285e-07
"Lecithoceridae_sp1_M_PL_081"	0.000106119761028282	0.000128434478050975	1.3514498633649e-05	0.100557176521918	7.99257264553882e-05	8.46899425390217e-06	6.22640302349345e-05	4.27384176484892e-05	4.73530528435844e-08	1.979963948745e-06	1.979963948745e-06	9.89981974372499e-07	6.4613189525111e-06	0.000400942699620862	0.00194866104629065	3.98667603399144e-06	0.001163037411452	0.00425572891249478	5.99865758828958e-07	4.67809568087851e-07	1.35279064147825e-06	6.15413453770112e-07	6.80254878386425e-07	0.000387509040482629	6.6999207133619e-07	5.39217061657628e-07	0.000773516742476294	4.83554134178973e-07	2.7210195135457e-07	5.26145031595381e-10	1.36050975677285e-07	1.00038675837124	1.36050975677285e-07	3.47503158501688e-07	5.19788408986501e-08	1.36050975677285e-07	2.67115110303058e-07	1.36050975677285e-07	1.36050975677285e-07	0.000386758371238147	1.36050975677285e-07	5.19788408986501e-08	1.36050975677285e-07	0.000386758371238147
"Mauritiborium_undulatus"	0.100589408080465	1.57915443608324e-07	4.36482455384777e-05	3.53732536760941e-05	8.11355028731848e-05	8.17125280885684e-05	7.32317213337852e-05	2.73435069630325e-05	3.03009192329463e-05	1.53864382059985e-05	1.53864382059985e-05	7.69321910299926e-06	9.32324097085841e-06	0.0031157537367147	2.39595845474698e-06	0.0021953562708037	0.00167818337475451	3.01577263698849e-06	0.000518367734391379	1.51090080710115e-06	2.11963621297365e-06	1.45668527062844e-06	0.000644803897951702	0.000129620490540507	0.000258496279944435	0.0002580924560992	2.7210195135457e-07	0.000129313542646311	0.00025792155918068	3.3667688036607e-07	0.00012896077959034	1.36050975677285e-07	1.00012896077959	3.52763055970369e-07	1.67877867455684e-07	0.00012896077959034	1.70896918518953e-07	0.00012896077959034	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	1.67877867455684e-07	0.00012896077959034	1.36050975677285e-07
"Melanostoma_annulipes"	0.000275155183656888	2.85395227280887e-07	6.5201184984061e-05	9.03508212104388e-05	0.100217535339051	0.000132133145734321	0.000109700739333765	4.1411606913033e-05	1.33243157362838e-07	3.0296402159414e-05	3.0296402159414e-05	1.5148201079707e-05	2.45334543480117e-06	0.00613502143728134	4.33013448288243e-06	0.000445815238190026	0.000441602178264211	0.000876498260882449	1.67218936896549e-06	2.25696409560211e-06	0.000873570920317478	1.77753647769461e-06	1.76381527985184e-06	0.000436687503275289	1.56574845219522e-06	9.64348655147195e-07	6.95006317003376e-07	0.000436081177573581	7.05526111940737e-07	1.48047952625375e-09	3.52763055970368e-07	3.47503158501688e-07	3.52763055970368e-07	1.00043572841452	2.50773788400235e-07	3.52763055970368e-07	2.58822543206456e-07	3.52763055970368e-07	3.52763055970368e-07	3.47503158501688e-07	3.52763055970368e-07	2.50773788400235e-07	3.52763055970368e-07	3.47503158501688e-07
"Melanostoma_bituberculatum"	0.000130944736615433	7.710320537174e-05	0.100624486872419	1.3514498633649e-05	5.76779713320539e-05	1.1778903411406e-05	5.29361825290462e-05	1.87371503583098e-05	2.27556903913705e-05	6.05628116928955e-08	6.05628116928955e-08	3.02814058464478e-08	1.43920099389665e-08	1.22639693678113e-05	0.00116984173667468	0.0015521681760829	2.59056178901397e-06	1.66149463256391e-06	0.000389458655701874	0.0034831553148145	0.0023228991806894	5.99235416317014e-07	8.39389337278418e-07	5.87737686494004e-07	0.000387647102839461	4.52862924650803e-07	1.039576817973e-07	4.18651655855918e-07	3.35755734911367e-07	2.52841004348561e-07	1.67877867455684e-07	5.19788408986501e-08	1.67877867455684e-07	2.50773788400234e-07	1.0003870172572	1.67877867455684e-07	1.17107189739436e-07	1.67877867455684e-07	1.67877867455684e-07	5.19788408986501e-08	1.67877867455684e-07	0.000387017257201611	1.67877867455684e-07	5.19788408986501e-08
"Mordellidae_sp1_M_PL_081"	0.100589408080465	1.57915443608324e-07	4.36482455384777e-05	3.53732536760941e-05	8.11355028731848e-05	8.17125280885685e-05	7.32317213337852e-05	2.73435069630325e-05	3.03009192329463e-05	1.53864382059985e-05	1.53864382059985e-05	7.69321910299926e-06	9.3232409708584e-06	0.0031157537367147	2.39595845474698e-06	0.0021953562708037	0.00167818337475451	3.01577263698849e-06	0.000518367734391379	1.51090080710115e-06	2.11963621297364e-06	1.45668527062844e-06	0.000644803897951702	0.000129620490540507	0.000258496279944435	0.0002580924560992	2.7210195135457e-07	0.000129313542646311	0.000257921559180681	3.3667688036607e-07	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	3.52763055970369e-07	1.67877867455684e-07	1.00012896077959	1.70896918518953e-07	0.00012896077959034	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	1.67877867455684e-07	0.00012896077959034	1.36050975677285e-07
"Nacoleia_sp2_M_PL_081"	0.000133299596444784	0.000291051063395291	3.04478693322534e-05	6.94499286787951e-05	5.9529184937485e-05	0.000103248840819466	3.44632384497111e-05	0.100232118063906	2.52727636451157e-05	1.24808871923182e-05	1.24808871923182e-05	6.24044359615909e-06	1.82425114778322e-08	0.00252737965644443	0.00441594716875614	5.19020851800031e-06	3.2836520660098e-06	3.83883617141001e-06	2.76635425843536e-06	1.05396470765492e-06	1.41175066068126e-06	0.00125416560657729	8.54484592594766e-07	0.000627147572471439	6.5036346260907e-07	0.000626792531736449	5.34230220606115e-07	4.2971946172541e-07	3.41793837037906e-07	2.8080848494573e-07	1.70896918518953e-07	2.67115110303058e-07	1.70896918518953e-07	2.58822543206456e-07	1.17107189739436e-07	1.70896918518953e-07	1.0006264507379	1.70896918518953e-07	1.70896918518953e-07	2.67115110303058e-07	1.70896918518953e-07	1.17107189739436e-07	1.70896918518953e-07	2.67115110303058e-07
"Paragus_borbonicus"	0.100589408080466	1.57915443608324e-07	4.36482455384777e-05	3.53732536760941e-05	8.11355028731848e-05	8.17125280885684e-05	7.32317213337852e-05	2.73435069630325e-05	3.03009192329463e-05	1.53864382059985e-05	1.53864382059985e-05	7.69321910299926e-06	9.32324097085841e-06	0.0031157537367147	2.39595845474698e-06	0.0021953562708037	0.00167818337475451	3.01577263698849e-06	0.00051836773439138	1.51090080710115e-06	2.11963621297365e-06	1.45668527062844e-06	0.000644803897951702	0.000129620490540507	0.000258496279944435	0.0002580924560992	2.7210195135457e-07	0.000129313542646311	0.000257921559180681	3.3667688036607e-07	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	3.52763055970368e-07	1.67877867455684e-07	0.00012896077959034	1.70896918518953e-07	1.00012896077959	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	1.67877867455684e-07	0.00012896077959034	1.36050975677285e-07
"Pelecophora_intemipta"	0.100589408080466	1.57915443608324e-07	4.36482455384777e-05	3.53732536760941e-05	8.11355028731848e-05	8.17125280885685e-05	7.32317213337852e-05	2.73435069630325e-05	3.03009192329463e-05	1.53864382059985e-05	1.53864382059985e-05	7.69321910299926e-06	9.32324097085841e-06	0.0031157537367147	2.39595845474698e-06	0.0021953562708037	0.00167818337475451	3.01577263698849e-06	0.000518367734391379	1.51090080710115e-06	2.11963621297364e-06	1.45668527062844e-06	0.000644803897951702	0.000129620490540507	0.000258496279944435	0.0002580924560992	2.7210195135457e-07	0.000129313542646311	0.000257921559180681	3.3667688036607e-07	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	3.52763055970369e-07	1.67877867455684e-07	0.00012896077959034	1.70896918518953e-07	0.00012896077959034	1.00012896077959	1.36050975677285e-07	0.00012896077959034	1.67877867455684e-07	0.00012896077959034	1.36050975677285e-07
"Polistes_hebraeus"	0.000106119761028282	0.000128434478050975	1.3514498633649e-05	0.100557176521918	7.99257264553882e-05	8.46899425390216e-06	6.22640302349344e-05	4.27384176484892e-05	4.73530528435843e-08	1.979963948745e-06	1.979963948745e-06	9.89981974372499e-07	6.4613189525111e-06	0.000400942699620862	0.00194866104629065	3.98667603399144e-06	0.001163037411452	0.00425572891249478	5.99865758828958e-07	4.67809568087851e-07	1.35279064147824e-06	6.15413453770112e-07	6.80254878386425e-07	0.000387509040482629	6.6999207133619e-07	5.39217061657628e-07	0.000773516742476294	4.83554134178973e-07	2.7210195135457e-07	5.26145031595381e-10	1.36050975677285e-07	0.000386758371238147	1.36050975677285e-07	3.47503158501688e-07	5.19788408986501e-08	1.36050975677285e-07	2.67115110303058e-07	1.36050975677285e-07	1.36050975677285e-07	1.00038675837124	1.36050975677285e-07	5.197884089865e-08	1.36050975677285e-07	0.000386758371238147
"Sarcophaga_arno"	0.100589408080466	1.57915443608324e-07	4.36482455384777e-05	3.53732536760941e-05	8.11355028731848e-05	8.17125280885685e-05	7.32317213337852e-05	2.73435069630325e-05	3.03009192329463e-05	1.53864382059985e-05	1.53864382059985e-05	7.69321910299926e-06	9.3232409708584e-06	0.0031157537367147	2.39595845474698e-06	0.0021953562708037	0.00167818337475451	3.01577263698849e-06	0.000518367734391379	1.51090080710115e-06	2.11963621297365e-06	1.45668527062844e-06	0.000644803897951702	0.000129620490540507	0.000258496279944435	0.0002580924560992	2.7210195135457e-07	0.000129313542646311	0.000257921559180681	3.3667688036607e-07	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	3.52763055970369e-07	1.67877867455684e-07	0.00012896077959034	1.70896918518953e-07	0.00012896077959034	0.00012896077959034	1.36050975677285e-07	1.00012896077959	1.67877867455684e-07	0.00012896077959034	1.36050975677285e-07
"Stomoxys_calcitrans"	0.000130944736615433	7.710320537174e-05	0.100624486872419	1.3514498633649e-05	5.76779713320539e-05	1.1778903411406e-05	5.29361825290462e-05	1.87371503583098e-05	2.27556903913705e-05	6.05628116928956e-08	6.05628116928956e-08	3.02814058464478e-08	1.43920099389665e-08	1.22639693678113e-05	0.00116984173667468	0.0015521681760829	2.59056178901397e-06	1.66149463256391e-06	0.000389458655701874	0.0034831553148145	0.0023228991806894	5.99235416317014e-07	8.39389337278418e-07	5.87737686494004e-07	0.000387647102839461	4.52862924650803e-07	1.039576817973e-07	4.18651655855918e-07	3.35755734911367e-07	2.52841004348561e-07	1.67877867455684e-07	5.19788408986501e-08	1.67877867455684e-07	2.50773788400235e-07	0.000387017257201611	1.67877867455684e-07	1.17107189739436e-07	1.67877867455684e-07	1.67877867455684e-07	5.197884089865e-08	1.67877867455684e-07	1.0003870172572	1.67877867455684e-07	5.197884089865e-08
"Syritta_sp1_M_PL_081"	0.100589408080465	1.57915443608324e-07	4.36482455384777e-05	3.53732536760941e-05	8.11355028731848e-05	8.17125280885685e-05	7.32317213337852e-05	2.73435069630325e-05	3.03009192329463e-05	1.53864382059985e-05	1.53864382059985e-05	7.69321910299926e-06	9.32324097085841e-06	0.0031157537367147	2.39595845474698e-06	0.0021953562708037	0.00167818337475451	3.01577263698849e-06	0.00051836773439138	1.51090080710115e-06	2.11963621297365e-06	1.45668527062844e-06	0.000644803897951702	0.000129620490540507	0.000258496279944435	0.0002580924560992	2.7210195135457e-07	0.000129313542646311	0.000257921559180681	3.3667688036607e-07	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	3.52763055970368e-07	1.67877867455684e-07	0.00012896077959034	1.70896918518953e-07	0.00012896077959034	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	1.67877867455684e-07	1.00012896077959	1.36050975677285e-07
"Thysanoplusia_orichalcea"	0.000106119761028282	0.000128434478050975	1.3514498633649e-05	0.100557176521918	7.99257264553882e-05	8.46899425390216e-06	6.22640302349345e-05	4.27384176484892e-05	4.73530528435843e-08	1.979963948745e-06	1.979963948745e-06	9.89981974372499e-07	6.4613189525111e-06	0.000400942699620862	0.00194866104629065	3.98667603399144e-06	0.001163037411452	0.00425572891249478	5.99865758828958e-07	4.67809568087851e-07	1.35279064147824e-06	6.15413453770112e-07	6.80254878386425e-07	0.000387509040482629	6.6999207133619e-07	5.39217061657628e-07	0.000773516742476294	4.83554134178973e-07	2.7210195135457e-07	5.26145031595381e-10	1.36050975677285e-07	0.000386758371238147	1.36050975677285e-07	3.47503158501688e-07	5.19788408986501e-08	1.36050975677285e-07	2.67115110303058e-07	1.36050975677285e-07	1.36050975677285e-07	0.000386758371238147	1.36050975677285e-07	5.197884089865e-08	1.36050975677285e-07	1.00038675837124
