"ID"	"Species"	"MDim"	"Degree"	"GC_Aff"	"Fiedler"	"Mod_Aff"	"m6"
"M_PL_060_01"	"Eristalinus_flaveolus"	2	1	1	-1	0	0
"M_PL_060_01"	"Ischiodon_aegyptius"	2	1	1	-1	3	0
"M_PL_060_01"	"Limnophora_quaterna"	2	1	1	-1	2	0
"M_PL_060_01"	"Ornidia_obesa"	2	1	1	-1	3	0
"M_PL_060_01"	"Pelecophora_intemipta"	2	1	1	-1	2	0
"M_PL_060_01"	"Psyllidae_sp1_M_PL_060"	2	1	1	-1	3	0
"M_PL_060_01"	"Sapromyza_sp1_M_PL_060"	2	1	1	-1	5	0
"M_PL_060_01"	"Scirtidae_sp1_M_PL_060"	2	1	1	1	4	0
"M_PL_060_01"	"Scirtidae_sp2_M_PL_060"	2	1	1	-1	0	0
"M_PL_060_01"	"Syritta_nigrofemorata"	2	1	1	-1	3	0
"M_PL_060_01"	"Tarundia_servillei"	2	1	1	-1	0	0
"M_PL_060_01"	"Tettigoniidae_sp1_M_PL_060"	2	1	1	1	1	0
"M_PL_060_02"	"Toddalia_asiatica"	1	15	1	1	2	130
"M_PL_060_02"	"Aphloia_theiformis"	1	20	1	1	3	180
"M_PL_060_02"	"Geniostoma_borbonicum"	1	15	1	1	4	151
"M_PL_060_02"	"Sideroxylon_cinereum"	1	11	1	1	4	94
"M_PL_060_02"	"Roussea_simplex"	1	10	1	1	4	57
"M_PL_060_02"	"Psiadia_terebinthina"	1	11	1	1	0	92
"M_PL_060_02"	"Croton_fothergillifolius"	1	9	1	1	0	50
"M_PL_060_02"	"Erythroxylum_macrocarpum"	1	6	1	-1	2	21
"M_PL_060_02"	"Claoxylon_linostachys"	1	6	1	1	2	29
"M_PL_060_02"	"Antirhea_borbonica"	1	1	1	1	3	0
"M_PL_060_02"	"Dodonaea_viscosa"	1	2	1	-1	1	0
"M_PL_060_02"	"Molinaea_alternifolia"	1	1	1	1	2	0
"M_PL_060_02"	"Stomorhina_lunata"	2	6	1	1	0	83
"M_PL_060_02"	"Apis_mellifera"	2	6	1	1	4	73
"M_PL_060_02"	"Pachycerina_crinicornis"	2	7	1	-1	1	70
"M_PL_060_02"	"Melanostoma_annulipes"	2	7	1	1	2	64
"M_PL_060_02"	"Chrysomya_megacephala"	2	6	1	1	0	83
"M_PL_060_02"	"Stomoxys_niger"	2	5	1	1	4	42
"M_PL_060_02"	"Henotesia_narcissus"	2	5	1	1	4	60
"M_PL_060_02"	"Stomoxys_calcitrans"	2	4	1	1	0	35
"M_PL_060_02"	"Fannia_pusio"	2	7	1	1	4	96
"M_PL_060_02"	"Brachymyrmex_sp1_M_PL_061"	2	2	1	1	2	1
"M_PL_060_02"	"Musca_domestica"	2	6	1	1	0	52
"M_PL_060_02"	"Chaetocnema_sp1_M_PL_061"	2	4	1	1	2	15
"M_PL_060_02"	"Phorinia_sp1_M_PL_061"	2	2	1	1	3	9
"M_PL_060_02"	"Allograpta_nasuta"	2	3	1	1	4	19
"M_PL_060_02"	"Technomyrmex_albipes"	2	4	1	1	2	24
"M_PL_060_02"	"Zosterops_mauritianus"	2	3	1	1	4	17
"M_PL_060_02"	"Eristalinus_flaveolus"	2	3	1	1	0	22
"M_PL_060_02"	"Polistes_hebraeus"	2	2	1	1	4	5
"M_PL_060_02"	"Psilopa_iceryae"	2	1	1	1	2	0
"M_PL_060_02"	"Leptotes_pirithous"	2	3	1	1	0	22
"M_PL_060_02"	"Allograpta_sp1_M_PL_061"	2	1	1	1	3	0
"M_PL_060_02"	"Melanagromyza_sojae"	2	2	1	1	2	5
"M_PL_060_02"	"Nacoleia_sp1_M_PL_061"	2	2	1	1	3	0
"M_PL_060_02"	"Lygistorrhina_sp1_M_PL_061"	2	1	1	1	4	0
"M_PL_060_02"	"Sarcophaga_arno"	2	2	1	1	4	7
"M_PL_060_02"	"Acopsis_viridicans"	2	1	1	1	0	0
"M_PL_060_02"	"Atherigona_sp1_M_PL_061"	2	1	1	1	4	0
"M_PL_060_02"	"Dasytinae_sp1_M_PL_061"	2	1	1	1	0	0
"M_PL_060_02"	"Dysauxes_florida"	2	1	1	1	0	0
"M_PL_060_02"	"Episyrphus_sp1_M_PL_061"	2	1	1	1	3	0
"M_PL_060_02"	"Homoneura_sp1_M_PL_061"	2	1	1	1	3	0
"M_PL_060_02"	"Nacoleia_sp2_M_PL_061"	2	1	1	1	4	0
"M_PL_060_02"	"Orthellia_albigena"	2	1	1	1	4	0
"M_PL_060_02"	"Paragus_borbonicus"	2	1	1	-1	1	0
"M_PL_060_02"	"Pelecophora_intemipta"	2	1	1	1	3	0
"M_PL_060_02"	"Sapromyza_sp1_M_PL_061"	2	1	1	1	4	0
"M_PL_060_02"	"Sepsis_lateralis"	2	1	1	1	2	0
"M_PL_060_02"	"Unidentified_sp1_M_PL_061"	2	1	1	1	0	0
"M_PL_060_03"	"Toddalia_asiatica"	1	19	1	1	1	198
"M_PL_060_03"	"Molinaea_alternifolia"	1	16	1	1	3	211
"M_PL_060_03"	"Aphloia_theiformis"	1	10	1	1	2	108
"M_PL_060_03"	"Psiadia_terebinthina"	1	17	1	1	3	221
"M_PL_060_03"	"Stillingia_lineata"	1	11	1	-1	4	38
"M_PL_060_03"	"Croton_fothergillifolius"	1	17	1	1	3	227
"M_PL_060_03"	"Roussea_simplex"	1	10	1	1	4	56
"M_PL_060_03"	"Erythroxylum_macrocarpum"	1	14	1	1	0	129
"M_PL_060_03"	"Chassalia_coriacea"	1	6	1	1	0	27
"M_PL_060_03"	"Bertiera_zaluzania"	1	5	1	1	2	26
"M_PL_060_03"	"Dodonaea_viscosa"	1	1	1	1	0	0
"M_PL_060_03"	"Antirhea_borbonica"	1	2	1	1	0	2
"M_PL_060_03"	"Claoxylon_linostachys"	1	2	1	-1	4	1
"M_PL_060_03"	"Stomorhina_lunata"	2	8	1	1	2	138
"M_PL_060_03"	"Pachycerina_crinicornis"	2	10	1	1	0	162
"M_PL_060_03"	"Apis_mellifera"	2	4	1	1	2	34
"M_PL_060_03"	"Brachymyrmex_sp1_M_PL_062"	2	7	1	-1	4	114
"M_PL_060_03"	"Fannia_pusio"	2	5	1	-1	4	29
"M_PL_060_03"	"Technomyrmex_albipes"	2	3	1	-1	1	17
"M_PL_060_03"	"Chaetocnema_sp1_M_PL_062"	2	4	1	-1	4	13
"M_PL_060_03"	"Chrysomya_megacephala"	2	6	1	1	3	93
"M_PL_060_03"	"Eristalinus_flaveolus"	2	6	1	1	3	109
"M_PL_060_03"	"Musca_domestica"	2	6	1	-1	4	87
"M_PL_060_03"	"Allograpta_nasuta"	2	6	1	1	2	65
"M_PL_060_03"	"Syritta_nigrofemorata"	2	6	1	1	0	83
"M_PL_060_03"	"Phorinia_sp1_M_PL_062"	2	3	1	1	1	22
"M_PL_060_03"	"Leptotes_pirithous"	2	6	1	1	0	61
"M_PL_060_03"	"Lygaeidae_sp1_M_PL_062"	2	1	1	1	3	0
"M_PL_060_03"	"Lygistorrhina_sp1_M_PL_062"	2	1	1	1	4	0
"M_PL_060_03"	"Nacoleia_sp1_M_PL_062"	2	2	1	1	2	5
"M_PL_060_03"	"Polistes_hebraeus"	2	4	1	1	2	23
"M_PL_060_03"	"Psilopa_iceryae"	2	1	1	1	1	0
"M_PL_060_03"	"Diptera_sp1_M_PL_062"	2	1	1	-1	4	0
"M_PL_060_03"	"Paragus_borbonicus"	2	3	1	1	3	30
"M_PL_060_03"	"Stomoxys_niger"	2	4	1	1	3	56
"M_PL_060_03"	"Episyrphus_sp1_M_PL_062"	2	4	1	1	2	26
"M_PL_060_03"	"Unidentified_sp7_M_PL_062"	2	2	1	1	3	10
"M_PL_060_03"	"Graphomya_maculata"	2	3	1	1	3	13
"M_PL_060_03"	"Sepsis_lateralis"	2	1	1	1	1	0
"M_PL_060_03"	"Acalyptrate_sp1_M_PL_062"	2	1	1	-1	4	0
"M_PL_060_03"	"Homoneura_sp1_M_PL_062"	2	1	1	-1	4	0
"M_PL_060_03"	"Limnophora_quaterna"	2	1	1	1	0	0
"M_PL_060_03"	"Pelecophora_intemipta"	2	1	1	1	1	0
"M_PL_060_03"	"Stomoxys_calcitrans"	2	3	1	1	3	24
"M_PL_060_03"	"Villa_unifasciata"	2	3	1	1	3	30
"M_PL_060_03"	"Zosterops_mauritianus"	2	1	1	1	4	0
"M_PL_060_03"	"Dioxyna_sororcula"	2	1	1	1	1	0
"M_PL_060_03"	"Henotesia_narcissus"	2	1	1	1	1	0
"M_PL_060_03"	"Phelsuma_cepediana"	2	1	1	1	4	0
"M_PL_060_03"	"Pteromalidae_sp1_M_PL_062"	2	1	1	-1	4	0
"M_PL_060_03"	"Tarundia_servillei"	2	1	1	1	0	0
"M_PL_060_03"	"Cheloninae_sp1_M_PL_062"	2	1	1	1	1	0
"M_PL_060_03"	"Hyadina_sp1_M_PL_062"	2	1	1	-1	4	0
"M_PL_060_03"	"Ischiodon_aegyptius"	2	1	1	1	0	0
"M_PL_060_03"	"Mauritiborium_undulatus"	2	1	1	1	0	0
"M_PL_060_03"	"Panara_naso"	2	1	1	1	0	0
"M_PL_060_03"	"Pterophoridae_sp1_M_PL_062"	2	1	1	1	3	0
"M_PL_060_03"	"Sarcophaga_arno"	2	1	1	1	3	0
"M_PL_060_04"	"Sideroxylon_cinereum"	1	12	1	1	1	48
"M_PL_060_04"	"Molinaea_alternifolia"	1	16	1	1	2	78
"M_PL_060_04"	"Aphloia_theiformis"	1	14	1	1	2	111
"M_PL_060_04"	"Croton_fothergillifolius"	1	12	1	1	0	90
"M_PL_060_04"	"Syzygium_venosum"	1	5	1	1	3	25
"M_PL_060_04"	"Roussea_simplex"	1	4	1	1	1	6
"M_PL_060_04"	"Stillingia_lineata"	1	6	1	1	0	10
"M_PL_060_04"	"Dracaena_reflexa"	1	12	1	-1	5	74
"M_PL_060_04"	"Bertiera_zaluzania"	1	5	1	1	1	5
"M_PL_060_04"	"Coffea_mauritiana"	1	4	1	1	0	12
"M_PL_060_04"	"Chassalia_coriacea"	1	6	1	1	5	23
"M_PL_060_04"	"Claoxylon_linostachys"	1	5	1	1	5	4
"M_PL_060_04"	"Psiadia_terebinthina"	1	7	1	1	3	45
"M_PL_060_04"	"Antidesma_madagascariense"	1	6	1	-1	4	9
"M_PL_060_04"	"Antirhea_borbonica"	1	6	1	-1	4	13
"M_PL_060_04"	"Toddalia_asiatica"	1	4	1	1	0	12
"M_PL_060_04"	"Erythroxylum_macrocarpum"	1	3	1	1	3	8
"M_PL_060_04"	"Pandanus_wiehii"	1	2	1	1	2	0
"M_PL_060_04"	"Agauria_salicifolia"	1	2	1	-1	4	3
"M_PL_060_04"	"Flagellaria_indica"	1	2	1	-1	3	6
"M_PL_060_04"	"Polyscias_mauritiana"	1	1	1	-1	0	0
"M_PL_060_04"	"Stomorhina_lunata"	2	12	1	-1	3	110
"M_PL_060_04"	"Technomyrmex_albipes"	2	8	1	1	0	44
"M_PL_060_04"	"Brachymyrmex_sp1_M_PL_063"	2	7	1	1	0	30
"M_PL_060_04"	"Apis_mellifera"	2	7	1	1	1	40
"M_PL_060_04"	"Pachycerina_crinicornis"	2	12	1	-1	0	85
"M_PL_060_04"	"Musca_domestica"	2	9	1	1	3	95
"M_PL_060_04"	"Fannia_pusio"	2	3	1	1	1	7
"M_PL_060_04"	"Chaetocnema_sp1_M_PL_063"	2	2	1	1	3	1
"M_PL_060_04"	"Ophyra_capensis"	2	2	1	1	1	4
"M_PL_060_04"	"Panara_naso"	2	4	1	1	5	22
"M_PL_060_04"	"Polistes_hebraeus"	2	3	1	1	2	4
"M_PL_060_04"	"Allograpta_nasuta"	2	5	1	1	5	15
"M_PL_060_04"	"Lygistorrhina_sp1_M_PL_063"	2	2	1	1	1	2
"M_PL_060_04"	"Stomoxys_calcitrans"	2	5	1	-1	4	21
"M_PL_060_04"	"Ischiodon_aegyptius"	2	4	1	1	1	27
"M_PL_060_04"	"Nacoleia_sp1_M_PL_063"	2	2	1	-1	4	3
"M_PL_060_04"	"Chrysomya_megacephala"	2	1	1	1	1	0
"M_PL_060_04"	"Dioxyna_sororcula"	2	3	1	1	3	12
"M_PL_060_04"	"Eristalinus_flaveolus"	2	4	1	1	0	23
"M_PL_060_04"	"Melanostoma_bituberculatum"	2	1	1	1	2	0
"M_PL_060_04"	"Phelsuma_cepediana"	2	3	1	1	2	1
"M_PL_060_04"	"Phorinia_sp1_M_PL_063"	2	2	1	1	2	6
"M_PL_060_04"	"Sarcophaga_arno"	2	2	1	1	1	0
"M_PL_060_04"	"Cephonodes_trochilus"	2	2	1	1	5	4
"M_PL_060_04"	"Ornidia_obesa"	2	3	1	1	1	14
"M_PL_060_04"	"Graphomya_maculata"	2	1	1	1	3	0
"M_PL_060_04"	"Lecithoceridae_sp1_M_PL_063"	2	2	1	-1	4	2
"M_PL_060_04"	"Nacoleia_sp2_M_PL_063"	2	2	1	1	2	6
"M_PL_060_04"	"Psilopa_iceryae"	2	2	1	-1	4	1
"M_PL_060_04"	"Syritta_nigrofemorata"	2	2	1	1	5	1
"M_PL_060_04"	"Syritta_sp1_M_PL_063"	2	2	1	1	5	2
"M_PL_060_04"	"Cryptinae_sp1_M_PL_063"	2	1	1	1	0	0
"M_PL_060_04"	"Dysauxes_florida"	2	1	1	1	2	0
"M_PL_060_04"	"Episyrphus_sp1_M_PL_063"	2	1	1	1	2	0
"M_PL_060_04"	"Homoneura_sp1_M_PL_063"	2	1	1	1	0	0
"M_PL_060_04"	"Hydrillodes_sp1_M_PL_063"	2	1	1	1	0	0
"M_PL_060_04"	"Leptotes_pirithous"	2	1	1	1	0	0
"M_PL_060_04"	"Macroglossum_milvus"	2	1	1	1	5	0
"M_PL_060_04"	"Mauritiborium_undulatus"	2	1	1	-1	4	0
"M_PL_060_04"	"Orthellia_albigena"	2	1	1	1	1	0
"M_PL_060_04"	"Remigia_frugalis"	2	1	1	-1	4	0
"M_PL_060_04"	"Scatopsidae_sp1_M_PL_063"	2	1	1	-1	4	0
"M_PL_060_04"	"Stomoxys_niger"	2	1	1	1	2	0
"M_PL_060_04"	"Tarundia_servillei"	2	1	1	1	0	0
"M_PL_060_04"	"Trichoplusia_indicator"	2	1	1	-1	5	0
"M_PL_060_04"	"Zosterops_mauritianus"	2	1	1	1	1	0
"M_PL_060_05"	"Sideroxylon_puberulum"	1	17	1	-1	0	73
"M_PL_060_05"	"Psiadia_terebinthina"	1	12	1	-1	4	40
"M_PL_060_05"	"Aphloia_theiformis"	1	6	1	1	4	13
"M_PL_060_05"	"Coffea_mauritiana"	1	9	1	-1	2	44
"M_PL_060_05"	"Polyscias_mauritiana"	1	6	1	-1	5	10
"M_PL_060_05"	"Dracaena_reflexa"	1	3	1	-1	0	8
"M_PL_060_05"	"Claoxylon_linostachys"	1	3	1	-1	4	1
"M_PL_060_05"	"Bertiera_zaluzania"	1	5	1	-1	0	14
"M_PL_060_05"	"Pittosporum_senacia"	1	5	1	-1	2	18
"M_PL_060_05"	"Coffea_macrocarpa"	1	6	1	1	5	13
"M_PL_060_05"	"Antirhea_borbonica"	1	2	1	1	5	1
"M_PL_060_05"	"Stillingia_lineata"	1	4	1	-1	3	14
"M_PL_060_05"	"Doratoxylon_apetalum"	1	4	1	-1	4	5
"M_PL_060_05"	"Mimusops_erythroxylon"	1	5	1	-1	1	0
"M_PL_060_05"	"Phyllanthus_phillyreifolius"	1	4	1	-1	4	0
"M_PL_060_05"	"Antidesma_madagascariense"	1	5	1	-1	1	1
"M_PL_060_05"	"Croton_fothergillifolius"	1	5	1	1	5	31
"M_PL_060_05"	"Grangeria_borbonica"	1	4	1	1	0	12
"M_PL_060_05"	"Erythroxylum_macrocarpum"	1	6	1	-1	0	13
"M_PL_060_05"	"Chassalia_coriacea"	1	1	1	-1	2	0
"M_PL_060_05"	"Chassalia_petrinensis"	1	4	1	1	5	0
"M_PL_060_05"	"Erythrospermum_monticolum"	1	4	1	-1	1	1
"M_PL_060_05"	"Flagellaria_indica"	1	3	1	-1	3	5
"M_PL_060_05"	"Monimiastrum_globosum"	1	5	1	-1	2	5
"M_PL_060_05"	"Roussea_simplex"	1	2	1	-1	3	3
"M_PL_060_05"	"Cordemoya_integrifolia"	1	2	1	-1	2	4
"M_PL_060_05"	"Molinaea_alternifolia"	1	3	1	-1	0	4
"M_PL_060_05"	"Euodia_chapelieri"	1	2	1	-1	3	2
"M_PL_060_05"	"Faujasiopsis_flexuosa"	1	2	1	-1	3	5
"M_PL_060_05"	"Ochna_mauritiana"	1	2	1	-1	2	0
"M_PL_060_05"	"Agauria_salicifolia"	1	1	1	-1	3	0
"M_PL_060_05"	"Olea_lancea"	1	1	NA	NA	NA	NA
"M_PL_060_05"	"Pandanus_wiehii"	1	1	1	1	5	0
"M_PL_060_05"	"Apis_mellifera"	2	8	1	-1	0	25
"M_PL_060_05"	"Nacoleia_sp1_M_PL_064"	2	11	1	1	5	49
"M_PL_060_05"	"Pachycerina_crinicornis"	2	16	1	-1	3	75
"M_PL_060_05"	"Technomyrmex_albipes"	2	10	1	-1	0	42
"M_PL_060_05"	"Brachymyrmex_sp1_M_PL_064"	2	5	1	-1	4	9
"M_PL_060_05"	"Stomorhina_lunata"	2	10	1	-1	5	47
"M_PL_060_05"	"Chaetocnema_sp1_M_PL_064"	2	8	1	-1	2	23
"M_PL_060_05"	"Lygistorrhina_sp1_M_PL_064"	2	5	1	-1	4	18
"M_PL_060_05"	"Chrysomya_megacephala"	2	3	1	-1	5	6
"M_PL_060_05"	"Panara_naso"	2	5	1	-1	2	4
"M_PL_060_05"	"Psilopa_iceryae"	2	3	1	-1	1	2
"M_PL_060_05"	"Lygaeidae_sp1_M_PL_064"	2	3	1	-1	4	3
"M_PL_060_05"	"Ornidia_obesa"	2	3	1	-1	0	4
"M_PL_060_05"	"Sapromyza_sp1_M_PL_064"	2	1	1	-1	4	0
"M_PL_060_05"	"Zosterops_mauritianus"	2	3	1	-1	0	7
"M_PL_060_05"	"Drosophila_sp1_M_PL_064"	2	1	1	-1	2	0
"M_PL_060_05"	"Eristalinus_flaveolus"	2	3	1	1	5	9
"M_PL_060_05"	"Musca_domestica"	2	1	1	-1	0	0
"M_PL_060_05"	"Polistes_hebraeus"	2	3	1	-1	0	7
"M_PL_060_05"	"Stomoxys_calcitrans"	2	4	1	-1	3	8
"M_PL_060_05"	"Ahasverus_advena"	2	2	1	-1	1	0
"M_PL_060_05"	"Allograpta_nasuta"	2	2	1	-1	2	1
"M_PL_060_05"	"Nacoleia_sp2_M_PL_064"	2	1	1	1	4	0
"M_PL_060_05"	"Paragus_borbonicus"	2	2	1	-1	4	0
"M_PL_060_05"	"Pelecophora_intemipta"	2	1	1	-1	4	0
"M_PL_060_05"	"Acopsis_viridicans"	2	1	1	-1	4	0
"M_PL_060_05"	"Dysauxes_florida"	2	1	1	-1	0	0
"M_PL_060_05"	"Eilema_squalida"	2	2	1	1	5	1
"M_PL_060_05"	"Lecithoceridae_sp1_M_PL_064"	2	1	1	1	4	0
"M_PL_060_05"	"Mauritiborium_undulatus"	2	1	1	-1	2	0
"M_PL_060_05"	"Pheidole_megacephala"	2	1	1	-1	4	0
"M_PL_060_05"	"Bactrocera_cucurbitae"	2	1	NA	NA	NA	NA
"M_PL_060_05"	"Calcidoidae_sp1_M_PL_064"	2	1	1	-1	4	0
"M_PL_060_05"	"Condica_capensis"	2	1	1	1	5	0
"M_PL_060_05"	"Dioxyna_sororcula"	2	1	1	-1	4	0
"M_PL_060_05"	"Episyrphus_sp1_M_PL_064"	2	1	1	-1	2	0
"M_PL_060_05"	"Eumolpinae_sp1_M_PL_064"	2	1	1	-1	1	0
"M_PL_060_05"	"Fannia_pusio"	2	1	1	-1	1	0
"M_PL_060_05"	"Henotesia_narcissus"	2	1	1	-1	1	0
"M_PL_060_05"	"Homoneura_sp1_M_PL_064"	2	1	1	-1	1	0
"M_PL_060_05"	"Ischiodon_aegyptius"	2	1	1	-1	0	0
"M_PL_060_05"	"Lecithoceridae_sp2_M_PL_064"	2	1	1	-1	0	0
"M_PL_060_05"	"Limoniidae_sp1_M_PL_064"	2	1	1	-1	0	0
"M_PL_060_05"	"Melanostoma_bituberculatum"	2	1	1	-1	5	0
"M_PL_060_05"	"Miridae_sp1_M_PL_064"	2	1	1	1	5	0
"M_PL_060_05"	"Mythimna_sp1_M_PL_064"	2	1	1	1	5	0
"M_PL_060_05"	"Orthellia_albigena"	2	1	1	-1	1	0
"M_PL_060_05"	"Psyllidae_sp1_M_PL_064"	2	1	1	-1	3	0
"M_PL_060_05"	"Sarcophaga_arno"	2	1	1	-1	2	0
"M_PL_060_05"	"Spilogona_sp1_M_PL_064"	2	1	1	-1	5	0
"M_PL_060_05"	"Stomoxys_niger"	2	1	1	-1	1	0
"M_PL_060_05"	"Syritta_sp1_M_PL_064"	2	1	1	-1	1	0
"M_PL_060_05"	"Trichoplusia_indicator"	2	1	1	-1	0	0
"M_PL_060_05"	"Zaprionus_vittiger"	2	1	1	1	5	0
"M_PL_060_06"	"Coffea_macrocarpa"	1	7	1	-1	5	14
"M_PL_060_06"	"Sideroxylon_puberulum"	1	15	1	1	3	12
"M_PL_060_06"	"Phyllanthus_phillyreifolius"	1	2	1	-1	1	0
"M_PL_060_06"	"Badula_platiphylla"	1	4	1	-1	4	0
"M_PL_060_06"	"Coffea_mauritiana"	1	6	1	1	2	16
"M_PL_060_06"	"Warneckea_trinervis"	1	5	1	-1	1	9
"M_PL_060_06"	"Antirhea_borbonica"	1	1	1	1	2	0
"M_PL_060_06"	"Grangeria_borbonica"	1	6	1	-1	4	10
"M_PL_060_06"	"Helichrysum_proteoides"	1	7	1	-1	5	1
"M_PL_060_06"	"Mimusops_erythroxylon"	1	4	1	-1	2	2
"M_PL_060_06"	"Aphloia_theiformis"	1	3	1	-1	1	4
"M_PL_060_06"	"Agauria_salicifolia"	1	2	1	1	2	1
"M_PL_060_06"	"Psiadia_terebinthina"	1	6	1	-1	0	8
"M_PL_060_06"	"Bertiera_zaluzania"	1	3	1	-1	1	4
"M_PL_060_06"	"Gaertnera_rotundifolia"	1	5	1	1	2	2
"M_PL_060_06"	"Stillingia_lineata"	1	5	1	-1	0	1
"M_PL_060_06"	"Faujasiopsis_flexuosa"	1	3	1	-1	5	0
"M_PL_060_06"	"Olea_lancea"	1	2	1	-1	5	1
"M_PL_060_06"	"Cordemoya_integrifolia"	1	1	1	-1	1	0
"M_PL_060_06"	"Euodia_chapelieri"	1	2	1	-1	5	1
"M_PL_060_06"	"Monimiastrum_globosum"	1	1	1	1	4	0
"M_PL_060_06"	"Ochna_mauritiana"	1	2	1	-1	0	0
"M_PL_060_06"	"Erythrospermum_monticolum"	1	1	1	-1	0	0
"M_PL_060_06"	"Flagellaria_indica"	1	1	NA	NA	NA	NA
"M_PL_060_06"	"Ocotea_laevigata"	1	1	1	-1	5	0
"M_PL_060_06"	"Polyscias_mauritiana"	1	1	1	-1	5	0
"M_PL_060_06"	"Nacoleia_sp3_M_PL_065"	2	8	1	1	2	15
"M_PL_060_06"	"Apis_mellifera"	2	8	1	1	1	27
"M_PL_060_06"	"Technomyrmex_albipes"	2	10	1	-1	1	16
"M_PL_060_06"	"Brachymyrmex_sp2_M_PL_065"	2	3	1	-1	4	0
"M_PL_060_06"	"Pheidole_megacephala"	2	1	1	-1	1	0
"M_PL_060_06"	"Pachycerina_crinicornis"	2	6	1	-1	5	4
"M_PL_060_06"	"Stomorhina_lunata"	2	6	1	1	4	6
"M_PL_060_06"	"Psilopa_iceryae"	2	4	1	-1	5	2
"M_PL_060_06"	"Allograpta_nasuta"	2	5	1	1	2	11
"M_PL_060_06"	"Chaetocnema_sp2_M_PL_065"	2	2	1	-1	2	0
"M_PL_060_06"	"Nacoleia_sp4_M_PL_065"	2	2	1	1	2	1
"M_PL_060_06"	"Melanostoma_bituberculatum"	2	2	1	-1	4	2
"M_PL_060_06"	"Mordellidae_sp1_M_PL_065"	2	1	1	-1	4	0
"M_PL_060_06"	"Paragus_borbonicus"	2	2	1	-1	0	0
"M_PL_060_06"	"Lygistorrhina_sp2_M_PL_065"	2	1	1	-1	5	0
"M_PL_060_06"	"Panara_naso"	2	3	1	-1	0	0
"M_PL_060_06"	"Zosterops_mauritianus"	2	1	1	1	3	0
"M_PL_060_06"	"Ahasverus_advena"	2	1	1	1	2	0
"M_PL_060_06"	"Chrysomya_megacephala"	2	2	1	-1	0	1
"M_PL_060_06"	"Drosophila_sp2_M_PL_065"	2	1	1	1	2	0
"M_PL_060_06"	"Eilema_squalida"	2	1	1	-1	5	0
"M_PL_060_06"	"Gelechioidea_sp1_M_PL_065"	2	2	1	-1	5	1
"M_PL_060_06"	"Ischiodon_aegyptius"	2	2	1	-1	0	0
"M_PL_060_06"	"Polistes_hebraeus"	2	1	1	1	3	0
"M_PL_060_06"	"Scopariinae_sp1_M_PL_065"	2	1	1	-1	4	0
"M_PL_060_06"	"Trichoplusia_indicator"	2	1	1	1	3	0
"M_PL_060_06"	"Achaea_finita"	2	1	1	1	3	0
"M_PL_060_06"	"Acopsis_viridicans"	2	1	1	-1	5	0
"M_PL_060_06"	"Aganais_borbonica"	2	1	1	1	3	0
"M_PL_060_06"	"Agrostis_atritegulator"	2	1	1	1	3	0
"M_PL_060_06"	"Campopleginae_sp1_M_PL_065"	2	1	NA	NA	NA	NA
"M_PL_060_06"	"Cephonodes_trochilus"	2	1	1	1	3	0
"M_PL_060_06"	"Cerambycidae_sp1_M_PL_065"	2	1	1	-1	2	0
"M_PL_060_06"	"Eristalinus_flaveolus"	2	1	1	-1	1	0
"M_PL_060_06"	"Foudia_madagascariense"	2	1	1	1	3	0
"M_PL_060_06"	"Hippotion_eson"	2	1	1	1	3	0
"M_PL_060_06"	"Limonia_sp1_M_PL_065"	2	1	1	1	2	0
"M_PL_060_06"	"Lygaeidae_sp2_M_PL_065"	2	1	1	-1	5	0
"M_PL_060_06"	"Mordellidae_sp2_M_PL_065"	2	1	1	-1	4	0
"M_PL_060_06"	"Ornidia_obesa"	2	1	1	1	2	0
"M_PL_060_06"	"Peribaea_sp1_M_PL_065"	2	1	1	-1	0	0
"M_PL_060_06"	"Phelsuma_cepediana"	2	1	1	-1	1	0
"M_PL_060_06"	"Pycnonotus_jocosus"	2	1	1	1	3	0
"M_PL_060_06"	"Spodoptera_littoralis"	2	1	1	1	3	0
"M_PL_060_06"	"Tarundia_servillei"	2	1	1	-1	5	0
"M_PL_060_07"	"Sideroxylon_puberulum"	1	15	1	1	0	11
"M_PL_060_07"	"Labourdonnaisia_callophylloides"	1	4	1	-1	5	9
"M_PL_060_07"	"Psiadia_terebinthina"	1	9	1	-1	4	30
"M_PL_060_07"	"Bakerella_hoyifolia"	1	3	1	-1	6	16
"M_PL_060_07"	"Stillingia_lineata"	1	6	1	1	2	14
"M_PL_060_07"	"Warneckea_trinervis"	1	3	1	-1	1	9
"M_PL_060_07"	"Gaertnera_sp1_M_PL_066"	1	5	1	-1	3	17
"M_PL_060_07"	"Eugenia_orbiculata"	1	4	1	-1	6	18
"M_PL_060_07"	"Phyllanthus_phillyreifolius"	1	5	1	1	2	2
"M_PL_060_07"	"Euodia_chapelieri"	1	5	1	1	6	30
"M_PL_060_07"	"Flagellaria_indica"	1	4	1	-1	1	9
"M_PL_060_07"	"Gaertnera_petrinensis"	1	4	1	-1	1	5
"M_PL_060_07"	"Agauria_salicifolia"	1	2	1	-1	6	0
"M_PL_060_07"	"Antidesma_madagascariense"	1	3	1	-1	4	2
"M_PL_060_07"	"Cordemoya_integrifolia"	1	2	1	-1	6	8
"M_PL_060_07"	"Erythrospermum_monticolum"	1	4	1	1	2	2
"M_PL_060_07"	"Euodia_obtusifolia"	1	4	1	-1	2	20
